##NAMES=Widenmannite
##RRUFFID=R080029
##IDEAL CHEMISTRY=Pb_2_(OH)_2_[(UO_2_)(CO_3_)_2_]
##LOCALITY=Pribram, Bohemia, Czechoslovakia
##OWNER=RRUFF
##SOURCE=William W. Pinch
##DESCRIPTION=Spherical aggregates of tan to colorless acicular crystals
##STATUS=The identification of this mineral is not yet confirmed
##URL=https://www.rruff.net/odr/rruff_sample/R080029
##DIFFRACTION SAMPLE DESCRIPTION=Powder, using Mo radiation
##FILETYPE=Raman Processed
##RAMAN WAVELENGTH=780

313.3035, 1232.558
315.2319, 1291.323
317.1604, 1352.187
319.0889, 1411.598
321.0173, 1468.556
322.9458, 1527.385
324.8743, 1588.663
326.8027, 1650.621
328.7312, 1711.214
330.6597, 1774.094
332.5882, 1840.977
334.5166, 1912.243
336.4451, 1990.324
338.3736, 2076.757
340.3020, 2163.016
342.2305, 2255.003
344.1590, 2331.837
346.0874, 2392.389
348.0159, 2426.381
349.9444, 2428.576
351.8728, 2398.154
353.8013, 2328.995
355.7298, 2221.050
357.6582, 2089.177
359.5867, 1926.794
361.5152, 1763.540
363.4436, 1603.612
365.3721, 1452.191
367.3006, 1308.675
369.2290, 1176.984
371.1575, 1065.074
373.0860, 972.0228
375.0144, 894.9547
376.9429, 835.9751
378.8714, 783.5068
380.7998, 734.6353
382.7283, 691.9547
384.6568, 657.1931
386.5852, 628.8309
388.5137, 607.0628
390.4422, 590.1525
392.3706, 571.7878
394.2991, 551.2581
396.2276, 533.2801
398.1560, 519.6238
400.0845, 507.5142
402.0130, 496.8443
403.9414, 487.0156
405.8699, 477.3083
407.7984, 468.2689
409.7268, 461.4701
411.6553, 456.7713
413.5838, 449.8958
415.5122, 438.2585
417.4407, 428.9098
419.3692, 423.9669
421.2976, 419.7273
423.2261, 415.1494
425.1546, 409.9554
427.0830, 403.1159
429.0115, 395.5146
430.9400, 390.2340
432.8684, 388.0627
434.7969, 385.4511
436.7254, 381.2030
438.6538, 378.1715
440.5823, 378.5927
442.5108, 378.4000
444.4392, 373.5226
446.3677, 367.8052
448.2962, 366.6770
450.2246, 369.5506
452.1531, 369.4388
454.0816, 364.5060
456.0100, 361.0878
457.9385, 359.5406
459.8670, 358.8223
461.7954, 359.2578
463.7239, 359.6485
465.6524, 358.8484
467.5808, 357.8049
469.5093, 358.2811
471.4378, 357.3423
473.3662, 356.7146
475.2947, 356.9153
477.2232, 355.2615
479.1516, 355.9339
481.0801, 355.5782
483.0086, 351.9607
484.9370, 348.4336
486.8655, 347.0536
488.7940, 346.6451
490.7224, 345.3032
492.6509, 343.4633
494.5794, 344.3129
496.5078, 347.9820
498.4363, 349.5490
500.3648, 348.1395
502.2932, 346.1495
504.2217, 343.8288
506.1502, 341.7687
508.0786, 340.0648
510.0071, 338.8582
511.9356, 338.6182
513.8640, 338.9009
515.7925, 338.1274
517.7209, 336.5693
519.6494, 336.9641
521.5779, 340.0647
523.5063, 341.6990
525.4348, 340.3820
527.3633, 338.4628
529.2917, 335.4432
531.2202, 333.3597
533.1487, 334.8703
535.0771, 337.1726
537.0056, 335.5447
538.9341, 331.6081
540.8625, 329.8978
542.7910, 330.5487
544.7195, 331.3474
546.6479, 332.6808
548.5764, 332.5514
550.5049, 328.5917
552.4333, 326.2539
554.3618, 329.2327
556.2903, 332.3846
558.2188, 330.9350
560.1472, 328.0304
562.0757, 327.8379
564.0042, 329.7330
565.9326, 331.5891
567.8611, 333.4013
569.7896, 334.5787
571.7180, 334.7316
573.6465, 334.7650
575.5750, 333.8736
577.5035, 334.0557
579.4319, 337.9301
581.3604, 340.8574
583.2889, 338.4185
585.2173, 334.4581
587.1458, 333.0337
589.0743, 333.6648
591.0027, 334.7786
592.9312, 336.4155
594.8597, 338.3063
596.7881, 341.1105
598.7166, 342.1855
600.6451, 340.3521
602.5735, 339.2158
604.5020, 339.9219
606.4305, 341.3154
608.3589, 343.6840
610.2874, 345.5598
612.2159, 344.9638
614.1443, 343.5681
616.0728, 344.6166
618.0013, 347.6244
619.9297, 349.3928
621.8582, 349.7580
623.7867, 350.9706
625.7151, 353.5225
627.6436, 354.2554
629.5721, 351.5294
631.5005, 349.8311
633.4290, 351.1133
635.3575, 353.3858
637.2859, 356.5703
639.2144, 359.5040
641.1429, 361.5017
643.0714, 362.4120
644.9998, 361.4910
646.9283, 359.2297
648.8568, 357.3548
650.7852, 355.9230
652.7137, 356.0442
654.6422, 357.9365
656.5706, 359.9627
658.4991, 362.5909
660.4276, 363.2972
662.3560, 359.2520
664.2845, 356.3326
666.2130, 357.3320
668.1414, 358.9026
670.0699, 359.0401
671.9984, 358.5591
673.9268, 357.7342
675.8553, 357.2850
677.7838, 358.3729
679.7122, 360.9189
681.6407, 364.2704
683.5692, 368.4421
685.4976, 375.8535
687.4261, 386.0585
689.3546, 401.8412
691.2830, 425.3198
693.2115, 451.6337
695.1400, 486.5513
697.0684, 515.0050
698.9969, 529.7095
700.9254, 539.5764
702.8538, 546.1902
704.7823, 553.8658
706.7108, 564.7010
708.6392, 580.4469
710.5677, 603.2705
712.4962, 633.2775
714.4246, 671.2415
716.3531, 717.1053
718.2816, 767.1677
720.2100, 820.2205
722.1385, 885.3997
724.0670, 985.0863
725.9954, 1039.723
727.9239, 1041.475
729.8524, 1005.058
731.7808, 917.4662
733.7093, 823.7462
735.6378, 736.0302
737.5662, 655.6818
739.4947, 582.4802
741.4232, 518.1689
743.3516, 463.9849
745.2801, 419.5570
747.2086, 386.3704
749.1370, 361.7490
751.0655, 339.9267
752.9940, 321.1690
754.9224, 307.1005
756.8509, 297.8013
758.7794, 291.6266
760.7078, 288.7510
762.6363, 285.3480
764.5648, 280.8102
766.4932, 278.0304
768.4217, 277.9057
770.3502, 278.0941
772.2786, 277.9096
774.2071, 278.0854
776.1356, 278.5263
778.0640, 279.8780
779.9925, 282.9042
781.9210, 286.3020
783.8494, 290.1046
785.7779, 292.9835
787.7064, 292.1118
789.6348, 290.7396
791.5633, 293.5538
793.4918, 299.2554
795.4202, 305.1849
797.3487, 311.6660
799.2772, 318.9713
801.2056, 327.6234
803.1341, 338.0164
805.0626, 350.6397
806.9910, 377.2341
808.9195, 415.8507
810.8480, 489.3266
812.7764, 597.6372
814.7049, 748.1595
816.6334, 978.7401
818.5618, 1188.052
820.4903, 1382.297
822.4188, 1526.208
824.3472, 1590.908
826.2757, 1634.327
828.2042, 1637.315
830.1326, 1680.540
832.0611, 1782.052
833.9896, 1970.526
835.9180, 2282.899
837.8465, 2675.935
839.7750, 3135.536
841.7034, 3633.023
843.6319, 4186.368
845.5604, 4722.673
847.4888, 5208.188
849.4173, 5542.039
851.3458, 5412.002
853.2742, 4875.312
855.2027, 4170.968
857.1312, 3311.471
859.0596, 2563.882
860.9881, 1927.347
862.9166, 1408.032
864.8450, 1009.808
866.7735, 725.5804
868.7020, 568.5627
870.6304, 460.7144
872.5589, 404.0803
874.4874, 364.5708
876.4158, 340.4207
878.3443, 321.9984
880.2728, 308.1790
882.2012, 297.2553
884.1297, 289.3754
886.0582, 282.7038
887.9866, 276.5392
889.9151, 271.6525
891.8436, 269.2471
893.7720, 266.8017
895.7005, 262.8315
897.6290, 259.1970
899.5574, 256.4402
901.4859, 254.8361
903.4144, 255.3221
905.3428, 256.1248
907.2713, 255.9580
909.1998, 255.2555
911.1282, 254.4471
913.0567, 253.3312
914.9852, 251.0445
916.9136, 248.8420
918.8421, 249.1074
920.7706, 250.2624
922.6990, 249.3955
924.6275, 247.5957
926.5560, 247.0632
928.4844, 247.2564
930.4129, 247.1602
932.3414, 246.6963
934.2698, 245.3310
936.1983, 243.5023
938.1268, 242.9458
940.0552, 243.4100
941.9837, 243.7129
943.9122, 243.7209
945.8406, 242.1969
947.7691, 242.2283
949.6976, 238.4226
951.6260, 239.9872
953.5545, 239.4156
955.4830, 236.2025
957.4114, 233.6713
959.3399, 231.5068
961.2684, 232.0478
963.1968, 237.1017
965.1253, 238.7741
967.0538, 235.6180
968.9822, 232.9887
970.9107, 230.3977
972.8392, 229.8367
974.7676, 228.8699
976.6961, 227.6776
978.6246, 229.1184
980.5530, 226.8298
982.4815, 227.2804
984.4100, 228.3352
986.3384, 230.3153
988.2669, 230.6048
990.1954, 228.1145
992.1238, 226.7998
994.0523, 228.1418
995.9808, 227.3296
997.9092, 222.1517
999.8377, 219.7939
1001.766, 222.8787
1003.695, 224.9674
1005.623, 224.2419
1007.552, 223.2962
1009.480, 222.3857
1011.409, 222.8448
1013.337, 225.8596
1015.265, 227.3258
1017.194, 224.5768
1019.122, 224.9056
1021.051, 230.8139
1022.979, 238.4499
1024.908, 247.2589
1026.836, 256.4358
1028.765, 264.0076
1030.693, 275.9560
1032.622, 292.5629
1034.550, 316.3692
1036.479, 350.8110
1038.407, 386.8609
1040.335, 426.1564
1042.264, 460.1078
1044.192, 482.5170
1046.121, 507.3697
1048.049, 535.3311
1049.978, 569.1823
1051.906, 616.1382
1053.835, 654.7335
1055.763, 728.6127
1057.692, 802.5032
1059.620, 876.2194
1061.549, 943.1461
1063.477, 1005.558
1065.406, 1055.325
1067.334, 1110.939
1069.262, 1117.670
1071.191, 1057.175
1073.120, 967.6475
1075.048, 833.1998
1076.976, 708.3979
1078.905, 597.4901
1080.833, 498.7557
1082.762, 408.0603
1084.690, 338.5371
1086.619, 295.0648
1088.547, 263.6797
1090.476, 245.5121
1092.404, 233.8784
1094.333, 230.5084
1096.261, 226.6612
1098.190, 221.2973
1100.118, 217.5532
1102.047, 215.8838
1103.975, 214.6499
1105.903, 213.8003
1107.832, 213.6730
1109.760, 214.4890
1111.689, 213.2323
1113.617, 212.6684
1115.546, 211.9837
1117.474, 210.0112
1119.403, 209.7643
1121.331, 207.9263
1123.260, 206.4801
1125.188, 205.3981
1127.117, 204.6603
1129.045, 204.2585
1130.974, 204.4243
1132.902, 203.6431
1134.830, 204.1555
1136.759, 202.7095
1138.687, 201.8677
1140.616, 201.5454
1142.544, 201.1086
1144.473, 200.8094
1146.401, 202.1549
1148.330, 201.6401
1150.258, 203.3136
1152.187, 201.8131
1154.115, 201.0707
1156.044, 200.9740
1157.972, 201.9070
1159.901, 202.7122
1161.829, 201.9699
1163.757, 200.9069
1165.686, 200.4737
1167.614, 200.0556
1169.543, 198.9031
1171.471, 198.3057
1173.400, 199.5754
1175.328, 200.4276
1177.257, 199.9083
1179.185, 198.9193
1181.114, 196.8092
1183.042, 196.0951
1184.971, 198.5832
1186.899, 199.9268
1188.828, 198.1593
1190.756, 198.0549
1192.684, 201.5448
1194.613, 203.3243
1196.541, 202.7612
1198.470, 201.7923
1200.398, 200.1181
1202.327, 199.1533
1204.255, 198.9757
1206.184, 199.8139
1208.112, 201.6511
1210.041, 202.7440
1211.969, 202.9279
1213.898, 201.1051
1215.826, 198.3889
1217.755, 198.4422
1219.683, 199.8220
1221.611, 200.0474
1223.540, 199.4164
1225.468, 197.2650
1227.397, 195.3748
1229.325, 196.6696
1231.254, 198.4850
1233.182, 198.0329
1235.111, 197.7105
1237.039, 198.7875
1238.968, 200.4203
1240.896, 203.3974
1242.825, 205.4832
1244.753, 205.5808
1246.682, 204.3737
1248.610, 201.9275
1250.538, 200.6813
1252.467, 200.6956
1254.395, 200.8331
1256.324, 201.2481
1258.252, 201.7396
1260.181, 202.3128
1262.109, 204.0114
1264.038, 206.3080
1265.966, 205.5050
1267.895, 202.9019
1269.823, 203.0075
1271.752, 204.7508
1273.680, 207.0485
1275.609, 209.2771
1277.537, 209.1512
1279.465, 208.9066
1281.394, 211.9557
1283.322, 215.0707
1285.251, 215.1286
1287.179, 215.5385
1289.108, 219.0090
1291.036, 221.7466
1292.965, 221.2415
1294.893, 221.6654
1296.822, 224.6402
1298.750, 227.3203
1300.679, 229.4839
1302.607, 230.6252
1304.536, 230.5328
1306.464, 232.7968
1308.392, 237.4856
1310.321, 243.1792
1312.249, 248.5294
1314.178, 249.9660
1316.106, 250.6714
1318.035, 255.5144
1319.963, 262.1623
1321.892, 268.6455
1323.820, 274.2948
1325.749, 278.6825
1327.677, 283.5197
1329.606, 290.0935
1331.534, 295.9325
1333.463, 299.2229
1335.391, 303.3209
1337.319, 309.7536
1339.248, 315.4234
1341.176, 319.7464
1343.105, 327.7425
1345.033, 331.7966
1346.962, 341.7853
1348.890, 343.0359
1350.819, 349.4524
1352.747, 358.1484
1354.676, 368.4546
1356.604, 377.9783
1358.533, 383.2830
1360.461, 387.7020
1362.390, 391.0863
1364.318, 398.3210
1366.246, 409.6370
1368.175, 430.9415
1370.103, 463.9124
1372.032, 503.8561
1373.960, 549.9748
1375.889, 588.3284
1377.817, 618.2180
1379.746, 638.0522
1381.674, 642.9946
1383.603, 615.7463
1385.531, 567.5599
1387.460, 513.8903
1389.388, 462.7736
1391.317, 422.7624
1393.245, 388.4842
1395.173, 356.0904
1397.102, 328.6650
1399.030, 307.5662
1400.959, 291.5772
1402.887, 280.2155
1404.816, 270.9777
1406.744, 264.0838
1408.673, 258.6839
1410.601, 254.8046
1412.530, 251.5937
1414.458, 248.3428
1416.387, 243.8726
1418.315, 240.7541
1420.244, 242.0888
1422.172, 243.1885
1424.100, 241.5181
1426.029, 238.9932
1427.957, 235.8515
1429.886, 234.1080
1431.814, 234.1606
1433.743, 234.0314
1435.671, 233.9718
1437.600, 234.6494
1439.528, 234.9592
1441.457, 233.2487
1443.385, 232.3054
1445.314, 234.9088
1447.242, 237.8725
1449.171, 240.8131
1451.099, 243.2611
1453.027, 243.6016
1454.956, 244.6040
1456.884, 247.3354
1458.813, 250.9149
1460.741, 255.5936
1462.670, 262.7848
1464.598, 270.3584
1466.527, 273.8599
1468.455, 275.5648
1470.384, 277.9321
1472.312, 278.0509
1474.241, 272.2154
1476.169, 268.5281
1478.098, 269.6760
1480.026, 268.7772
1481.954, 265.5363
1483.883, 262.7289
1485.811, 260.9215
1487.740, 260.5144
1489.668, 260.6546
1491.597, 261.2729
1493.525, 263.3550
1495.454, 267.8674
1497.382, 274.4290
1499.311, 282.6490
1501.239, 288.9211
1503.168, 293.5022
1505.096, 300.0725
1507.025, 308.0047
1508.953, 309.0803
1510.881, 304.0594
1512.810, 293.7765
1514.738, 280.0168
1516.667, 266.7642
1518.595, 255.2730
1520.524, 246.7901
1522.452, 239.3139
1524.381, 232.1516
1526.309, 226.4238
1528.238, 220.1947
1530.166, 215.3787
1532.095, 209.8813
1534.023, 205.0649
1535.952, 201.3283
1537.880, 199.7661
1539.808, 199.1850
1541.737, 199.1486
1543.665, 198.4269
1545.594, 196.9985
1547.522, 194.8027
1549.451, 192.3111
1551.379, 189.4323
1553.308, 188.0133
1555.236, 186.7934
1557.165, 185.4795
1559.093, 185.8021
1561.022, 185.7966
1562.950, 185.7925
1564.879, 184.9851
1566.807, 182.9236
1568.735, 181.2887
1570.664, 181.3025
1572.592, 182.1849
1574.521, 182.3871
1576.449, 180.2666
1578.378, 178.5732
1580.306, 179.4946
1582.235, 179.2166
1584.163, 176.5086
1586.092, 176.6664
1588.020, 176.6640
1589.949, 176.7542
1591.877, 178.1002
1593.806, 178.3128
1595.734, 179.5451
1597.662, 179.4966
1599.591, 178.7073
1601.519, 177.0400
1603.448, 176.3732
1605.376, 178.4906
1607.305, 176.8157
1609.233, 177.0407
1611.162, 177.4195
1613.090, 175.6023
1615.019, 176.9635
1616.947, 175.4178
1618.876, 173.7437
1620.804, 173.0663
1622.733, 171.2103
1624.661, 169.7054
1626.589, 170.4684
1628.518, 172.5023
1630.446, 173.0194
1632.375, 173.1394
1634.303, 174.2990
1636.232, 174.3921
1638.160, 174.7816
1640.089, 176.2543
1642.017, 178.7460
1643.946, 181.6481
1645.874, 182.2507
1647.803, 182.6412
1649.731, 183.3927
1651.660, 182.5486
1653.588, 181.0708
1655.516, 178.6460
1657.445, 174.5885
1659.373, 170.6050
1661.302, 167.5714
1663.230, 165.0580
1665.159, 163.0162
1667.087, 164.0042
1669.016, 164.4138
1670.944, 162.2901
1672.873, 161.2700
1674.801, 159.7975
1676.730, 158.5949
1678.658, 158.6179
1680.587, 157.8484
1682.515, 157.0618
1684.443, 157.3211
1686.372, 156.7916
1688.300, 155.4443
1690.229, 155.5164
1692.157, 156.0488
1694.086, 157.7389
1696.014, 159.9979
1697.943, 160.2030
1699.871, 159.7113
1701.800, 159.0009
1703.728, 159.3542
1705.657, 162.2035
1707.585, 163.7311
1709.514, 163.7597
1711.442, 161.3640
1713.370, 158.7026
1715.299, 159.5730
1717.227, 160.3300
1719.156, 159.9501
1721.084, 158.8119
1723.013, 156.9817
1724.941, 154.5475
1726.870, 151.6817
1728.798, 151.0526
1730.727, 152.2935
1732.655, 153.0004
1734.584, 150.4041
1736.512, 145.9520
1738.441, 145.3086
1740.369, 146.8671
1742.297, 147.6648
1744.226, 147.3519
1746.154, 147.5781
1748.083, 147.2434
1750.011, 144.1847
1751.940, 143.0778
1753.868, 144.3125
1755.797, 144.3583
1757.725, 144.2046
1759.654, 142.9064
1761.582, 141.6932
1763.511, 141.6471
1765.439, 141.2712
1767.368, 140.8187
1769.296, 140.0030
1771.224, 139.1820
1773.153, 139.6414
1775.081, 140.7800
1777.010, 141.1831
1778.938, 140.8165
1780.867, 140.5985
1782.795, 140.1711
1784.724, 138.6001
1786.652, 135.5591
1788.581, 134.1281
1790.509, 134.8035
1792.438, 135.1716
1794.366, 135.6027
1796.295, 134.3182
1798.223, 132.6557
1800.151, 133.3246
1802.080, 132.9449
1804.008, 130.3218
1805.937, 130.0597
1807.865, 130.2955
1809.794, 129.6625
1811.722, 129.1016
1813.651, 129.1596
1815.579, 130.0254
1817.508, 130.4426
1819.436, 130.3609
1821.365, 129.9982
1823.293, 130.0362
1825.222, 130.6531
1827.150, 128.9587
1829.078, 127.4948
1831.007, 129.0860
1832.935, 129.0732
1834.864, 127.1602
1836.792, 124.8557
1838.721, 123.7600
1840.649, 125.4970
1842.578, 125.7427
1844.506, 123.7785
1846.435, 122.5305
1848.363, 122.0834
1850.292, 123.2084
1852.220, 123.8191
1854.149, 122.4870
1856.077, 120.9388
1858.005, 119.8825
1859.934, 120.1580
1861.862, 120.1343
1863.791, 119.7951
1865.719, 120.0032
1867.648, 118.7160
1869.576, 118.6215
1871.505, 116.7625
1873.433, 117.4194
1875.362, 117.1739
1877.290, 116.1775
1879.219, 117.0495
1881.147, 116.8365
1883.076, 115.7037
1885.004, 116.3047
1886.932, 115.5267
1888.861, 114.7001
1890.789, 115.4684
1892.718, 113.7569
1894.646, 115.1968
1896.575, 116.9303
1898.503, 117.4854
1900.432, 115.4486
1902.360, 114.0572
1904.289, 113.6333
1906.217, 114.5239
1908.146, 115.2257
1910.074, 115.2570
1912.003, 114.7428
1913.931, 113.0429
1915.859, 112.0314
1917.788, 111.2839
1919.716, 110.2266
1921.645, 110.6143
1923.573, 110.7193
1925.502, 110.6948
1927.430, 111.2441
1929.359, 113.4041
1931.287, 111.8433
1933.216, 111.6740
1935.144, 111.2190
1937.073, 108.7802
1939.001, 108.4455
1940.930, 109.3991
1942.858, 107.2208
1944.786, 105.5699
1946.715, 107.1487
1948.643, 107.8653
1950.572, 107.5847
1952.500, 108.1475
1954.429, 107.5904
1956.357, 107.8065
1958.286, 104.6029
1960.214, 107.1099
1962.143, 105.4227
1964.071, 103.2704
1966.000, 107.0110
1967.928, 108.3551
1969.857, 103.9427
1971.785, 101.9185
1973.714, 102.4503
1975.642, 104.4491
1977.570, 105.9571
1979.499, 105.4601
1981.427, 103.4364
1983.356, 102.3741
1985.284, 103.5537
1987.213, 104.3685
1989.141, 104.2795
1991.070, 103.3048
1992.998, 102.3195
1994.927, 101.5375
1996.855, 101.2788
1998.784, 100.5707
2000.712, 101.2627
2002.641, 101.0392
2004.569, 101.3930
2006.497, 100.7041
2008.426, 99.04771
2010.354, 98.97999
2012.283, 99.21587
2014.211, 98.85977
2016.140, 99.46635
2018.068, 99.01652
2019.997, 98.19921
2021.925, 98.54509
2023.854, 98.30684
2025.782, 97.05437
2027.711, 95.95955
2029.639, 96.53710
2031.568, 97.62721
2033.496, 95.67160
2035.424, 93.77595
2037.353, 94.68476
2039.281, 93.99048
2041.210, 93.86995
2043.138, 94.76971
2045.067, 94.90628
2046.995, 96.15749
2048.924, 96.20836
2050.852, 95.33464
2052.781, 93.95808
2054.709, 93.14842
2056.638, 92.11460
2058.566, 91.93336
2060.495, 92.38902
2062.423, 92.00722
2064.352, 92.72361
2066.280, 93.17721
2068.208, 91.33014
2070.137, 91.16484
2072.065, 92.11123
2073.994, 92.13193
2075.922, 92.78324
2077.851, 91.11873
2079.779, 89.18853
2081.708, 89.61227
2083.636, 88.55382
2085.565, 87.85353
2087.493, 87.40817
2089.422, 85.19702
2091.350, 85.16225
2093.279, 84.82426
2095.207, 86.17348
2097.135, 85.33757
2099.064, 87.49715
2100.992, 88.52921
2102.921, 88.00850
2104.849, 88.00786
2106.778, 88.00050
2108.706, 87.55357
2110.635, 86.01093
2112.563, 85.19997
2114.492, 85.58501
2116.420, 86.03126
2118.349, 85.46334
2120.277, 84.14153
2122.206, 84.45537
2124.134, 83.24208
2126.063, 81.84436
2127.991, 82.26488
2129.919, 82.85908
2131.848, 82.74977
2133.776, 81.25607
2135.705, 82.12655
2137.633, 80.92661
2139.562, 81.44783
2141.490, 79.67149
2143.419, 80.10768
2145.347, 80.10172
2147.276, 79.56841
2149.204, 79.60652
2151.133, 77.49855
2153.061, 78.83582
2154.990, 77.89382
2156.918, 77.08353
2158.846, 81.31594
2160.775, 82.93034
2162.703, 79.01979
2164.632, 78.05003
2166.560, 80.16740
2168.489, 79.31316
2170.417, 76.65559
2172.346, 75.92001
2174.274, 77.04243
2176.203, 77.43750
2178.131, 75.34161
2180.060, 74.65466
2181.988, 75.98563
2183.917, 75.78255
2185.845, 74.45944
2187.773, 74.24795
2189.702, 74.17439
2191.630, 74.70467
2193.559, 75.10066
2195.487, 75.54465
2197.416, 76.09668
2199.344, 76.17627
2201.273, 76.58772
2203.201, 75.54375
2205.130, 75.55659
2207.058, 73.49059
2208.987, 73.94572
2210.915, 71.97302
2212.844, 69.58452
2214.772, 71.97352
2216.700, 74.44029
2218.629, 73.54219
2220.557, 71.46306
2222.486, 70.41014
2224.414, 71.11825
2226.343, 70.96542
2228.271, 69.69540
2230.200, 70.00784
2232.128, 70.30235
2234.057, 68.10685
2235.985, 68.11012
2237.914, 67.81932
2239.842, 70.04826
2241.771, 67.96162
2243.699, 68.78214
2245.627, 69.51553
2247.556, 68.57227
2249.484, 67.90602
2251.413, 69.19297
2253.341, 69.84766
2255.270, 66.39841
2257.198, 64.28788
2259.127, 65.98166
2261.055, 66.91768
2262.984, 66.60503
2264.912, 66.78027
2266.841, 64.68514
2268.769, 62.97511
2270.698, 64.96017
2272.626, 65.83773
2274.554, 65.44804
2276.483, 65.06407
2278.411, 63.98558
2280.340, 63.78307
2282.268, 64.20920
2284.197, 64.12048
2286.125, 63.32661
2288.054, 62.73716
2289.982, 63.11552
2291.911, 62.41719
2293.839, 62.64381
2295.768, 64.05695
2297.696, 63.87087
2299.625, 62.95485
2301.553, 61.32365
2303.481, 60.30573
2305.410, 60.87316
2307.338, 61.72900
2309.267, 62.28606
2311.195, 61.30754
2313.124, 60.03775
2315.052, 59.34656
2316.981, 59.49739
2318.909, 60.61946
2320.838, 59.86156
2322.766, 59.62569
2324.695, 59.94762
2326.623, 59.72316
2328.552, 60.33391
2330.480, 59.10258
2332.408, 56.74297
2334.337, 56.52592
2336.265, 56.98161
2338.194, 56.59909
2340.122, 56.77541
2342.051, 57.98978
2343.979, 58.41072
2345.908, 57.97551
2347.836, 56.72279
2349.765, 55.20217
2351.693, 55.25616
2353.622, 55.48541
2355.550, 55.72464
2357.479, 56.19415
2359.407, 56.29175
2361.335, 56.26552
2363.264, 56.09120
2365.192, 53.42189
2367.121, 51.61967
2369.049, 51.64973
2370.978, 54.61578
2372.906, 55.70245
2374.835, 52.20748
2376.763, 50.15340
2378.692, 50.80923
2380.620, 52.28751
2382.549, 52.35799
2384.477, 51.65316
2386.406, 54.22699
2388.334, 54.90887
2390.262, 52.55172
2392.191, 51.65751
2394.119, 51.71609
2396.048, 52.51873
2397.976, 51.79303
2399.905, 50.57835
2401.833, 50.07774
2403.762, 51.12649
2405.690, 52.53649
2407.619, 50.40110
2409.547, 49.50185
2411.476, 50.59215
2413.404, 49.18256
2415.333, 47.89283
2417.261, 48.85487
2419.189, 49.59824
2421.118, 49.73199
2423.046, 49.09233
2424.975, 48.57720
2426.903, 48.87881
2428.832, 46.84803
2430.760, 45.54705
2432.689, 46.44733
2434.617, 47.35625
2436.546, 48.38542
2438.474, 48.53434
