##NAMES=Sternbergite
##RRUFFID=R110137
##IDEAL CHEMISTRY=AgFe_2_S_3_
##LOCALITY=Joachimsthal, Bohemia, Czechoslovakia
##OWNER=RRUFF
##SOURCE=William W. Pinch
##DESCRIPTION=Black sectile single crystals with good cleavage, some with purple iridescence, associated with stephanite.
##STATUS=The identification of this mineral has been confirmed only by single crystal X-ray diffraction
##URL=https://www.rruff.net/odr/rruff_sample/R110137
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##CELL PARAMETERS=a: 6.637 b: 11.685 c: 12.718 alpha: 90 beta: 90 gamma: 90 volume: 986.2 crystal system: orthorhombic
##FILETYPE=Raman Processed
##RAMAN WAVELENGTH=780

106.3171, 25.93456
108.2456, 25.32769
110.1741, 24.76553
112.1025, 24.45185
114.0310, 24.36762
115.9595, 24.41057
117.8879, 24.61510
119.8164, 24.77252
121.7449, 24.74369
123.6733, 24.66046
125.6018, 24.63215
127.5303, 24.65128
129.4587, 24.63823
131.3872, 24.58035
133.3157, 24.51357
135.2441, 24.50839
137.1726, 24.44719
139.1011, 24.14884
141.0295, 23.66762
142.9580, 23.47626
144.8865, 23.64845
146.8149, 23.82325
148.7434, 23.94152
150.6719, 23.97545
152.6003, 23.84718
154.5288, 23.60771
156.4573, 23.47701
158.3857, 23.47512
160.3142, 23.45675
162.2427, 23.39453
164.1711, 23.29493
166.0996, 23.11261
168.0281, 22.90585
169.9565, 22.79116
171.8850, 22.76358
173.8135, 22.84978
175.7419, 23.21035
177.6704, 23.50553
179.5989, 23.59116
181.5273, 23.56812
183.4558, 23.58997
185.3843, 23.64911
187.3127, 23.65414
189.2412, 23.55234
191.1697, 23.45633
193.0981, 23.38041
195.0266, 23.32838
196.9551, 23.27641
198.8835, 23.24875
200.8120, 23.35488
202.7405, 23.66844
204.6689, 23.96607
206.5974, 24.21338
208.5259, 24.43847
210.4543, 24.62221
212.3828, 24.80814
214.3113, 25.13385
216.2397, 25.70292
218.1682, 25.88648
220.0967, 25.34612
222.0251, 24.81986
223.9536, 24.50495
225.8821, 24.33908
227.8105, 24.31129
229.7390, 24.40673
231.6675, 24.32360
233.5959, 23.96256
235.5244, 23.53801
237.4529, 22.91096
239.3813, 22.37817
241.3098, 22.17275
243.2383, 22.17430
245.1667, 22.13283
247.0952, 22.00601
249.0237, 21.96400
250.9521, 22.03799
252.8806, 22.14229
254.8091, 22.23442
256.7375, 22.36053
258.6660, 22.61994
260.5945, 22.98764
262.5229, 23.11056
264.4514, 22.85760
266.3799, 22.69983
268.3083, 22.73639
270.2368, 22.80222
272.1653, 22.82981
274.0938, 22.82355
276.0222, 22.73562
277.9507, 22.54053
279.8792, 22.65806
281.8076, 23.23562
283.7361, 23.67814
285.6646, 23.61898
287.5930, 23.61435
289.5215, 23.98896
291.4500, 24.66116
293.3784, 25.49203
295.3069, 26.50549
297.2354, 27.37455
299.1638, 27.99019
301.0923, 28.69405
303.0208, 29.87501
304.9492, 30.94387
306.8777, 31.57082
308.8062, 31.75550
310.7346, 31.33098
312.6631, 30.28612
314.5916, 29.48047
316.5200, 29.03469
318.4485, 28.84443
320.3770, 29.12844
322.3054, 29.38677
324.2339, 29.31132
326.1624, 28.86289
328.0908, 27.83567
330.0193, 26.21244
331.9477, 24.83842
333.8762, 23.93037
335.8047, 23.17136
337.7331, 22.41236
339.6616, 21.79712
341.5901, 21.44681
343.5185, 21.34614
345.4470, 21.41492
347.3755, 21.65334
349.3039, 22.04674
351.2324, 22.77781
353.1609, 23.34600
355.0893, 23.71806
357.0178, 23.81631
358.9463, 23.47863
360.8747, 22.85353
362.8032, 22.21593
364.7317, 21.56754
366.6601, 20.98290
368.5886, 20.56774
370.5171, 20.04612
372.4455, 19.25554
374.3740, 18.48263
376.3025, 17.92658
378.2309, 17.47535
380.1594, 16.95893
382.0879, 16.38801
384.0163, 15.90722
385.9448, 15.55996
387.8733, 15.23999
389.8017, 14.96297
391.7302, 14.68138
393.6587, 14.35062
395.5871, 14.02782
397.5156, 13.74585
399.4441, 13.51331
401.3725, 13.36590
403.3010, 13.29722
405.2295, 13.34356
407.1579, 13.71721
409.0864, 13.87167
411.0149, 13.50368
412.9433, 13.07600
414.8718, 12.88584
416.8003, 12.83986
418.7287, 12.81856
420.6572, 12.82849
422.5857, 12.72623
424.5141, 12.39922
426.4426, 12.26387
428.3711, 12.49847
430.2995, 12.69576
432.2280, 12.59133
434.1565, 12.44436
436.0849, 12.51808
438.0134, 12.71031
439.9419, 12.67964
441.8703, 12.37414
443.7988, 12.17968
445.7273, 12.11016
447.6557, 12.10529
449.5842, 12.18761
451.5127, 12.27159
453.4411, 12.30584
455.3696, 12.32740
457.2981, 12.39138
459.2265, 12.47592
461.1550, 12.47639
463.0835, 12.38921
465.0119, 12.32920
466.9404, 12.29819
468.8689, 12.32152
470.7973, 12.51087
472.7258, 12.60844
474.6543, 12.41179
476.5827, 12.14357
478.5112, 12.10978
480.4397, 12.19970
482.3681, 11.96034
484.2966, 11.41711
486.2251, 11.10099
488.1535, 11.13279
490.0820, 11.14403
492.0105, 11.00078
493.9389, 10.85895
495.8674, 10.75395
497.7959, 10.68822
499.7243, 10.70425
501.6528, 10.74771
503.5813, 10.66462
505.5097, 10.48371
507.4382, 10.42442
509.3667, 10.54226
511.2951, 10.61460
513.2236, 10.55862
515.1521, 10.50905
517.0806, 10.55245
519.0090, 10.54939
520.9375, 10.31991
522.8660, 10.04276
524.7944, 10.00324
526.7229, 10.12210
528.6514, 10.14037
530.5798, 10.03342
532.5083, 9.961260
534.4368, 9.958785
536.3652, 9.961846
538.2937, 9.969617
540.2222, 9.974889
542.1506, 9.990240
544.0791, 9.986777
546.0076, 9.937405
547.9360, 9.852438
549.8645, 9.728930
551.7930, 9.573704
553.7214, 9.472031
555.6499, 9.450590
557.5784, 9.411856
559.5068, 9.304887
561.4353, 9.265713
563.3638, 9.395609
565.2922, 9.481220
567.2207, 9.320059
569.1492, 9.185868
571.0776, 9.367405
573.0061, 9.675444
574.9345, 9.766703
576.8630, 9.656404
578.7914, 9.541943
580.7199, 9.420430
582.6484, 9.300993
584.5768, 9.157675
586.5053, 9.091577
588.4338, 9.143260
590.3622, 9.236055
592.2907, 9.370805
594.2192, 9.492429
596.1476, 9.599197
598.0761, 9.647447
600.0046, 9.527615
601.9330, 9.298293
603.8615, 9.215900
605.7900, 9.294458
607.7184, 9.242875
609.6469, 9.021220
611.5754, 8.945998
613.5038, 9.138004
615.4323, 9.265371
617.3608, 9.145770
619.2892, 9.044966
621.2177, 9.112767
623.1462, 9.211264
625.0746, 9.199907
627.0031, 9.161880
628.9316, 9.280000
630.8600, 9.494012
632.7885, 9.524812
634.7170, 9.389724
636.6454, 9.315291
638.5739, 9.334250
640.5024, 9.269059
642.4308, 8.992503
644.3593, 8.860236
646.2878, 9.068506
648.2162, 9.295546
650.1447, 9.469160
652.0732, 9.566705
654.0016, 9.549252
655.9301, 9.461408
657.8586, 9.310386
659.7870, 9.154156
661.7155, 9.162573
663.6440, 9.296535
665.5724, 9.297852
667.5009, 9.132021
669.4294, 9.081833
671.3578, 9.217263
673.2863, 9.371325
675.2148, 9.598359
677.1432, 9.722053
679.0717, 9.617315
681.0002, 9.512822
682.9286, 9.534620
684.8571, 9.586314
686.7856, 9.604303
688.7141, 9.592968
690.6425, 9.534082
692.5710, 9.461051
694.4995, 9.475170
696.4279, 9.565181
698.3564, 9.549043
700.2849, 9.359002
702.2133, 9.358872
704.1418, 9.798394
706.0703, 9.974094
707.9987, 9.708985
709.9272, 9.498204
711.8557, 9.450502
713.7841, 9.444922
715.7126, 9.430900
717.6411, 9.447346
719.5695, 9.568625
721.4980, 9.681132
723.4265, 9.675405
725.3549, 9.606785
727.2834, 9.549924
729.2119, 9.503367
731.1403, 9.466912
733.0688, 9.439196
734.9973, 9.379774
736.9257, 9.271113
738.8542, 9.270097
740.7827, 9.411059
742.7111, 9.467785
744.6396, 9.376506
746.5681, 9.350969
748.4965, 9.500607
750.4250, 9.576142
752.3535, 9.433552
754.2819, 9.277154
756.2104, 9.142197
758.1389, 9.098896
760.0673, 9.248807
761.9958, 9.460323
763.9243, 9.653485
765.8527, 9.780347
767.7812, 9.731384
769.7097, 9.557887
771.6381, 9.376465
773.5666, 9.201548
775.4951, 9.115530
777.4235, 9.115519
779.3520, 9.180786
781.2805, 9.314012
783.2089, 9.382351
785.1374, 9.357029
787.0659, 9.337239
788.9943, 9.328466
790.9228, 9.359088
792.8513, 9.479655
794.7797, 9.572112
796.7082, 9.624722
798.6367, 9.621472
800.5651, 9.524655
802.4936, 9.409536
804.4221, 9.288805
806.3505, 9.207525
808.2790, 9.243658
810.2075, 9.308000
812.1359, 9.266909
814.0644, 9.200400
815.9929, 9.248378
817.9213, 9.361371
819.8498, 9.431914
821.7783, 9.465839
823.7067, 9.493549
825.6352, 9.515507
827.5637, 9.536052
829.4921, 9.559926
831.4206, 9.534189
833.3491, 9.419139
835.2775, 9.372878
837.2060, 9.442809
839.1345, 9.504429
841.0629, 9.567822
842.9914, 9.604490
844.9199, 9.632795
846.8483, 9.589697
848.7768, 9.361411
850.7053, 9.243199
852.6337, 9.467303
854.5622, 9.609818
856.4907, 9.359636
858.4191, 9.114334
860.3476, 9.182245
862.2761, 9.274919
864.2045, 9.152514
866.1330, 8.994059
868.0615, 8.974105
869.9899, 9.001484
871.9184, 8.983944
873.8469, 8.922812
875.7753, 8.793118
877.7038, 8.634156
879.6323, 8.542142
881.5607, 8.500061
883.4892, 8.447269
885.4177, 8.388556
887.3461, 8.374414
889.2746, 8.395417
891.2031, 8.278264
893.1315, 8.032542
895.0600, 7.971320
896.9885, 8.101325
898.9169, 8.132787
900.8454, 8.043461
902.7739, 7.957197
904.7023, 7.879472
906.6308, 7.910727
908.5593, 8.101333
910.4877, 8.144641
912.4162, 7.934031
914.3447, 7.811730
916.2731, 7.877240
918.2016, 7.947237
920.1301, 8.013075
922.0585, 8.012445
923.9870, 7.887215
925.9155, 7.762894
927.8439, 7.672303
929.7724, 7.578192
931.7009, 7.421594
933.6293, 7.330394
935.5578, 7.381464
937.4863, 7.468860
939.4147, 7.616107
941.3432, 7.685723
943.2717, 7.533008
945.2001, 7.372316
947.1286, 7.350298
949.0571, 7.356714
950.9855, 7.342992
952.9140, 7.288636
954.8425, 7.113966
956.7709, 6.961555
958.6994, 7.011944
960.6279, 7.089752
962.5563, 6.956822
964.4848, 6.827463
966.4133, 6.981396
968.3417, 7.213664
970.2702, 7.334752
972.1987, 7.362215
974.1271, 7.279726
976.0556, 7.150635
977.9841, 7.070971
979.9125, 7.004159
