##NAMES=Widenmannite
##RRUFFID=R080029
##IDEAL CHEMISTRY=Pb_2_(OH)_2_[(UO_2_)(CO_3_)_2_]
##LOCALITY=Pribram, Bohemia, Czechoslovakia
##OWNER=RRUFF
##SOURCE=William W. Pinch
##DESCRIPTION=Spherical aggregates of tan to colorless acicular crystals
##STATUS=The identification of this mineral is not yet confirmed
##URL=https://www.rruff.net/odr/rruff_sample/R080029
##DIFFRACTION SAMPLE DESCRIPTION=Powder, using Mo radiation
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

330.3062, 18838.29
332.2346, 19035.86
334.1631, 19269.00
336.0915, 19502.80
338.0200, 19730.44
339.9485, 19956.46
341.8769, 20188.79
343.8054, 20441.42
345.7339, 20675.52
347.6623, 20898.49
349.5908, 21107.16
351.5193, 21229.90
353.4477, 21259.71
355.3762, 21209.28
357.3047, 21064.42
359.2331, 20818.80
361.1616, 20538.58
363.0901, 20218.65
365.0185, 19872.94
366.9470, 19557.18
368.8755, 19260.25
370.8039, 18999.98
372.7324, 18795.96
374.6609, 18644.65
376.5893, 18515.70
378.5178, 18397.96
380.4463, 18296.51
382.3747, 18225.25
384.3032, 18205.43
386.2317, 18189.18
388.1601, 18165.73
390.0886, 18136.49
392.0171, 18104.54
393.9455, 18063.02
395.8740, 18024.91
397.8025, 18003.67
399.7309, 18006.54
401.6594, 18012.56
403.5879, 18019.70
405.5163, 18028.21
407.4448, 18037.44
409.3733, 18048.61
411.3017, 18060.54
413.2302, 18069.85
415.1587, 18074.46
417.0871, 18091.69
419.0156, 18131.26
420.9441, 18182.78
422.8725, 18233.95
424.8010, 18283.68
426.7295, 18329.36
428.6579, 18367.77
430.5864, 18398.07
432.5149, 18423.43
434.4433, 18437.91
436.3718, 18451.01
438.3003, 18469.31
440.2287, 18507.63
442.1572, 18535.52
444.0857, 18546.15
446.0141, 18549.81
447.9426, 18563.30
449.8711, 18597.24
451.7995, 18629.90
453.7280, 18652.75
455.6565, 18662.87
457.5849, 18673.50
459.5134, 18678.32
461.4419, 18687.09
463.3703, 18706.40
465.2988, 18740.33
467.2273, 18777.79
469.1557, 18819.85
471.0842, 18864.96
473.0127, 18906.06
474.9411, 18940.71
476.8696, 18973.44
478.7981, 19006.72
480.7265, 19041.24
482.6550, 19068.97
484.5835, 19082.95
486.5119, 19094.44
488.4404, 19115.54
490.3689, 19148.49
492.2973, 19183.25
494.2258, 19216.78
496.1543, 19250.76
498.0827, 19290.19
500.0112, 19340.93
501.9397, 19390.25
503.8681, 19434.45
505.7966, 19472.96
507.7251, 19503.08
509.6535, 19513.38
511.5820, 19520.65
513.5105, 19536.25
515.4390, 19565.91
517.3674, 19597.06
519.2959, 19634.78
521.2244, 19672.75
523.1528, 19700.41
525.0813, 19711.42
527.0098, 19720.79
528.9382, 19735.77
530.8667, 19757.32
532.7952, 19770.56
534.7236, 19767.88
536.6521, 19765.83
538.5806, 19776.56
540.5090, 19803.80
542.4375, 19830.09
544.3660, 19849.31
546.2944, 19867.82
548.2229, 19895.17
550.1514, 19933.65
552.0798, 19972.43
554.0083, 20002.21
555.9368, 20025.87
557.8652, 20056.62
559.7937, 20103.83
561.7222, 20147.67
563.6506, 20180.39
565.5791, 20201.17
567.5076, 20225.29
569.4360, 20264.30
571.3645, 20302.93
573.2930, 20329.90
575.2214, 20339.04
577.1499, 20354.46
579.0784, 20374.88
581.0068, 20402.78
582.9352, 20444.69
584.8637, 20508.13
586.7922, 20563.88
588.7206, 20599.29
590.6491, 20617.02
592.5776, 20631.58
594.5060, 20635.20
596.4345, 20644.09
598.3630, 20668.49
600.2914, 20708.80
602.2199, 20747.74
604.1484, 20787.75
606.0768, 20822.02
608.0053, 20844.56
609.9338, 20843.34
611.8622, 20852.57
613.7907, 20876.94
615.7192, 20911.53
617.6476, 20951.63
619.5761, 21003.46
621.5046, 21046.18
623.4330, 21064.96
625.3615, 21069.00
627.2900, 21089.68
629.2184, 21141.02
631.1469, 21192.38
633.0754, 21234.04
635.0038, 21266.39
636.9323, 21296.05
638.8608, 21318.99
640.7892, 21342.74
642.7177, 21371.23
644.6462, 21406.20
646.5746, 21440.87
648.5031, 21489.39
650.4316, 21529.46
652.3600, 21535.98
654.2885, 21502.59
656.2170, 21485.11
658.1454, 21511.65
660.0739, 21556.67
662.0024, 21589.67
663.9308, 21598.75
665.8593, 21611.83
667.7878, 21625.91
669.7162, 21646.64
671.6447, 21682.20
673.5732, 21733.20
675.5016, 21796.47
677.4301, 21871.69
679.3586, 21956.84
681.2870, 22039.23
683.2155, 22128.81
685.1440, 22205.42
687.0724, 22257.22
689.0009, 22288.56
690.9294, 22316.08
692.8578, 22348.64
694.7863, 22373.57
696.7148, 22380.02
698.6432, 22356.25
700.5717, 22355.87
702.5002, 22384.29
704.4286, 22430.41
706.3571, 22486.47
708.2856, 22552.02
710.2141, 22626.26
712.1425, 22714.92
714.0710, 22811.66
715.9995, 22909.93
717.9279, 22978.39
719.8564, 23102.68
721.7849, 23332.85
723.7133, 23606.48
725.6418, 23860.50
727.5703, 24133.31
729.4987, 24269.62
731.4272, 24168.36
733.3557, 23912.78
735.2841, 23690.38
737.2126, 23517.43
739.1411, 23351.94
741.0695, 23184.78
742.9980, 23021.59
744.9265, 22872.50
746.8549, 22732.09
748.7834, 22626.48
750.7119, 22574.61
752.6403, 22571.66
754.5688, 22565.24
756.4973, 22547.79
758.4257, 22535.85
760.3542, 22533.38
762.2827, 22539.32
764.2111, 22553.11
766.1396, 22576.04
768.0681, 22601.90
769.9965, 22633.17
771.9250, 22671.93
773.8535, 22689.19
775.7819, 22656.62
777.7104, 22634.56
779.6389, 22666.22
781.5673, 22743.76
783.4958, 22803.28
785.4243, 22814.23
787.3527, 22826.50
789.2812, 22860.72
791.2097, 22915.47
793.1381, 22993.95
795.0666, 23051.67
796.9951, 23163.71
798.9235, 23365.26
800.8520, 23651.51
802.7805, 24078.14
804.7089, 24767.24
806.6374, 25504.48
808.5659, 26198.19
810.4943, 26908.44
812.4228, 27362.90
814.3513, 27483.53
816.2797, 27435.16
818.2082, 27257.31
820.1367, 26943.84
822.0651, 26729.66
823.9936, 26605.29
825.9221, 26643.94
827.8505, 26892.79
829.7790, 27384.86
831.7075, 27987.88
833.6359, 28693.62
835.5644, 29499.34
837.4929, 30389.73
839.4213, 31358.89
841.3498, 32498.22
843.2783, 33704.10
845.2067, 35209.47
847.1352, 37487.88
849.0637, 40955.13
850.9921, 42807.98
852.9206, 42392.99
854.8491, 40790.49
856.7775, 38280.42
858.7060, 34685.17
860.6345, 31664.90
862.5629, 29451.43
864.4914, 27756.44
866.4199, 26404.51
868.3483, 25392.88
870.2768, 24641.15
872.2053, 24266.12
874.1337, 24037.24
876.0622, 23868.43
877.9907, 23767.88
879.9191, 23700.82
881.8476, 23687.91
883.7761, 23688.80
885.7045, 23686.77
887.6330, 23681.21
889.5615, 23669.88
891.4899, 23641.65
893.4184, 23620.64
895.3469, 23619.05
897.2753, 23638.68
899.2038, 23664.14
901.1323, 23699.63
903.0607, 23738.37
904.9892, 23776.95
906.9177, 23813.88
908.8461, 23847.66
910.7746, 23867.20
912.7031, 23890.90
914.6315, 23927.27
916.5600, 23970.66
918.4885, 23999.88
920.4169, 24013.12
922.3454, 24016.36
924.2739, 24013.14
926.2023, 24004.48
928.1308, 23988.83
930.0593, 23962.53
931.9877, 23947.00
933.9162, 23960.79
935.8447, 23987.06
937.7731, 23999.17
939.7016, 23984.03
941.6301, 23975.71
943.5585, 23977.10
945.4870, 23986.24
947.4155, 24003.21
949.3439, 24030.73
951.2724, 24055.34
953.2009, 24073.89
955.1293, 24089.74
957.0578, 24101.38
958.9863, 24105.19
960.9147, 24126.69
962.8432, 24180.00
964.7717, 24239.69
966.7001, 24293.88
968.6286, 24341.74
970.5571, 24372.65
972.4855, 24371.83
974.4140, 24366.56
976.3425, 24372.95
978.2709, 24387.20
980.1994, 24392.88
982.1279, 24391.00
984.0563, 24378.85
985.9848, 24347.33
987.9133, 24304.85
989.8417, 24285.26
991.7702, 24317.87
993.6987, 24340.46
995.6271, 24334.75
997.5556, 24318.09
999.4841, 24318.85
1001.413, 24338.05
1003.341, 24373.25
1005.269, 24434.58
1007.198, 24504.19
1009.126, 24562.34
1011.055, 24598.73
1012.983, 24644.10
1014.912, 24691.71
1016.840, 24749.10
1018.769, 24823.18
1020.697, 24916.19
1022.626, 25011.08
1024.554, 25121.99
1026.483, 25224.80
1028.411, 25310.05
1030.340, 25381.66
1032.268, 25445.00
1034.197, 25507.53
1036.125, 25547.19
1038.053, 25539.84
1039.982, 25507.17
1041.910, 25500.25
1043.839, 25514.54
1045.767, 25561.08
1047.696, 25645.01
1049.624, 25762.36
1051.553, 25909.27
1053.481, 26085.98
1055.410, 26297.79
1057.338, 26592.33
1059.267, 26875.35
1061.195, 27066.91
1063.124, 27158.18
1065.052, 27325.11
1066.980, 27723.38
1068.909, 28028.97
1070.837, 28164.55
1072.766, 28126.36
1074.694, 27889.12
1076.623, 27351.72
1078.551, 26839.38
1080.480, 26419.90
1082.408, 26076.91
1084.337, 25783.55
1086.265, 25538.26
1088.193, 25352.44
1090.122, 25262.33
1092.050, 25208.39
1093.979, 25157.94
1095.907, 25107.78
1097.836, 25082.47
1099.764, 25105.58
1101.693, 25123.18
1103.621, 25107.82
1105.550, 25071.04
1107.478, 25051.65
1109.407, 25055.89
1111.335, 25060.28
1113.264, 25055.00
1115.192, 25050.69
1117.120, 25063.39
1119.049, 25101.49
1120.977, 25120.97
1122.906, 25092.86
1124.834, 25067.21
1126.763, 25071.37
1128.691, 25104.57
1130.620, 25136.46
1132.548, 25166.86
1134.477, 25191.66
1136.405, 25209.61
1138.334, 25219.02
1140.262, 25215.95
1142.191, 25195.69
1144.119, 25185.57
1146.047, 25207.64
1147.976, 25231.63
1149.904, 25234.07
1151.833, 25212.98
1153.761, 25197.53
1155.690, 25189.45
1157.618, 25188.77
1159.547, 25198.16
1161.475, 25215.07
1163.404, 25231.40
1165.332, 25247.79
1167.261, 25257.11
1169.189, 25250.90
1171.118, 25237.90
1173.046, 25226.96
1174.974, 25217.88
1176.903, 25205.37
1178.831, 25192.80
1180.760, 25177.64
1182.688, 25160.70
1184.617, 25145.32
1186.545, 25135.64
1188.474, 25130.06
1190.402, 25136.48
1192.331, 25155.64
1194.259, 25182.74
1196.188, 25212.32
1198.116, 25241.01
1200.045, 25267.49
1201.973, 25293.38
1203.901, 25310.07
1205.830, 25312.71
1207.758, 25303.93
1209.687, 25287.07
1211.615, 25259.18
1213.544, 25239.32
1215.472, 25245.95
1217.401, 25256.80
1219.329, 25252.11
1221.258, 25228.15
1223.186, 25217.49
1225.115, 25238.22
1227.043, 25254.11
1228.972, 25240.94
1230.900, 25214.94
1232.828, 25223.01
1234.757, 25279.63
1236.685, 25320.62
1238.614, 25321.06
1240.542, 25310.46
1242.471, 25308.85
1244.399, 25314.80
1246.328, 25323.08
1248.256, 25335.64
1250.185, 25350.68
1252.113, 25371.27
1254.042, 25395.86
1255.970, 25422.25
1257.899, 25453.29
1259.827, 25475.05
1261.755, 25471.56
1263.684, 25468.03
1265.612, 25477.40
1267.541, 25494.67
1269.469, 25501.47
1271.398, 25500.10
1273.326, 25484.78
1275.255, 25449.46
1277.183, 25408.17
1279.112, 25375.73
1281.040, 25353.42
1282.969, 25331.04
1284.897, 25303.24
1286.826, 25287.15
1288.754, 25296.48
1290.682, 25319.70
1292.611, 25338.54
1294.539, 25349.30
1296.468, 25367.46
1298.396, 25397.23
1300.325, 25429.78
1302.253, 25461.21
1304.182, 25490.22
1306.110, 25515.73
1308.039, 25530.49
1309.967, 25548.30
1311.896, 25582.30
1313.824, 25609.95
1315.753, 25604.90
1317.681, 25570.95
1319.609, 25561.30
1321.538, 25591.77
1323.466, 25619.12
1325.395, 25624.04
1327.323, 25620.74
1329.252, 25622.99
1331.180, 25631.48
1333.109, 25649.14
1335.037, 25674.11
1336.966, 25717.48
1338.894, 25792.15
1340.823, 25885.64
1342.751, 25976.04
1344.680, 26067.04
1346.608, 26137.98
1348.536, 26194.62
1350.465, 26219.16
1352.393, 26185.07
1354.322, 26109.41
1356.250, 26054.21
1358.179, 26014.00
1360.107, 26008.34
1362.036, 26066.28
1363.964, 26137.84
1365.893, 26179.42
1367.821, 26205.20
1369.750, 26277.46
1371.678, 26410.96
1373.607, 26546.62
1375.535, 26657.02
1377.464, 26769.32
1379.392, 26941.72
1381.320, 27148.52
1383.249, 27222.26
1385.177, 27121.56
1387.106, 26956.15
1389.034, 26722.53
1390.963, 26469.21
1392.891, 26231.15
1394.820, 26006.12
1396.748, 25813.83
1398.677, 25654.34
1400.605, 25527.96
1402.534, 25446.29
1404.462, 25388.84
1406.391, 25333.51
1408.319, 25278.76
1410.247, 25238.69
1412.176, 25225.34
1414.104, 25211.80
1416.033, 25192.51
1417.961, 25171.25
1419.890, 25155.34
1421.818, 25145.96
1423.747, 25125.91
1425.675, 25083.29
1427.604, 25051.07
1429.532, 25042.72
1431.461, 25051.43
1433.389, 25068.91
1435.318, 25093.41
1437.246, 25121.90
1439.174, 25160.39
1441.103, 25181.20
1443.031, 25157.50
1444.960, 25116.54
1446.888, 25087.92
1448.817, 25072.63
1450.745, 25056.65
1452.674, 25044.79
1454.602, 25031.86
1456.531, 25020.22
1458.459, 25011.56
1460.388, 25002.66
1462.316, 24991.08
1464.245, 25010.64
1466.173, 25100.14
1468.101, 25163.65
1470.030, 25158.55
1471.958, 25130.15
1473.887, 25126.96
1475.815, 25148.46
1477.744, 25145.32
1479.672, 25111.74
1481.601, 25069.27
1483.529, 25011.73
1485.458, 24961.56
1487.386, 24942.43
1489.315, 24950.99
1491.243, 24953.95
1493.172, 24942.06
1495.100, 24939.20
1497.028, 24950.48
1498.957, 24966.68
1500.885, 24985.22
1502.814, 25002.96
1504.742, 25014.81
1506.671, 25026.12
1508.599, 25019.70
1510.528, 24997.26
1512.456, 24955.26
1514.385, 24881.15
1516.313, 24790.93
1518.242, 24718.18
1520.170, 24665.40
1522.099, 24609.44
1524.027, 24533.71
1525.955, 24467.13
1527.884, 24426.52
1529.812, 24397.74
1531.741, 24357.21
1533.669, 24301.41
1535.598, 24262.25
1537.526, 24251.13
1539.455, 24246.65
1541.383, 24252.79
1543.312, 24256.77
1545.240, 24241.18
1547.169, 24204.13
1549.097, 24175.58
1551.026, 24155.59
1552.954, 24139.93
1554.882, 24138.27
1556.811, 24129.89
1558.739, 24097.56
1560.668, 24047.05
1562.596, 24001.22
1564.525, 23961.88
1566.453, 23930.79
1568.382, 23917.65
1570.310, 23906.36
1572.239, 23889.25
1574.167, 23871.30
1576.096, 23861.74
1578.024, 23862.57
1579.953, 23854.20
1581.881, 23818.24
1583.809, 23792.71
1585.738, 23790.48
1587.666, 23796.13
1589.595, 23799.92
1591.523, 23799.74
1593.452, 23785.97
1595.380, 23757.22
1597.309, 23723.04
1599.237, 23680.98
1601.166, 23642.56
1603.094, 23613.85
1605.023, 23595.39
1606.951, 23588.84
1608.880, 23595.07
1610.808, 23597.61
1612.736, 23593.05
1614.665, 23585.21
1616.593, 23567.74
1618.522, 23551.24
1620.450, 23548.44
1622.379, 23554.27
1624.307, 23550.50
1626.236, 23533.91
1628.164, 23515.94
1630.093, 23500.58
1632.021, 23483.87
1633.950, 23464.62
1635.878, 23443.47
1637.807, 23416.29
1639.735, 23384.33
1641.663, 23376.35
1643.592, 23409.45
1645.520, 23434.93
1647.449, 23438.45
1649.377, 23424.32
1651.306, 23378.05
1653.234, 23317.21
1655.163, 23308.01
1657.091, 23363.48
1659.020, 23383.29
1660.948, 23332.43
1662.877, 23272.04
1664.805, 23229.71
1666.734, 23193.79
1668.662, 23151.43
1670.590, 23105.65
1672.519, 23066.05
1674.447, 23030.29
1676.376, 23014.96
1678.304, 23040.07
1680.233, 23061.96
1682.161, 23048.47
1684.090, 23019.42
1686.018, 23011.44
1687.947, 23023.64
1689.875, 23022.78
1691.804, 23002.42
1693.732, 22982.23
1695.661, 22975.98
1697.589, 22966.68
1699.517, 22937.24
1701.446, 22898.93
1703.374, 22879.63
1705.303, 22879.94
1707.231, 22878.48
1709.160, 22871.32
1711.088, 22863.66
1713.017, 22860.31
1714.945, 22854.35
1716.874, 22841.82
1718.802, 22824.49
1720.731, 22804.18
1722.659, 22780.48
1724.588, 22761.24
1726.516, 22747.37
1728.444, 22736.00
1730.373, 22726.27
1732.301, 22716.65
1734.230, 22705.32
1736.158, 22693.32
1738.087, 22686.12
1740.015, 22685.85
1741.944, 22676.29
1743.872, 22647.11
1745.801, 22626.29
1747.729, 22634.67
1749.658, 22644.46
1751.586, 22629.63
1753.515, 22623.67
1755.443, 22608.89
1757.371, 22579.74
1759.300, 22563.03
1761.228, 22517.97
1763.157, 22479.06
1765.085, 22465.48
1767.014, 22456.54
1768.942, 22435.02
1770.871, 22421.31
1772.799, 22389.57
1774.728, 22382.94
1776.656, 22367.22
1778.585, 22340.54
1780.513, 22307.58
1782.442, 22259.00
1784.370, 22219.49
1786.298, 22209.29
1788.227, 22217.85
1790.155, 22230.33
1792.084, 22244.76
1794.012, 22244.98
1795.941, 22220.35
1797.869, 22200.71
1799.798, 22201.79
1801.726, 22199.32
1803.655, 22181.19
1805.583, 22153.84
1807.512, 22123.32
1809.440, 22092.41
1811.369, 22072.24
1813.297, 22066.10
1815.225, 22061.85
1817.154, 22055.92
1819.082, 22048.99
1821.011, 22039.90
1822.939, 22026.92
1824.868, 22007.59
1826.796, 21983.50
1828.725, 21962.39
1830.653, 21948.17
1832.582, 21929.44
1834.510, 21899.77
1836.439, 21877.66
1838.367, 21872.44
1840.296, 21870.26
1842.224, 21861.77
1844.152, 21848.48
1846.081, 21832.63
1848.009, 21813.30
1849.938, 21800.18
1851.866, 21802.25
1853.795, 21795.90
1855.723, 21770.86
1857.652, 21747.11
1859.580, 21733.90
1861.509, 21722.69
1863.437, 21706.86
1865.366, 21686.03
1867.294, 21657.20
1869.223, 21619.44
1871.151, 21585.82
1873.079, 21557.50
1875.008, 21537.80
1876.936, 21535.48
1878.865, 21534.22
1880.793, 21521.07
1882.722, 21503.82
1884.650, 21496.33
1886.579, 21495.48
1888.507, 21484.60
1890.436, 21460.82
1892.364, 21433.22
1894.293, 21400.16
1896.221, 21370.24
1898.150, 21345.41
1900.078, 21328.21
1902.006, 21327.74
1903.935, 21333.99
1905.863, 21332.03
1907.792, 21322.10
1909.720, 21296.61
1911.649, 21246.26
1913.577, 21216.09
1915.506, 21225.99
1917.434, 21237.78
1919.363, 21238.17
1921.291, 21232.53
1923.220, 21222.74
1925.148, 21211.66
1927.077, 21207.05
1929.005, 21210.70
1930.933, 21209.51
1932.862, 21199.59
1934.790, 21191.73
1936.719, 21194.00
1938.647, 21184.11
1940.576, 21139.93
1942.504, 21092.83
1944.433, 21072.69
1946.361, 21067.74
1948.290, 21053.32
1950.218, 21030.42
1952.147, 21005.35
1954.075, 20975.20
1956.004, 20956.39
1957.932, 20956.11
1959.860, 20956.32
1961.789, 20956.75
1963.717, 20946.81
1965.646, 20909.21
1967.574, 20862.70
1969.503, 20835.52
1971.431, 20826.89
1973.360, 20835.59
1975.288, 20866.46
1977.217, 20873.71
1979.145, 20840.51
1981.074, 20803.06
1983.002, 20772.36
1984.931, 20739.84
1986.859, 20696.36
1988.787, 20652.11
1990.716, 20622.27
1992.644, 20604.38
1994.573, 20583.35
1996.501, 20558.25
1998.430, 20544.19
2000.358, 20549.33
2002.287, 20553.01
2004.215, 20550.11
2006.144, 20546.96
2008.072, 20537.58
2010.001, 20532.02
2011.929, 20547.30
2013.858, 20566.08
2015.786, 20553.08
2017.714, 20511.91
2019.643, 20473.86
2021.571, 20441.58
2023.500, 20411.55
2025.428, 20386.42
2027.357, 20360.52
2029.285, 20329.02
2031.214, 20301.86
2033.142, 20285.64
2035.071, 20273.75
2036.999, 20258.54
2038.928, 20241.82
2040.856, 20231.15
2042.785, 20226.75
2044.713, 20215.85
2046.641, 20201.90
2048.570, 20179.39
2050.499, 20137.28
2052.427, 20108.17
2054.355, 20109.50
2056.284, 20112.96
2058.212, 20093.35
2060.141, 20073.54
2062.069, 20081.79
2063.998, 20105.52
2065.926, 20114.66
2067.854, 20108.18
2069.783, 20091.45
2071.711, 20065.61
2073.640, 20028.58
2075.568, 19974.20
2077.497, 19931.71
2079.425, 19925.41
2081.354, 19918.64
2083.282, 19886.96
2085.211, 19851.33
2087.139, 19833.05
2089.068, 19823.29
2090.996, 19800.90
2092.925, 19765.99
2094.853, 19749.22
2096.781, 19721.05
2098.710, 19685.74
2100.638, 19680.08
2102.567, 19627.90
2104.495, 19623.39
2106.424, 19626.70
2108.352, 19636.88
2110.281, 19633.90
2112.209, 19592.08
2114.138, 19535.02
2116.066, 19485.24
2117.995, 19446.54
2119.923, 19446.33
2121.852, 19484.35
2123.780, 19466.02
2125.708, 19362.91
2127.637, 19286.64
2129.565, 19268.56
2131.494, 19253.10
2133.422, 19222.57
2135.351, 19201.54
2137.279, 19211.54
2139.208, 19224.01
2141.136, 19214.51
2143.065, 19188.62
2144.993, 19149.03
2146.922, 19100.67
2148.850, 19072.88
2150.779, 19065.56
2152.707, 19055.69
2154.635, 19042.94
2156.564, 19025.05
2158.492, 19005.39
2160.421, 18977.54
2162.349, 18926.85
2164.278, 18887.18
2166.206, 18883.38
2168.135, 18887.05
2170.063, 18871.04
2171.992, 18847.12
2173.920, 18835.17
2175.849, 18831.42
2177.777, 18822.27
2179.706, 18807.67
2181.634, 18792.01
2183.563, 18776.03
2185.491, 18753.71
2187.419, 18718.92
2189.348, 18693.25
2191.276, 18696.29
2193.205, 18684.98
2195.133, 18625.85
2197.062, 18568.43
2198.990, 18553.56
2200.919, 18517.36
2202.847, 18527.15
2204.776, 18493.87
2206.704, 18485.84
2208.633, 18498.21
2210.561, 18499.83
2212.490, 18487.80
2214.418, 18473.42
2216.346, 18459.00
2218.275, 18422.74
2220.203, 18348.80
2222.132, 18296.19
2224.060, 18305.15
2225.989, 18309.10
2227.917, 18277.55
2229.846, 18236.97
2231.774, 18193.90
2233.703, 18157.00
2235.631, 18141.17
2237.560, 18134.10
2239.488, 18117.08
2241.417, 18089.40
2243.345, 18036.30
2245.273, 17961.51
2247.202, 17923.90
2249.130, 17932.34
2251.059, 17933.09
2252.987, 17913.23
2254.916, 17898.92
2256.844, 17897.34
2258.773, 17893.03
2260.701, 17880.04
2262.630, 17860.99
2264.558, 17837.12
2266.487, 17809.92
2268.415, 17783.11
2270.344, 17756.10
2272.272, 17726.27
2274.200, 17696.88
2276.129, 17674.17
2278.057, 17644.55
2279.986, 17617.68
2281.914, 17592.64
2283.843, 17562.41
2285.771, 17540.78
2287.700, 17514.03
2289.628, 17481.08
2291.557, 17449.21
2293.485, 17423.56
2295.414, 17398.63
2297.342, 17368.30
2299.271, 17346.14
2301.199, 17344.25
2303.127, 17338.21
2305.056, 17304.01
2306.984, 17261.36
2308.913, 17227.36
2310.841, 17201.04
2312.770, 17189.70
2314.698, 17158.64
2316.627, 17134.37
2318.555, 17113.84
2320.484, 17081.23
2322.412, 17063.00
2324.341, 17044.25
2326.269, 17023.06
2328.198, 16993.33
2330.126, 16947.07
2332.054, 16914.29
2333.983, 16913.22
2335.911, 16901.18
2337.840, 16859.68
2339.768, 16816.21
2341.697, 16781.72
2343.625, 16752.85
2345.554, 16728.09
2347.482, 16709.76
2349.411, 16703.16
2351.339, 16686.18
2353.268, 16686.83
2355.196, 16669.41
2357.125, 16663.91
2359.053, 16664.21
2360.981, 16655.94
2362.910, 16637.63
2364.838, 16608.38
2366.767, 16567.51
2368.695, 16526.62
2370.624, 16490.83
2372.552, 16448.43
2374.481, 16396.13
2376.409, 16360.62
2378.338, 16354.38
2380.266, 16343.81
2382.195, 16310.25
2384.123, 16283.71
2386.052, 16279.15
2387.980, 16273.59
2389.908, 16255.74
2391.837, 16231.15
2393.765, 16201.85
2395.694, 16171.26
2397.622, 16145.12
2399.551, 16120.63
2401.479, 16089.85
2403.408, 16060.99
2405.336, 16048.32
2407.265, 16046.86
2409.193, 16044.21
2411.122, 16038.87
2413.050, 16028.93
2414.979, 16013.29
2416.907, 15998.60
2418.835, 15979.17
2420.764, 15964.66
2422.692, 15933.33
2424.621, 15902.14
2426.549, 15872.13
2428.478, 15845.45
2430.406, 15828.05
2432.335, 15803.86
2434.263, 15753.21
2436.192, 15721.91
2438.120, 15748.03
2440.049, 15755.42
2441.977, 15700.25
