##NAMES=Hydropascoite
##RRUFFID=R250067
##IDEAL CHEMISTRY=Ca_3_(V_10_O_28_)·24H_2_O
##LOCALITY=Packrat mine, near Gateway, Mesa County, Colorado, USA
##OWNER=Natural History Museum of Los Angeles County
##SOURCE=Tony Kampf
##DESCRIPTION=Dark yellow green blades on asphaltum associated with montroseite- and corvusite-bearing sandstone. Type sample, described in Kampf et al (2017)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250067
##MEASURED CHEMISTRY=(Ca_2.69_Na_0.30_)(H_0.31_V^5+^_10_O_28_)·24H_2_O
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##CELL PARAMETERS=a: 10.087 b: 11.0708 c: 21.8112 alpha: 94.112 beta: 96.053 gamma: 116.398 volume: 2150.2 crystal system: triclinic
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

100.663	176.129
103.846	186.557
107.026	200.462
110.208	212.05
113.386	220.161
116.565	225.375
119.741	219.002
122.918	223.058
126.092	221.899
129.264	218.423
132.436	213.788
135.609	230.01
138.778	224.217
141.947	228.272
145.114	245.653
148.28	264.193
151.445	278.098
154.609	286.789
157.772	286.209
160.934	308.805
164.095	305.908
167.255	296.638
170.414	301.273
173.571	298.955
176.728	308.225
179.884	342.408
183.036	376.591
186.189	403.822
189.342	438.004
192.493	435.687
195.641	399.766
198.79	344.146
201.936	305.329
205.083	311.122
208.227	297.797
211.372	287.368
214.513	295.479
217.656	320.392
220.796	318.075
223.934	340.091
227.074	340.67
230.21	336.035
233.345	373.694
236.48	391.655
239.615	419.465
242.747	391.655
245.878	378.329
249.008	359.789
252.137	340.091
255.265	320.392
258.392	303.59
261.518	306.487
264.643	311.122
267.766	318.075
270.887	303.011
274.008	309.384
277.129	298.376
280.248	293.162
283.365	302.432
286.482	296.059
289.599	274.042
292.712	305.328
295.826	287.368
298.937	326.765
302.049	347.043
305.158	367.321
308.268	393.393
311.375	455.965
314.481	489.568
317.588	550.982
320.692	592.697
323.795	601.966
326.896	623.403
329.997	628.038
333.099	601.966
336.197	572.998
339.295	534.76
342.391	446.695
345.487	410.774
348.581	380.067
351.675	358.631
354.765	359.21
357.856	358.631
360.947	339.511
364.036	329.662
367.124	334.876
370.209	290.844
373.295	268.828
376.378	239.86
379.463	239.86
382.546	226.534
385.626	206.835
388.705	213.788
391.784	209.732
394.861	214.367
397.939	205.677
401.014	216.105
404.088	205.677
407.161	210.891
410.234	196.407
413.305	222.478
416.375	205.097
419.443	206.256
422.511	202.2
425.578	228.852
428.643	217.843
431.708	209.732
434.771	219.002
437.834	210.891
440.893	216.105
443.954	235.804
447.013	237.542
450.072	257.241
453.127	272.304
456.183	269.408
459.237	271.146
462.291	258.399
465.342	267.669
468.395	249.13
471.444	210.891
474.494	209.732
477.541	224.796
480.588	222.478
483.635	216.105
486.679	230.59
489.722	234.645
492.764	212.629
495.806	207.415
498.846	208.574
501.885	198.145
504.923	212.629
507.96	211.47
510.996	227.113
514.031	232.907
517.065	246.812
520.097	256.082
523.129	269.408
526.16	289.106
529.188	300.694
532.217	331.4
535.245	326.765
538.27	325.607
541.296	358.051
544.319	336.035
