##NAMES=Burroite
##RRUFFID=R250029
##IDEAL CHEMISTRY=Ca_2_(NH_4_)_2_(V_10_O_28_)·15H_2_O
##LOCALITY=Type sample from Burro Mine, San Miguel County, Colorado, USA
##OWNER=Natural History Museum of Los Angeles County
##SOURCE=Tony Kampf
##DESCRIPTION=Orange-yellow, somewhat flattened prisms. Type sample described in Kampf et al (2017)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250029
##MEASURED CHEMISTRY=[Ca_1.88_(NH_4_)_1.82_Na_0.18_](H_0.23_V^5+^_10_O_28_)·15H_2_O
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##CELL PARAMETERS=a: 8.779 b: 10.311 c: 12.06 alpha: 96.74 beta: 107.388 gamma: 114.439 volume: 911.2 crystal system: triclinic
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

100.663	139.086
103.846	156.002
107.026	174.114
110.208	181.29
113.386	189.834
116.565	200.428
119.741	218.54
122.918	223.153
126.092	243.144
129.264	265.699
132.436	279.539
135.609	295.259
138.778	298.676
141.947	298.847
145.114	288.595
148.28	286.545
151.445	288.937
154.609	287.912
157.772	293.379
160.934	309.441
164.095	337.463
167.255	369.928
170.414	389.92
173.571	405.981
176.728	426.998
179.884	436.737
183.036	420.676
186.189	403.76
189.342	368.561
192.493	335.242
195.641	304.315
198.79	301.581
201.936	284.324
205.083	288.595
208.227	292.354
211.372	299.018
214.513	285.861
217.656	299.702
220.796	307.22
223.934	307.391
227.074	306.536
230.21	323.281
233.345	354.208
236.48	383.427
239.615	415.721
242.747	425.631
245.878	418.284
249.008	401.197
252.137	376.592
255.265	368.903
258.392	381.205
261.518	379.497
264.643	382.401
267.766	361.897
270.887	362.581
274.008	338.318
277.129	328.578
280.248	315.592
283.365	307.561
286.482	307.391
289.599	301.581
292.712	301.752
295.826	323.281
298.937	343.956
302.049	373.687
305.158	392.654
308.268	423.41
311.375	450.065
314.481	477.575
317.588	490.731
320.692	510.21
323.795	490.731
326.896	445.281
329.997	418.625
333.099	371.637
336.197	334.388
339.295	303.461
342.391	274.242
345.487	254.593
348.581	238.873
351.675	227.254
354.765	217.002
357.856	218.198
360.947	212.901
364.036	203.674
367.124	195.643
370.209	186.758
373.295	186.075
376.378	178.727
379.463	175.823
382.546	173.26
385.626	166.596
388.705	170.013
391.784	172.064
394.861	177.531
397.939	174.285
401.014	179.411
404.088	178.557
407.161	189.492
410.234	184.708
413.305	183.853
416.375	187.613
419.443	192.739
422.511	190.346
425.578	204.187
428.643	195.131
431.708	216.147
434.771	222.128
437.834	224.862
440.893	240.411
443.954	246.562
447.013	256.814
450.072	262.623
453.127	267.408
456.183	259.206
459.237	260.573
462.291	242.119
465.342	227.083
468.395	217.514
471.444	217.343
474.494	205.724
477.541	217.002
480.588	224.349
483.635	228.279
486.679	236.822
489.722	227.937
492.764	222.64
495.806	220.248
498.846	224.178
501.885	226.741
504.923	229.817
