##NAMES=Karibibite
##RRUFFID=R060307
##IDEAL CHEMISTRY=Fe^3+^_3_(As^3+^O_2_)_4_(As^3+^_2_O_5_)(OH)
##LOCALITY=Urucum, Municipio de Galilea, Minas Gerais, Brazil
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Yellowish-brown acicular crystals lining cavities
##STATUS=The identification of this mineral is not yet confirmed
##URL=https://www.rruff.net/odr/rruff_sample/R060307
##DIFFRACTION SAMPLE DESCRIPTION=Powder, using Mo radiation
##FILETYPE=Raman Processed
##RAMAN WAVELENGTH=532

311.1602, 1890.066
313.0886, 1898.052
315.0171, 1908.341
316.9456, 1919.233
318.8740, 1930.698
320.8025, 1946.376
322.7310, 1966.913
324.6594, 1990.574
326.5879, 2016.107
328.5164, 2043.204
330.4448, 2072.335
332.3733, 2103.084
334.3018, 2135.552
336.2302, 2170.227
338.1587, 2209.039
340.0872, 2248.502
342.0156, 2290.016
343.9441, 2339.575
345.8726, 2372.725
347.8010, 2389.279
349.7295, 2388.377
351.6580, 2369.536
353.5864, 2324.347
355.5149, 2273.507
357.4434, 2223.664
359.3718, 2172.512
361.3003, 2129.513
363.2288, 2094.859
365.1572, 2067.868
367.0857, 2046.940
369.0142, 2032.638
370.9426, 2023.503
372.8711, 2018.230
374.7996, 2017.102
376.7280, 2021.371
378.6565, 2032.874
380.5850, 2048.413
382.5134, 2065.935
384.4419, 2086.105
386.3704, 2106.495
388.2988, 2128.535
390.2273, 2150.931
392.1558, 2168.327
394.0842, 2179.553
396.0127, 2187.322
397.9412, 2192.978
399.8696, 2196.547
401.7981, 2197.049
403.7266, 2191.518
405.6550, 2183.601
407.5835, 2178.753
409.5120, 2176.389
411.4404, 2177.255
413.3689, 2182.367
415.2974, 2192.065
417.2258, 2201.506
419.1543, 2209.329
421.0828, 2218.242
423.0112, 2230.846
424.9397, 2247.719
426.8682, 2265.444
428.7966, 2284.220
430.7251, 2303.417
432.6536, 2320.868
434.5820, 2337.088
436.5105, 2351.356
438.4390, 2362.945
440.3674, 2372.075
442.2959, 2379.359
444.2244, 2384.806
446.1528, 2388.090
448.0813, 2388.476
450.0098, 2385.389
451.9382, 2379.725
453.8667, 2371.743
455.7952, 2361.235
457.7236, 2347.071
459.6521, 2325.405
461.5806, 2303.736
463.5090, 2284.642
465.4375, 2268.573
467.3660, 2256.442
469.2944, 2250.392
471.2229, 2247.971
473.1514, 2246.313
475.0798, 2245.148
477.0083, 2243.972
478.9368, 2242.716
480.8652, 2240.600
482.7937, 2236.184
484.7222, 2228.164
486.6506, 2218.796
488.5791, 2209.317
490.5076, 2199.651
492.4360, 2191.867
494.3645, 2186.340
496.2930, 2183.414
498.2214, 2183.219
500.1499, 2185.767
502.0784, 2190.646
504.0068, 2197.442
505.9353, 2205.761
507.8638, 2215.201
509.7922, 2226.444
511.7207, 2237.382
513.6492, 2246.649
515.5776, 2254.403
517.5061, 2262.821
519.4346, 2273.805
521.3630, 2285.502
523.2915, 2296.224
525.2200, 2306.124
527.1484, 2315.373
529.0769, 2323.439
531.0054, 2330.771
532.9338, 2338.661
534.8623, 2350.410
536.7908, 2358.049
538.7192, 2358.954
540.6477, 2352.220
542.5762, 2340.720
544.5046, 2322.121
546.4331, 2300.494
548.3616, 2277.729
550.2900, 2252.603
552.2185, 2231.834
554.1470, 2217.042
556.0754, 2206.848
558.0039, 2198.849
559.9324, 2191.903
561.8608, 2188.123
563.7893, 2189.103
565.7178, 2193.687
567.6462, 2198.717
569.5747, 2204.301
571.5032, 2209.512
573.4316, 2214.211
575.3601, 2218.490
577.2886, 2221.344
579.2170, 2224.337
581.1455, 2225.138
583.0740, 2222.032
585.0024, 2213.527
586.9309, 2204.772
588.8594, 2196.339
590.7878, 2188.191
592.7163, 2180.021
594.6448, 2171.464
596.5732, 2162.852
598.5017, 2152.583
600.4302, 2140.874
602.3586, 2133.542
604.2871, 2133.192
606.2156, 2134.316
608.1440, 2135.310
610.0725, 2136.307
612.0010, 2136.798
613.9294, 2137.455
615.8579, 2137.602
617.7864, 2136.696
619.7148, 2133.952
621.6433, 2132.144
623.5718, 2132.001
625.5002, 2132.503
627.4287, 2131.938
629.3572, 2129.389
631.2856, 2127.210
633.2141, 2126.186
635.1426, 2125.795
637.0710, 2124.723
638.9995, 2122.323
640.9280, 2119.959
642.8564, 2118.377
644.7849, 2117.470
646.7134, 2116.047
648.6418, 2113.045
650.5703, 2110.912
652.4988, 2111.291
654.4272, 2115.641
656.3557, 2117.570
658.2842, 2114.593
660.2126, 2111.069
662.1411, 2110.872
664.0696, 2114.406
665.9980, 2117.758
667.9265, 2119.494
669.8550, 2121.004
671.7834, 2123.746
673.7119, 2128.306
675.6404, 2133.510
677.5688, 2139.349
679.4973, 2145.606
681.4258, 2151.870
683.3542, 2158.085
685.2827, 2163.711
687.2112, 2168.428
689.1396, 2172.324
691.0681, 2176.026
692.9966, 2179.324
694.9250, 2182.985
696.8535, 2187.632
698.7820, 2193.263
700.7104, 2199.118
702.6389, 2204.909
704.5674, 2211.321
706.4958, 2218.731
708.4243, 2227.317
710.3528, 2235.235
712.2813, 2241.449
714.2097, 2247.476
716.1382, 2254.747
718.0667, 2263.351
719.9951, 2270.784
721.9236, 2275.152
723.8521, 2279.309
725.7805, 2285.354
727.7090, 2294.960
729.6375, 2304.303
731.5659, 2313.021
733.4944, 2321.805
735.4229, 2331.228
737.3513, 2341.011
739.2798, 2352.205
741.2083, 2366.093
743.1367, 2381.052
745.0652, 2394.860
746.9937, 2406.322
748.9221, 2417.531
750.8506, 2427.962
752.7791, 2438.182
754.7075, 2449.383
756.6360, 2461.870
758.5645, 2475.069
760.4929, 2488.913
762.4214, 2503.645
764.3499, 2519.705
766.2783, 2537.882
768.2068, 2556.541
770.1353, 2575.250
772.0637, 2593.744
773.9922, 2612.176
775.9207, 2631.440
777.8491, 2648.000
779.7776, 2659.173
781.7061, 2665.700
783.6345, 2674.987
785.5630, 2690.657
787.4915, 2705.960
789.4199, 2717.988
791.3484, 2727.751
793.2769, 2740.294
795.2053, 2756.738
797.1338, 2774.735
799.0623, 2793.627
800.9907, 2813.330
802.9192, 2831.841
804.8477, 2850.940
806.7761, 2867.295
808.7046, 2880.809
810.6331, 2891.082
812.5615, 2894.909
814.4900, 2891.500
816.4185, 2882.218
818.3469, 2867.063
820.2754, 2845.900
822.2039, 2823.328
824.1323, 2797.258
826.0608, 2771.391
827.9893, 2746.657
829.9177, 2723.078
831.8462, 2701.913
833.7747, 2683.734
835.7031, 2667.663
837.6316, 2653.375
839.5601, 2640.929
841.4885, 2629.896
843.4170, 2621.043
845.3455, 2613.046
847.2739, 2605.359
849.2024, 2597.939
851.1309, 2591.256
853.0593, 2585.056
854.9878, 2579.510
856.9163, 2575.154
858.8447, 2571.750
860.7732, 2567.750
862.7017, 2562.548
864.6301, 2557.641
866.5586, 2553.764
868.4871, 2551.066
870.4155, 2548.748
872.3440, 2546.483
874.2725, 2544.938
876.2009, 2544.688
878.1294, 2545.274
880.0579, 2545.300
881.9863, 2543.448
883.9148, 2542.345
885.8433, 2543.599
887.7717, 2546.719
889.7002, 2547.715
891.6287, 2544.320
893.5571, 2541.629
895.4856, 2542.108
897.4141, 2544.614
899.3425, 2545.520
901.2710, 2544.199
903.1995, 2542.927
905.1279, 2542.264
907.0564, 2542.284
908.9849, 2543.189
910.9133, 2545.577
912.8418, 2547.655
914.7703, 2548.588
916.6987, 2548.776
918.6272, 2549.551
920.5557, 2551.712
922.4841, 2552.078
924.4126, 2548.568
926.3411, 2543.511
928.2695, 2539.879
930.1980, 2538.760
932.1265, 2537.384
934.0549, 2534.625
935.9834, 2531.980
937.9119, 2531.254
939.8403, 2532.841
941.7688, 2534.368
943.6973, 2536.017
945.6257, 2536.824
947.5542, 2535.473
949.4827, 2531.577
951.4111, 2529.387
953.3396, 2531.315
955.2681, 2533.749
957.1965, 2534.729
959.1250, 2533.976
961.0535, 2533.710
962.9819, 2534.741
964.9104, 2535.452
966.8389, 2534.488
968.7673, 2532.324
970.6958, 2531.199
972.6243, 2531.669
974.5527, 2532.590
976.4812, 2533.726
978.4097, 2535.029
980.3381, 2536.152
982.2666, 2537.665
984.1951, 2538.618
986.1235, 2538.331
988.0520, 2537.629
989.9805, 2538.180
991.9089, 2540.284
993.8374, 2542.299
995.7659, 2542.905
997.6943, 2543.467
999.6228, 2545.389
1001.551, 2548.740
1003.480, 2552.709
1005.408, 2558.887
1007.337, 2564.289
1009.265, 2566.357
1011.194, 2564.224
1013.122, 2563.613
1015.051, 2566.116
1016.979, 2569.121
1018.907, 2570.855
1020.836, 2572.042
1022.764, 2575.688
1024.693, 2583.862
1026.621, 2591.708
1028.550, 2596.673
1030.478, 2599.681
1032.407, 2604.187
1034.335, 2610.637
1036.264, 2617.241
1038.192, 2623.734
1040.121, 2629.935
1042.049, 2635.939
1043.978, 2642.038
1045.906, 2646.299
1047.834, 2647.181
1049.763, 2647.210
1051.691, 2648.371
1053.620, 2650.985
1055.548, 2653.693
1057.477, 2657.147
1059.405, 2660.592
1061.334, 2664.000
1063.262, 2667.513
1065.191, 2670.802
1067.119, 2672.951
1069.048, 2676.010
1070.976, 2680.251
1072.905, 2685.338
1074.833, 2690.755
1076.761, 2696.123
1078.690, 2701.540
1080.618, 2707.599
1082.547, 2713.110
1084.475, 2717.089
1086.404, 2719.184
1088.332, 2721.801
1090.261, 2725.415
1092.189, 2729.790
1094.118, 2735.755
1096.046, 2742.909
1097.975, 2747.343
1099.903, 2746.490
1101.832, 2746.908
1103.760, 2752.109
1105.688, 2759.704
1107.617, 2765.950
1109.545, 2770.292
1111.474, 2774.847
1113.402, 2780.412
1115.331, 2786.083
1117.259, 2791.177
1119.188, 2795.623
1121.116, 2798.844
1123.045, 2800.056
1124.973, 2800.625
1126.902, 2800.973
1128.830, 2801.356
1130.759, 2802.437
1132.687, 2804.927
1134.615, 2807.352
1136.544, 2809.310
1138.472, 2811.167
1140.401, 2812.945
1142.329, 2814.054
1144.258, 2816.853
1146.186, 2822.108
1148.115, 2827.851
1150.043, 2832.976
1151.972, 2837.380
1153.900, 2841.544
1155.829, 2845.452
1157.757, 2849.269
1159.686, 2853.971
1161.614, 2858.444
1163.542, 2860.598
1165.471, 2859.965
1167.399, 2860.312
1169.328, 2863.075
1171.256, 2866.864
1173.185, 2871.004
1175.113, 2875.644
1177.042, 2880.110
1178.970, 2882.989
1180.899, 2887.375
1182.827, 2894.473
1184.756, 2903.227
1186.684, 2911.481
1188.613, 2919.212
1190.541, 2925.209
1192.469, 2927.084
1194.398, 2928.523
1196.326, 2933.549
1198.255, 2941.726
1200.183, 2947.777
1202.112, 2950.848
1204.040, 2953.697
1205.969, 2957.284
1207.897, 2961.773
1209.826, 2967.206
1211.754, 2973.320
1213.683, 2980.235
1215.611, 2988.229
1217.540, 2995.841
1219.468, 3001.712
1221.396, 3005.632
1223.325, 3009.757
1225.253, 3014.920
1227.182, 3019.465
1229.110, 3023.185
1231.039, 3026.292
1232.967, 3028.610
1234.896, 3029.936
1236.824, 3033.680
1238.753, 3042.364
1240.681, 3051.914
1242.610, 3059.944
1244.538, 3066.656
1246.467, 3073.874
1248.395, 3081.104
1250.323, 3089.055
1252.252, 3098.093
1254.180, 3107.150
1256.109, 3115.191
1258.037, 3122.032
1259.966, 3127.357
1261.894, 3130.039
1263.823, 3132.541
1265.751, 3136.376
1267.680, 3140.930
1269.608, 3144.444
1271.537, 3146.773
1273.465, 3150.052
1275.394, 3155.976
1277.322, 3162.404
1279.250, 3167.567
1281.179, 3171.758
1283.107, 3177.266
1285.036, 3184.316
1286.964, 3191.916
1288.893, 3200.021
1290.821, 3207.691
1292.750, 3213.800
1294.678, 3217.615
1296.607, 3221.844
1298.535, 3227.077
1300.464, 3232.513
1302.392, 3238.629
1304.321, 3244.893
1306.249, 3249.276
1308.177, 3250.788
1310.106, 3253.937
1312.034, 3261.145
1313.963, 3268.234
1315.891, 3272.073
1317.820, 3273.732
1319.748, 3276.716
1321.677, 3282.055
1323.605, 3288.101
1325.534, 3295.222
1327.462, 3302.887
1329.391, 3310.002
1331.319, 3316.062
1333.248, 3324.822
1335.176, 3338.525
1337.104, 3350.720
1339.033, 3359.388
1340.961, 3365.087
1342.890, 3368.463
1344.818, 3368.562
1346.747, 3369.727
1348.675, 3374.840
1350.604, 3378.954
1352.532, 3379.956
1354.461, 3379.679
1356.389, 3381.409
1358.318, 3385.701
1360.246, 3390.213
1362.175, 3393.432
1364.103, 3397.812
1366.031, 3405.158
1367.960, 3414.098
1369.888, 3421.801
1371.817, 3427.582
1373.745, 3433.528
1375.674, 3440.203
1377.602, 3447.065
1379.531, 3453.808
1381.459, 3460.518
1383.388, 3467.689
1385.316, 3476.923
1387.245, 3483.595
1389.173, 3484.573
1391.102, 3484.903
1393.030, 3488.806
1394.958, 3496.099
1396.887, 3501.959
1398.815, 3506.464
1400.744, 3510.125
1402.672, 3511.971
1404.601, 3513.858
1406.529, 3517.813
1408.458, 3523.299
1410.386, 3526.714
1412.315, 3526.691
1414.243, 3526.522
1416.172, 3527.237
1418.100, 3528.304
1420.029, 3529.650
1421.957, 3531.545
1423.885, 3533.870
1425.814, 3537.168
1427.742, 3540.896
1429.671, 3545.413
1431.599, 3549.972
1433.528, 3552.841
1435.456, 3553.884
1437.385, 3558.667
1439.313, 3569.843
1441.242, 3579.728
1443.170, 3585.714
1445.099, 3590.056
1447.027, 3594.269
1448.956, 3598.301
1450.884, 3604.091
1452.813, 3614.058
1454.741, 3622.585
1456.669, 3628.347
1458.598, 3632.804
1460.526, 3636.828
1462.455, 3640.363
1464.383, 3644.476
1466.312, 3650.128
1468.240, 3654.199
1470.169, 3655.710
1472.097, 3656.074
1474.026, 3655.805
1475.954, 3655.809
1477.883, 3659.236
1479.811, 3667.773
1481.740, 3676.562
1483.668, 3682.938
1485.596, 3690.503
1487.525, 3702.728
1489.453, 3717.097
1491.382, 3727.223
1493.310, 3731.361
1495.239, 3734.642
1497.167, 3737.416
1499.096, 3740.517
1501.024, 3746.063
1502.953, 3752.700
1504.881, 3755.991
1506.810, 3755.527
1508.738, 3756.621
1510.667, 3761.570
1512.595, 3766.683
1514.523, 3769.850
1516.452, 3771.998
1518.380, 3774.846
1520.309, 3778.193
1522.237, 3781.786
1524.166, 3786.240
1526.094, 3789.939
1528.023, 3791.935
1529.951, 3793.692
1531.880, 3796.946
1533.808, 3801.974
1535.737, 3807.907
1537.665, 3816.569
1539.594, 3823.741
1541.522, 3826.996
1543.450, 3829.705
1545.379, 3834.338
1547.307, 3840.534
1549.236, 3847.378
1551.164, 3856.974
1553.093, 3862.645
1555.021, 3860.552
1556.950, 3858.065
1558.878, 3859.345
1560.807, 3863.641
1562.735, 3869.010
1564.664, 3875.595
1566.592, 3882.669
1568.521, 3890.643
1570.449, 3897.615
1572.377, 3901.849
1574.306, 3904.602
1576.234, 3907.877
1578.163, 3911.458
1580.091, 3913.073
1582.020, 3912.552
1583.948, 3911.368
1585.877, 3909.812
1587.805, 3908.927
1589.734, 3909.691
1591.662, 3911.834
1593.591, 3914.494
1595.519, 3917.469
1597.448, 3920.199
1599.376, 3922.056
1601.304, 3923.470
1603.233, 3924.796
1605.161, 3925.462
1607.090, 3924.732
1609.018, 3922.807
1610.947, 3921.065
1612.875, 3920.357
1614.804, 3918.882
1616.732, 3914.791
1618.661, 3910.852
1620.589, 3909.264
1622.518, 3909.161
1624.446, 3907.758
1626.375, 3904.532
1628.303, 3901.676
1630.231, 3900.163
1632.160, 3898.625
1634.088, 3896.299
1636.017, 3894.141
1637.945, 3893.435
1639.874, 3894.050
1641.802, 3894.171
1643.731, 3893.371
1645.659, 3891.729
1647.588, 3887.891
1649.516, 3884.190
1651.445, 3882.786
1653.373, 3882.715
1655.302, 3881.066
1657.230, 3877.847
1659.158, 3875.460
1661.087, 3873.992
1663.015, 3873.809
1664.944, 3875.063
1666.872, 3877.059
1668.801, 3879.350
1670.729, 3881.797
1672.658, 3883.870
1674.586, 3885.388
1676.515, 3888.085
1678.443, 3893.451
1680.372, 3899.480
1682.300, 3905.519
1684.229, 3911.869
1686.157, 3918.446
1688.085, 3924.852
1690.014, 3932.756
1691.942, 3942.898
1693.871, 3950.976
1695.799, 3954.818
1697.728, 3957.406
1699.656, 3960.556
1701.585, 3963.371
1703.513, 3964.116
1705.442, 3962.883
1707.370, 3962.507
1709.299, 3963.479
1711.227, 3965.713
1713.156, 3970.488
1715.084, 3975.358
1717.012, 3978.846
1718.941, 3981.323
1720.869, 3983.422
1722.798, 3984.805
1724.726, 3986.600
1726.655, 3988.608
1728.583, 3991.212
1730.512, 3995.990
1732.440, 4000.113
1734.369, 4001.895
1736.297, 4001.864
1738.226, 4000.433
1740.154, 3997.013
1742.083, 3996.730
1744.011, 4000.909
1745.939, 4005.706
1747.868, 4011.772
1749.796, 4016.463
1751.725, 4017.539
1753.653, 4016.808
1755.582, 4018.169
1757.510, 4022.012
1759.439, 4025.365
1761.367, 4026.797
1763.296, 4030.046
1765.224, 4036.864
1767.153, 4043.865
1769.081, 4050.004
1771.010, 4054.182
1772.938, 4053.706
1774.866, 4048.828
1776.795, 4046.607
1778.723, 4048.919
1780.652, 4051.556
1782.580, 4054.044
1784.509, 4056.516
1786.437, 4058.456
1788.366, 4060.645
1790.294, 4064.218
1792.223, 4068.836
1794.151, 4073.272
1796.080, 4077.229
1798.008, 4081.200
1799.937, 4085.067
1801.865, 4089.162
1803.793, 4094.417
1805.722, 4099.321
1807.650, 4101.841
1809.579, 4102.769
1811.507, 4105.428
1813.436, 4110.453
1815.364, 4113.612
1817.293, 4112.899
1819.221, 4113.576
1821.150, 4118.591
1823.078, 4125.395
1825.007, 4132.271
1826.935, 4139.243
1828.864, 4146.295
1830.792, 4153.165
1832.720, 4159.115
1834.649, 4162.471
1836.577, 4167.183
1838.506, 4175.731
1840.434, 4183.620
1842.363, 4188.563
1844.291, 4191.433
1846.220, 4193.211
1848.148, 4194.096
1850.077, 4195.245
1852.005, 4197.415
1853.934, 4198.680
1855.862, 4198.545
1857.791, 4198.846
1859.719, 4201.210
1861.647, 4204.031
1863.576, 4204.735
1865.504, 4205.214
1867.433, 4210.435
1869.361, 4220.860
1871.290, 4231.173
1873.218, 4242.232
1875.147, 4249.641
1877.075, 4249.500
1879.004, 4248.975
1880.932, 4251.306
1882.861, 4255.252
1884.789, 4260.797
1886.718, 4267.533
1888.646, 4270.536
1890.574, 4269.061
1892.503, 4270.112
1894.431, 4274.681
1896.360, 4280.240
1898.288, 4286.362
1900.217, 4292.119
1902.145, 4298.057
1904.074, 4302.628
1906.002, 4302.935
1907.931, 4300.189
1909.859, 4299.208
1911.788, 4300.298
1913.716, 4304.554
1915.645, 4313.845
1917.573, 4322.604
1919.501, 4329.612
1921.430, 4334.216
1923.358, 4334.387
1925.287, 4332.539
1927.215, 4331.771
1929.144, 4332.251
1931.072, 4335.893
1933.001, 4344.800
1934.929, 4350.269
1936.858, 4348.628
1938.786, 4348.327
1940.715, 4351.503
1942.643, 4356.356
1944.572, 4362.412
1946.500, 4368.892
1948.428, 4375.034
1950.357, 4380.612
1952.285, 4383.471
1954.214, 4381.081
1956.142, 4383.517
1958.071, 4395.018
1959.999, 4403.919
1961.928, 4405.809
1963.856, 4406.361
1965.785, 4409.109
1967.713, 4412.018
1969.642, 4412.317
1971.570, 4411.317
1973.499, 4413.126
1975.427, 4418.241
1977.355, 4421.320
1979.284, 4419.896
1981.212, 4422.406
1983.141, 4432.819
1985.069, 4443.586
1986.998, 4450.501
1988.926, 4455.589
1990.855, 4461.358
1992.783, 4466.317
1994.712, 4467.106
1996.640, 4463.859
1998.569, 4460.836
2000.497, 4458.521
2002.426, 4457.384
2004.354, 4458.070
2006.282, 4460.086
2008.211, 4464.373
2010.139, 4468.658
2012.068, 4470.239
2013.996, 4471.489
2015.925, 4476.357
2017.853, 4483.974
2019.782, 4489.509
2021.710, 4492.896
2023.639, 4496.979
2025.567, 4502.146
2027.496, 4507.475
2029.424, 4512.075
2031.353, 4517.298
2033.281, 4523.887
2035.209, 4530.622
2037.138, 4537.911
2039.066, 4544.106
2040.995, 4545.680
2042.923, 4543.551
2044.852, 4543.404
2046.780, 4545.413
2048.709, 4548.872
2050.637, 4556.219
2052.566, 4560.849
2054.494, 4559.719
2056.423, 4558.811
2058.351, 4560.950
2060.280, 4564.312
2062.208, 4568.354
2064.136, 4572.448
2066.065, 4574.811
2067.993, 4575.755
2069.922, 4577.882
2071.850, 4580.996
2073.779, 4584.384
2075.707, 4587.925
2077.636, 4589.744
2079.564, 4587.909
2081.493, 4586.722
2083.421, 4590.392
2085.350, 4593.622
2087.278, 4591.900
2089.207, 4588.531
2091.135, 4587.545
2093.063, 4588.989
2094.992, 4593.002
2096.920, 4600.127
2098.849, 4604.294
2100.777, 4603.004
2102.706, 4602.976
2104.634, 4605.455
2106.563, 4607.907
2108.491, 4610.838
2110.420, 4612.900
2112.348, 4612.225
2114.277, 4611.793
2116.205, 4614.534
2118.134, 4619.321
2120.062, 4624.121
2121.990, 4628.789
2123.919, 4633.155
2125.847, 4636.818
2127.776, 4642.612
2129.704, 4653.123
2131.633, 4660.174
2133.561, 4660.559
2135.490, 4659.281
2137.418, 4656.399
2139.347, 4653.841
2141.275, 4653.544
2143.204, 4654.341
2145.132, 4655.826
2147.061, 4657.880
2148.989, 4659.511
2150.917, 4660.954
2152.846, 4659.799
2154.774, 4655.056
2156.703, 4656.418
2158.631, 4666.485
2160.560, 4674.148
2162.488, 4674.063
2164.417, 4674.118
2166.345, 4679.953
2168.274, 4683.953
2170.202, 4680.719
2172.131, 4675.552
2174.059, 4674.444
2175.988, 4676.025
2177.916, 4675.753
2179.844, 4674.114
2181.773, 4677.415
2183.701, 4685.476
2185.630, 4693.442
2187.558, 4700.639
2189.487, 4706.306
2191.415, 4709.810
2193.344, 4712.286
2195.272, 4714.619
2197.201, 4715.636
2199.129, 4713.963
2201.058, 4712.284
2202.986, 4713.078
2204.915, 4715.430
2206.843, 4717.940
2208.771, 4721.148
2210.700, 4726.454
2212.628, 4733.793
2214.557, 4740.353
2216.485, 4745.762
2218.414, 4750.979
2220.342, 4755.501
2222.271, 4759.712
2224.199, 4763.702
2226.128, 4766.419
2228.056, 4768.497
2229.985, 4768.701
2231.913, 4764.846
2233.842, 4761.974
2235.770, 4765.625
2237.698, 4771.577
2239.627, 4773.651
2241.555, 4773.514
2243.484, 4774.971
2245.412, 4777.719
2247.341, 4783.237
2249.269, 4791.386
2251.198, 4795.982
2253.126, 4796.502
2255.055, 4795.016
2256.983, 4790.120
2258.912, 4788.235
2260.840, 4792.670
2262.769, 4797.625
2264.697, 4801.508
2266.625, 4804.731
2268.554, 4806.276
2270.482, 4808.458
2272.411, 4814.975
2274.339, 4822.125
2276.268, 4824.364
2278.196, 4823.264
2280.125, 4821.507
2282.053, 4819.796
2283.982, 4822.456
2285.910, 4830.131
2287.839, 4834.852
2289.767, 4834.029
2291.696, 4836.792
2293.624, 4846.848
2295.552, 4854.160
2297.481, 4855.442
2299.409, 4857.136
2301.338, 4860.932
2303.266, 4864.923
2305.195, 4868.533
2307.123, 4871.859
2309.052, 4876.272
2310.980, 4879.368
2312.909, 4876.288
2314.837, 4871.387
2316.766, 4873.143
2318.694, 4879.542
2320.623, 4883.110
2322.551, 4884.289
2324.479, 4889.458
2326.408, 4899.272
2328.336, 4904.360
2330.265, 4903.502
2332.193, 4903.140
2334.122, 4903.744
2336.050, 4904.847
2337.979, 4905.962
2339.907, 4907.792
2341.836, 4912.358
2343.764, 4915.456
2345.693, 4913.273
2347.621, 4912.316
2349.550, 4917.303
2351.478, 4924.107
2353.406, 4929.385
2355.335, 4934.086
2357.263, 4940.089
2359.192, 4945.537
2361.120, 4946.578
2363.049, 4944.548
2364.977, 4944.821
2366.906, 4947.088
2368.834, 4945.551
2370.763, 4939.327
2372.691, 4937.271
2374.620, 4940.869
2376.548, 4942.209
2378.477, 4940.418
2380.405, 4939.423
2382.333, 4939.663
2384.262, 4941.969
2386.190, 4947.024
2388.119, 4952.969
2390.047, 4959.013
2391.976, 4965.335
2393.904, 4973.030
2395.833, 4979.413
2397.761, 4981.385
2399.690, 4982.931
2401.618, 4986.048
2403.547, 4991.301
2405.475, 5002.689
2407.404, 5014.096
2409.332, 5013.815
2411.260, 5006.706
2413.189, 5005.626
2415.117, 5009.745
2417.046, 5012.210
2418.974, 5013.585
2420.903, 5019.948
2422.831, 5031.375
2424.760, 5039.654
2426.688, 5043.441
2428.617, 5047.836
2430.545, 5053.368
2432.474, 5056.839
2434.402, 5057.304
2436.331, 5056.403
2438.259, 5052.956
2440.188, 5052.292
2442.116, 5057.865
2444.044, 5063.633
