##NAMES=Cuprorhodsite
##RRUFFID=R250124
##IDEAL CHEMISTRY=(Cu^1+^_0.5_Fe^3+^_0.5_)Rh^3+^_2_S_4_
##LOCALITY=Haraigawa, Misato machi, Kumamoto Prefecture, Japan
##OWNER=
##SOURCE=Daisuke Nishio-Hamane
##DESCRIPTION=Polished sections, associated with shiranuiite (R250123)
##STATUS=The identification of this mineral has been determined only by Raman spectroscopy
##URL=https://www.rruff.net/odr/rruff_sample/R250124
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532



Wave,Intensity
272.324219,15447.191406
274.242188,17767.322266
276.158203,20875.074219
278.072266,24538.902344
279.988281,28394.162109
281.904297,30994.615234
283.818359,30658.994141
285.732422,27488.390625
287.644531,23998.572266
289.558594,21120.505859
291.470703,19300.333984
293.382813,17689.882813
295.292969,16549.103516
297.205078,15657.270508
299.115234,14984.827148
301.025391,14826.84375
302.935547,14688.186523
304.84375,14809.571289
306.751953,15186.012695
308.660156,16006.729492
310.568359,16991.023438
312.476563,18448.609375
314.382813,20350.035156
316.289063,22518.076172
318.195313,25041.076172
320.099609,26811.964844
322.005859,27888.550781
323.910156,27063.849609
325.814453,24149.605469
327.716797,20852.337891
329.621094,17582.009766
331.523438,15500.84668
333.425781,14109.661133
335.326172,13659.704102
337.228516,13344.674805
339.128906,13540.321289
341.029297,13786.766602
342.927734,14074.947266
344.828125,14333.348633
346.726563,14852.094727
348.625,14898.677734
350.523438,14967.410156
352.419922,15041.382813
354.318359,14755.933594
356.214844,14689.195313
358.109375,14316.213867
360.005859,13582.026367
361.900391,13392.40332
363.794922,13818.15918
365.689453,13756.317383
367.583984,13956.669922
369.476563,14487.263672
371.369141,15065.103516
373.261719,15917.390625
375.154297,16958.136719
377.044922,17887.056641
378.935547,18694.919922
380.826172,18934.701172
382.716797,18543.244141
384.607422,17493.9375
386.496094,16017.77832
388.384766,14530.433594
390.273438,13092.083984
392.160156,11632.09375
394.046875,10482.948242
395.935547,9288.723633
397.820313,8714.712891
399.707031,8040.862305
401.591797,7812.195313
403.476563,7309.491211
405.361328,7199.832031
407.246094,6890.803223
409.128906,6742.951172
411.013672,6595.026367
412.896484,6536.261719
414.777344,6319.960449
416.660156,6114.056641
418.541016,6140.487305
420.421875,6122.270996
422.302734,5929.305664
424.181641,5765.157715
426.0625,5807.300293
427.941406,5662.763184
429.820313,5743.038086
431.697266,5636.561523
433.576172,5557.663086
435.453125,5511.627441
437.330078,5584.041992
439.207031,5507.705078
441.082031,5393.137695
442.957031,5312.764648
444.832031,5333.810059
446.707031,5174.305176
448.582031,5062.180664
450.455078,5018.568359
452.328125,4934.047852
454.201172,4944.470703
456.072266,5032.751465
457.945313,4945.531738
459.816406,4845.067871
461.6875,4871.323242
463.558594,4896.269531
465.427734,4789.11377
467.296875,4709.65625
469.166016,4714.753418
471.035156,4677.545898
472.904297,4621.806152
474.771484,4562.070801
476.638672,4487.75293
478.505859,4507.356934
480.373047,4534.912109
482.238281,4440.672363
484.103516,4517.223145
485.96875,4441.478027
487.833984,4336.546875
489.697266,4332.285156
491.5625,4232.579102
493.425781,4319.776367
495.287109,4342.030273
497.150391,4230.314453
499.011719,4224.692871
500.873047,4165.980957
502.734375,4151.047852
504.595703,4254.281738
506.455078,4220.767578
508.316406,4212.478027
510.175781,4039.41748
512.033203,3995.194336
513.892578,4041.348145
515.75,4038.324219
517.607422,3992.737549
519.464844,4014.976074
521.322266,3933.43335
523.177734,4022.216553
525.033203,3931.31665
526.888672,3886.979248
528.744141,3927.864014
530.597656,3966.103271
532.453125,3969.713867
534.306641,3833.372559
536.158203,3916.944336
538.011719,3899.207764
539.863281,3925.479248
541.714844,3879.718262
543.566406,3931.351563
545.417969,3846.860596
547.267578,3937.227783
549.119141,3950.183105
550.96875,3960.472412
552.816406,4002.831787
554.666016,3942.309814
556.513672,3979.337402
558.361328,3916.106201
560.208984,3947.794922
562.056641,3921.979492
563.902344,3959.035645
565.75,3898.414307
567.595703,3967.60791
569.439453,3829.302002
571.285156,3919.938965
573.128906,3882.021729
574.972656,3897.680664
576.816406,3836.956055
578.660156,3904.890625
580.501953,3900.452393
582.34375,3849.072021
584.185547,3866.081055
586.027344,3995.807129
587.867188,4010.174072
589.708984,4003.068604
591.548828,3967.762207
593.388672,3996.905029
595.226563,4077.108887
597.066406,4029.700684
598.904297,4021.245361
600.742188,4199.645996
602.580078,4036.593018
604.416016,4098.069824
606.251953,4062.715576
608.087891,4000.432617
609.923828,4037.716797
611.759766,3992.898438
613.59375,4074.633545
615.427734,4056.739258
617.261719,4060.390869
619.095703,4058.653564
620.929688,4113.523438
622.761719,4179.203613
624.59375,4188.279785
626.425781,4247.26416
628.255859,4199.697754
630.087891,4115.675293
631.917969,4258.365234
633.748047,4226.967773
635.578125,4286.02832
637.40625,4266.777344
639.236328,4267.781738
641.064453,4262.029785
642.892578,4233.296875
644.71875,4231.588867
646.546875,4250.163574
648.373047,4198.412598
650.199219,4237.280762
652.025391,4212.565918
653.849609,4228.444824
655.673828,4171.222656
657.5,4172.202637
659.322266,4193.5
661.146484,4194.485352
662.970703,4294.394043
664.792969,4275.070801
666.615234,4280.141602
668.4375,4197.069336
670.257813,4282.150879
672.078125,4321.143555
673.900391,4276.017578
675.71875,4290.594238
677.539063,4282.096191
679.359375,4288.532227
681.177734,4197.172363
682.996094,4154.680176
684.814453,4197.780762
686.630859,4215.075195
688.449219,4236.456055
690.265625,4242.888184
692.082031,4276.526855
693.898438,4355.078125
695.712891,4191.434082
697.527344,4230.527832
699.34375,4175.696289
701.15625,4039.130371
702.970703,4135.424316
704.783203,4092.792969
706.597656,4024.248779
708.410156,4056.540527
710.220703,4038.400879
712.033203,3931.610596
713.84375,3864.327148
715.654297,3897.974609
717.464844,3848.391846
719.275391,3860.210693
721.085938,3792.846191
722.894531,3825.141113
724.703125,3797.348877
726.511719,3831.025635
728.318359,3770.423096
730.126953,3698.856445
731.933594,3763.97876
733.740234,3726.56543
735.546875,3749.320068
737.351563,3770.717041
739.15625,3599.164551
740.962891,3717.722168
742.765625,3648.762207
744.570313,3671.523682
746.375,3629.915771
748.177734,3670.493896
749.980469,3634.347412
751.783203,3687.281738
753.583984,3736.126953
755.386719,3665.685059
757.1875,3647.334473
758.988281,3693.459473
760.789063,3661.382813
762.587891,3714.395264
764.386719,3631.507813
766.185547,3762.814941
767.984375,3656.548096
769.783203,3687.624512
771.580078,3625.266357
773.378906,3624.734131
775.175781,3681.946777
776.972656,3729.559082
778.767578,3687.783936
780.564453,3676.257813
782.359375,3655.093018
784.154297,3620.152832
785.947266,3598.964355
787.742188,3660.393066
789.535156,3738.379395
791.328125,3605.60376
793.121094,3638.13623
794.914063,3623.817627
796.705078,3583.296387
798.498047,3635.151855
800.289063,3624.959717
802.080078,3665.810791
803.869141,3659.760498
805.660156,3722.723145
807.449219,3610.373047
809.238281,3557.352051
811.027344,3625.858887
812.814453,3644.659424
814.601563,3515.603027
816.390625,3571.706543
818.175781,3546.264893
819.962891,3623.144043
821.75,3543.75708
823.535156,3529.358398
825.320313,3516.336426
827.105469,3536.52832
828.890625,3540.115234
830.673828,3547.85791
832.457031,3658.102783
834.240234,3579.978516
836.023438,3604.364014
837.806641,3488.766113
839.587891,3503.436523
841.369141,3519.5
843.150391,3495.346191
844.931641,3504.477783
846.710938,3509.450439
848.492188,3385.340576
850.271484,3445.820068
852.050781,3468.833984
853.830078,3414.076172
855.607422,3457.931885
857.384766,3458.72998
859.162109,3509.56543
860.939453,3388.033203
862.716797,3497.279053
864.492188,3460.531738
866.269531,3489.154053
868.044922,3439.863525
869.818359,3371.063965
871.59375,3362.095703
873.367188,3386.542969
875.142578,3282.862549
876.916016,3353.275635
878.6875,3355.44165
880.460938,3442.628662
882.232422,3376.505127
884.003906,3265.729004
885.775391,3276.244141
887.546875,3371.862793
889.318359,3365.661865
891.087891,3306.421387
892.857422,3302.994141
894.626953,3275.827393
896.394531,3345.017822
898.164063,3323.435547
899.931641,3286.472412
901.699219,3246.697021
903.466797,3338.310547
905.234375,3350.26416
907,3349.635986
908.765625,3286.055664
910.53125,3256.027588
912.296875,3232.983398
914.0625,3345.716797
915.826172,3377.289795
917.589844,3355.657227
919.353516,3328.410889
921.117188,3345.989258
922.880859,3321.530762
924.642578,3351.731445
926.404297,3352.500732
928.166016,3288.757324
929.927734,3324.581543
931.6875,3367.4375
933.449219,3443.994629
935.208984,3336.696533
936.96875,3351.502686
938.726563,3429.512451
940.486328,3364.277588
942.244141,3408.60498
944.001953,3289.931396
945.759766,3304.742432
947.517578,3320.96582
949.273438,3283.756104
951.03125,3287.321777
952.787109,3417.515625
954.541016,3349.341553
956.296875,3283.951172
958.052734,3380.442383
959.806641,3329.111084
961.560547,3377.764893
963.314453,3337.680176
965.066406,3337.034912
966.820313,3423.781006
968.572266,3359.710693
970.324219,3423.937744
972.076172,3307.648682
973.826172,3347.908691
975.578125,3285.172363
977.328125,3350.851807
979.078125,3367.147705
980.826172,3341.087402
982.576172,3327.726563
984.324219,3312.946777
986.072266,3326.421875
987.820313,3334.249023
989.568359,3305.322266
991.316406,3332.94458
993.0625,3320.976563
994.808594,3309.002686
996.554688,3330.983887
998.300781,3358.63623
1000.044922,3356.571777
1001.791016,3290.785889
1003.535156,3278.790283
1005.279297,3368.787354
1007.021484,3407.814209
1008.765625,3290.956543
1010.507813,3271.860596
1012.25,3298.129883
1013.992188,3352.776367
1015.734375,3308.145996
1017.474609,3364.238037
1019.216797,3321.008789
1020.957031,3320.346191
1022.695313,3230.230713
1024.435547,3404.231934
1026.175781,3324.037598
1027.914063,3287.852783
1029.652344,3380.978516
1031.390625,3282.243652
1033.126953,3253.132813
1034.865234,3322.136963
1036.601563,3368.412354
1038.337891,3350.683105
1040.074219,3324.406494
1041.810547,3316.622559
1043.544922,3351.547852
1045.279297,3403.577881
1047.013672,3468.451172
1048.748047,3400.852783
1050.482422,3430.127686
1052.214844,3402.400146
1053.947266,3401.748291
1055.681641,3366.87085
1057.412109,3391.884521
1059.144531,3418.335938
1060.875,3380.58374
1062.607422,3475.556152
1064.337891,3359.278076
1066.066406,3325.769775
1067.796875,3372.231201
1069.525391,3368.711426
1071.255859,3385.195068
1072.984375,3374.529541
1074.710938,3438.198486
1076.439453,3338.884033
1078.166016,3408.294434
1079.894531,3371.873047
1081.621094,3345.451172
1083.347656,3321.879395
1085.072266,3374.169189
1086.798828,3297.613281
1088.523438,3222.45459
1090.248047,3286.216797
1091.972656,3362.90332
1093.695313,3336.435547
1095.419922,3269.817383
1097.142578,3346.551514
1098.865234,3332.968506
1100.587891,3303.600098
1102.308594,3189.564453
1104.03125,3241.951904
1105.751953,3205.364502
1107.472656,3339.61792
1109.193359,3333.193848
1110.912109,3313.838867
1112.632813,3281.543945
1114.351563,3253.54541
1116.070313,3284.467529
1117.789063,3227.70166
1119.505859,3285.954346
1121.224609,3269.4375
1122.941406,3219.82251
1124.658203,3315.5271
1126.375,3260.142334
1128.089844,3363.096924
1129.806641,3277.457275
1131.521484,3344.453613
1133.236328,3395.632813
1134.951172,3356.052979
1136.664063,3414.463867
1138.378906,3369.103271
1140.091797,3378.516357
1141.804688,3299.953857
1143.517578,3312.240479
1145.230469,3402.450928
1146.941406,3345.48877
1148.652344,3315.928711
1150.363281,3397.536865
1152.074219,3396.859619
1153.785156,3440.963623
1155.494141,3408.507568
1157.203125,3363.029785
1158.912109,3392.699707
1160.621094,3472.988037
1162.330078,3292.996582
1164.037109,3334.242188
1165.746094,3395.761963
1167.453125,3345.876465
1169.160156,3392.950928
1170.865234,3356.072266
1172.572266,3458.199707
1174.277344,3451.736816
1175.982422,3352.546631
1177.6875,3456.190918
1179.392578,3484.509277
1181.095703,3441.800537
1182.798828,3441.125488
1184.503906,3473.810303
1186.205078,3448.478516
1187.908203,3317.205322
1189.611328,3422.454346
1191.3125,3365.154785
1193.013672,3387.693115
1194.714844,3455.265869
1196.416016,3538.848877
1198.115234,3453.914551
1199.816406,3400.91626
1201.515625,3443.838623
1203.214844,3418.44043
1204.912109,3379.941162
1206.611328,3559.62793
1208.308594,3474.581787
1210.005859,3584.513672
1211.703125,3550.382813
1213.400391,3424.508545
1215.097656,3425.277832
1216.792969,3354.671387
1218.488281,3476.354004
1220.183594,3485.878418
1221.878906,3375.880859
1223.574219,3542.846191
1225.267578,3583.015137
1226.960938,3525.474609
1228.654297,3677.995605
1230.347656,3553.32373
1232.041016,3500.115479
1233.732422,3515.499756
1235.423828,3580.539307
1237.115234,3552.130615
1238.806641,3539.778564
1240.498047,3584.40918
1242.1875,3602.751221
1243.878906,3578.706543
1245.568359,3605.828125
1247.257813,3496.945068
1248.945313,3528.44873
1250.634766,3545.334229
1252.322266,3600.278564
1254.009766,3604.012207
1255.697266,3629.710205
1257.384766,3607.090332
1259.070313,3701.647217
1260.757813,3545.702881
1262.443359,3559.685547
1264.128906,3513.575439
1265.814453,3624.32251
1267.498047,3630.998779
1269.181641,3774.09082
1270.867188,3821.882813
1272.550781,3658.381348
1274.232422,3685.619141
1275.916016,3745.16748
1277.597656,3694.608643
1279.28125,3721.871826
1280.962891,3633.087891
1282.642578,3629.490967
1284.324219,3717.016846
1286.005859,3747.248535
1287.685547,3677.504883
1289.365234,3684.20874
1291.044922,3810.071777
1292.722656,3802.093262
1294.402344,3691.090332
1296.080078,3705.161865
1297.757813,3794.331299
1299.435547,3783.395508
1301.113281,3606.000977
1302.789063,3749.721436
1304.466797,3768.241455
1306.142578,3668.847412
1307.818359,3802.356689
1309.494141,3784.032715
1311.167969,3675.724609
1312.84375,3657.36377
1314.517578,3664.080566
1316.191406,3777.072021
1317.863281,3825.155029
1319.537109,3852.585938
1321.210938,3753.008301
1322.882813,3784.866699
1324.554688,3837.425781
1326.226563,3835.323242
1327.896484,3905.655762
1329.568359,3820.763916
1331.238281,3873.376465
1332.908203,3891.98877
1334.578125,3855.863281
1336.248047,3859.679688
1337.916016,3894.583008
1339.585938,3848.068848
1341.253906,3906.679443
1342.921875,3926.802979
1344.587891,3816.555908
1346.255859,3798.137939
1347.921875,3873.092773
1349.589844,3739.03833
1351.255859,3821.427002
1352.919922,3890.50293
1354.585938,3880.980713
1356.251953,3890.744385
1357.916016,3922.775146
1359.580078,3956.304443
1361.244141,3936.392822
1362.90625,3990.732178
1364.570313,3924.767334
1366.232422,3922.664795
1367.894531,3916.102295
1369.556641,3986.835449
1371.21875,3883.638672
1372.880859,3914.241699
1374.541016,3907.670166
1376.201172,3904.071045
1377.861328,3931.721436
1379.521484,3948.964355
1381.179688,3934.949219
1382.839844,3913.481689
1384.498047,3944.13623
1386.15625,4038.865723
1387.814453,3954.820068
1389.472656,3928.865479
1391.128906,3932.7146
1392.787109,3908.233887
1394.443359,3898.656494
1396.099609,3956.204834
1397.753906,3872.027344
1399.410156,3957.950928
1401.064453,3985.693848
1402.71875,3946.259277
1404.373047,3944.142578
1406.027344,3967.418457
1407.681641,3981.739746
1409.333984,3886.974609
1410.986328,3913.241699
1412.640625,3866.26123
1414.291016,3947.864746
1415.943359,3941.255371
1417.595703,3964.563965
1419.246094,3945.983643
1420.896484,3903.447021
1422.546875,4012.093506
1424.197266,3893.185791
1425.845703,3973.420654
1427.496094,4023.729736
1429.144531,3952.692627
1430.792969,4022.501465
1432.441406,4006.89624
1434.087891,4001.779297
1435.736328,3978.66333
1437.382813,3997.537354
1439.029297,3935.400635
1440.675781,4020.302246
1442.322266,4069.216797
1443.966797,4038.581787
1445.613281,3905.820068
1447.257813,3983.27832
1448.902344,3924.059082
1450.546875,3935.437988
1452.189453,4046.018066
1453.833984,3941.67334
1455.476563,4019.222412
1457.119141,4030.630859
1458.761719,3897.631104
1460.402344,3954.155762
1462.044922,3995.655273
1463.685547,3979.97168
1465.326172,4083.224365
1466.966797,4016.350342
1468.607422,4014.216309
1470.248047,4037.693359
1471.886719,4058.16626
1473.525391,4092.212891
1475.164063,4093.107422
1476.802734,3947.733398
1478.441406,4063.222656
1480.078125,4065.618652
1481.716797,4003.132324
1483.353516,4088.523438
1484.990234,4145.269531
1486.625,4137.114746
1488.261719,4088.179932
1489.896484,4131.367188
1491.533203,4077.875977
1493.167969,3979.024902
1494.800781,4078.142334
1496.435547,4098.685547
1498.070313,4122.26123
1499.703125,4097.445801
1501.335938,4187.597168
1502.96875,4146.13916
1504.601563,4159.149902
1506.232422,4146.430176
1507.865234,4189.729004
1509.496094,4140.661621
1511.126953,4108.235352
1512.757813,4168.219727
1514.386719,4056.979248
1516.017578,4251.88623
1517.646484,4098.162109
1519.275391,4182.458496
1520.904297,4304.711426
1522.533203,4378.46875
1524.160156,4223.119629
1525.789063,4210.375488
1527.416016,4191.553223
1529.042969,4271.421875
1530.669922,4270.829102
1532.296875,4291.50293
1533.921875,4213.421875
1535.546875,4217.374023
1537.171875,4312.533691
1538.796875,4333.233398
1540.421875,4308.318359
1542.046875,4224.069336
1543.669922,4340.611328
1545.292969,4367.419922
1546.916016,4363.797852
1548.539063,4401.279297
1550.162109,4418.980469
1551.783203,4419.935059
1553.40625,4571.706055
1555.027344,4784.490723
1556.648438,4788.571777
1558.269531,4454.241211
1559.888672,4394.214355
1561.509766,4414.987793
1563.128906,4438.820313
1564.748047,4365.018066
1566.367188,4387.323242
1567.986328,4421.848633
1569.603516,4364.787109
1571.222656,4489.415039
1572.839844,4407.905273
1574.457031,4384.411621
1576.074219,4324.234863
1577.689453,4422.978027
1579.306641,4375.012695
1580.921875,4455.460449
1582.537109,4428.890625
1584.152344,4390.071289
1585.767578,4285.446777
1587.380859,4450.108887
1588.996094,4463.30957
1590.609375,4421.400879
1592.222656,4489.726074
1593.835938,4443.208984
1595.449219,4326.202637
1597.060547,4362.37207
1598.671875,4415.415527
1600.285156,4374.972656
1601.896484,4363.644043
1603.505859,4300.167969
1605.117188,4380.851563
1606.726563,4291.269043
1608.337891,4353.570313
1609.947266,4360.641113
1611.556641,4277.135742
1613.166016,4314.90332
1614.773438,4320.433105
1616.382813,4295.240723
1617.990234,4308.450195
1619.597656,4240.211426
1621.205078,4135.049805
1622.810547,4122.094727
1624.417969,4193.714844
1626.023438,4154.616699
1627.628906,4289.352051
1629.234375,4071.752197
1630.839844,4109.55957
1632.445313,4201.264648
1634.048828,4146.725586
1635.654297,4035.177734
1637.257813,4059.143311
1638.861328,4150.914063
1640.462891,4062.411133
1642.066406,4103.352539
1643.667969,4152.02002
1645.271484,4131.3125
1646.873047,4161.496094
1648.474609,4043.58667
1650.074219,4067.591309
1651.675781,4107.039551
1653.275391,4009.11084
1654.875,3937.389404
1656.476563,3984.556152
1658.074219,4136.783691
1659.673828,4004.785156
1661.273438,4016.450928
1662.871094,4088.403564
1664.46875,4024.335205
1666.066406,4008.176514
1667.664063,4029.130859
1669.259766,4067.111084
1670.857422,3934.898926
1672.453125,4011.565918
1674.048828,3998.481201
1675.644531,3986.938477
1677.240234,3921.187988
1678.835938,4018.051758
1680.429688,3953.828125
1682.023438,3931.417236
1683.619141,3952.395264
1685.210938,4013.688965
1686.804688,3989.724365
1688.398438,4044.846924
1689.990234,3969.686279
1691.582031,4010.862549
1693.173828,3999.290771
1694.765625,3970.638672
1696.357422,3982.341064
1697.949219,4018.894287
1699.539063,3892.374023
1701.128906,3938.243896
1702.71875,3929.746826
1704.308594,4011.389648
1705.898438,4009.121582
1707.486328,3902.677246
1709.076172,3936.153564
1710.664063,3913.645508
1712.251953,3968.918701
1713.839844,3940.182373
1715.425781,3981.475342
1717.013672,4025.898438
1718.599609,4022.068604
1720.185547,4054.05835
1721.771484,4089.17627
1723.357422,4086.914063
1724.943359,4006.728516
1726.527344,3948.331787
1728.113281,3989.691406
1729.697266,3854.854736
1731.28125,3971.078369
1732.865234,4009.346924
1734.447266,4016.423584
1736.03125,4003.213135
1737.613281,4005.607178
1739.195313,4031.422119
1740.777344,3971.354736
1742.359375,4017.478271
1743.939453,3926.135498
1745.521484,3931.638672
1747.101563,4034.048584
1748.681641,4003.619629
1750.261719,3977.868408
1751.841797,4039.687256
1753.421875,3993.596191
1755,4022.586182
1756.578125,4028.114014
1758.158203,4039.904541
1759.734375,3942.109375
1761.3125,3977.374512
1762.890625,3992.292725
1764.466797,4051.079834
1766.044922,4011.177979
1767.621094,4022.976563
1769.197266,3943.86377
1770.771484,4032.476318
1772.347656,3979.990479
1773.921875,4027.865234
1775.498047,3914.172363
1777.072266,4115.827148
1778.646484,3992.6875
1780.220703,3991.939453
1781.792969,3988.050293
1783.367188,4028.130615
1784.939453,4098.071289
1786.511719,4012.504395
1788.083984,3994.47168
1789.65625,4053.444824
1791.226563,4140.738281
1792.798828,4003.219971
1794.369141,3945.851318
1795.939453,3943.513672
1797.509766,4027.707275
1799.080078,4037.973633
1800.650391,3950.657715
1802.21875,4049.071533
1803.789063,3879.841309
1805.357422,3964.105469
1806.925781,4072.032227
1808.492188,3942.09082
1810.060547,4046.904297
1811.628906,4013.052734
1813.195313,3998.105469
1814.761719,4017.842529
1816.328125,3965.036621
1817.894531,4066.803955
1819.460938,4012.407471
1821.025391,4071.61499
1822.589844,4020.353271
1824.15625,3910.655029
1825.720703,3988.825439
1827.285156,4089.13916
1828.847656,3972.261475
