##NAMES=Ilsemannite
##RRUFFID=R070513
##IDEAL CHEMISTRY=Mo_3_O_8_·nH_2_O (?)
##LOCALITY=Osamu Utsumi Mine, Poços de Caldas, Minas Gerais, Brazil
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Pale blue vitreous coating
##STATUS=The identification of this mineral is not yet confirmed
##URL=https://www.rruff.net/odr/rruff_sample/R070513
##DIFFRACTION SAMPLE DESCRIPTION=Powder, using Mo radiation
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=785

367.0363, 44810.90
368.9648, 44734.98
370.8933, 44656.63
372.8217, 44568.66
374.7502, 44498.40
376.6787, 44470.79
378.6071, 44445.95
380.5356, 44383.14
382.4641, 44312.23
384.3925, 44281.36
386.3210, 44284.63
388.2495, 44275.96
390.1779, 44251.14
392.1064, 44221.11
394.0349, 44194.53
395.9633, 44142.34
397.8918, 44034.18
399.8203, 43949.06
401.7487, 43946.36
403.6772, 43966.86
405.6057, 43965.71
407.5341, 43947.48
409.4626, 43926.81
411.3911, 43905.86
413.3195, 43878.65
415.2480, 43837.35
417.1765, 43816.01
419.1049, 43844.55
421.0334, 43848.38
422.9619, 43748.50
424.8904, 43671.28
426.8188, 43750.49
428.7473, 43872.99
430.6758, 43847.21
432.6042, 43722.74
434.5327, 43677.26
436.4612, 43706.52
438.3896, 43722.96
440.3181, 43715.23
442.2466, 43695.79
444.1750, 43649.54
446.1035, 43626.44
448.0320, 43652.05
449.9604, 43655.33
451.8889, 43601.06
453.8174, 43538.21
455.7458, 43485.52
457.6743, 43439.54
459.6028, 43413.75
461.5312, 43415.91
463.4597, 43372.19
465.3882, 43240.32
467.3166, 43136.29
469.2451, 43101.28
471.1736, 43070.71
473.1020, 42976.04
475.0305, 42847.61
476.9590, 42767.34
478.8874, 42727.39
480.8159, 42660.58
482.7444, 42559.52
484.6728, 42493.34
486.6013, 42485.12
488.5298, 42468.92
490.4582, 42427.00
492.3867, 42372.42
494.3152, 42316.27
496.2436, 42265.85
498.1721, 42220.91
500.1006, 42166.01
502.0290, 42085.56
503.9575, 42019.40
505.8860, 42010.92
507.8144, 42052.80
509.7429, 42078.68
511.6714, 42051.07
513.5998, 42009.95
515.5283, 41967.53
517.4567, 41895.75
519.3852, 41788.87
521.3137, 41740.94
523.2421, 41791.66
525.1706, 41825.55
527.0991, 41802.70
529.0275, 41775.27
530.9560, 41785.33
532.8845, 41772.06
534.8129, 41697.78
536.7414, 41648.94
538.6699, 41639.41
540.5983, 41600.00
542.5268, 41540.43
544.4553, 41506.22
546.3837, 41483.59
548.3122, 41437.76
550.2407, 41391.16
552.1691, 41361.07
554.0976, 41339.83
556.0261, 41328.29
557.9545, 41301.60
559.8830, 41253.97
561.8115, 41191.30
563.7399, 41140.23
565.6684, 41125.27
567.5969, 41087.71
569.5253, 41018.02
571.4538, 41007.73
573.3823, 41081.75
575.3107, 41120.92
577.2392, 41062.56
579.1677, 40989.45
581.0961, 40970.24
583.0246, 40975.86
584.9531, 40956.51
586.8815, 40944.92
588.8100, 40970.64
590.7385, 40970.55
592.6669, 40910.54
594.5954, 40875.14
596.5239, 40917.68
598.4523, 40972.08
600.3808, 40962.00
602.3093, 40928.22
604.2377, 40932.61
606.1662, 40929.02
608.0947, 40838.28
610.0231, 40710.69
611.9516, 40665.67
613.8801, 40713.93
615.8085, 40758.97
617.7370, 40753.99
619.6655, 40735.49
621.5939, 40702.64
623.5224, 40648.88
625.4509, 40679.20
627.3793, 40739.66
629.3078, 40694.91
631.2363, 40601.50
633.1647, 40554.47
635.0932, 40550.76
637.0217, 40556.68
638.9501, 40577.12
640.8786, 40596.82
642.8071, 40566.64
644.7355, 40496.63
646.6640, 40463.70
648.5925, 40492.75
650.5209, 40513.82
652.4494, 40455.42
654.3779, 40378.78
656.3063, 40385.82
658.2348, 40376.31
660.1633, 40318.19
662.0917, 40289.00
664.0202, 40235.30
665.9487, 40115.50
667.8771, 40064.45
669.8056, 40145.57
671.7341, 40199.97
673.6625, 40139.91
675.5910, 40070.78
677.5195, 40031.10
679.4479, 40008.88
681.3764, 40002.34
683.3049, 40004.34
685.2333, 40005.56
687.1618, 39983.47
689.0903, 39930.53
691.0187, 39895.78
692.9472, 39908.37
694.8757, 39886.09
696.8041, 39776.45
698.7326, 39664.16
700.6611, 39649.47
702.5895, 39718.81
704.5180, 39802.60
706.4465, 39833.78
708.3749, 39771.55
710.3034, 39676.53
712.2319, 39622.65
714.1603, 39610.43
716.0888, 39628.87
718.0173, 39629.45
719.9457, 39580.96
721.8742, 39512.44
723.8027, 39468.77
725.7311, 39455.80
727.6596, 39425.48
729.5881, 39358.02
731.5165, 39326.86
733.4450, 39352.33
735.3735, 39374.71
737.3019, 39405.20
739.2304, 39390.79
741.1589, 39296.61
743.0873, 39247.30
745.0158, 39279.04
746.9443, 39284.04
748.8727, 39244.25
750.8012, 39226.34
752.7297, 39249.40
754.6581, 39266.96
756.5866, 39228.86
758.5151, 39173.91
760.4435, 39158.59
762.3720, 39164.84
764.3005, 39177.74
766.2289, 39182.36
768.1574, 39123.04
770.0859, 39028.66
772.0143, 38989.06
773.9428, 38993.25
775.8713, 38983.93
777.7997, 38957.67
779.7282, 38938.72
781.6567, 38936.77
783.5851, 38934.59
785.5136, 38912.00
787.4421, 38922.62
789.3705, 38998.75
791.2990, 39038.88
793.2275, 39010.21
795.1559, 38969.73
797.0844, 38925.91
799.0129, 38921.68
800.9413, 38982.07
802.8698, 39023.71
804.7983, 39024.97
806.7267, 39009.63
808.6552, 38963.72
810.5837, 38924.80
812.5121, 38919.70
814.4406, 38916.57
816.3691, 38898.56
818.2975, 38871.66
820.2260, 38837.09
822.1545, 38803.20
824.0829, 38789.91
826.0114, 38775.40
827.9399, 38718.99
829.8683, 38653.00
831.7968, 38631.89
833.7253, 38626.73
835.6537, 38590.13
837.5822, 38530.92
839.5107, 38458.03
841.4391, 38379.71
843.3676, 38319.39
845.2961, 38275.75
847.2245, 38246.60
849.1530, 38228.86
851.0815, 38208.41
853.0099, 38176.94
854.9384, 38100.32
856.8669, 37990.06
858.7953, 37950.54
860.7238, 37981.70
862.6523, 37972.70
864.5807, 37915.99
866.5092, 37880.93
868.4377, 37878.05
870.3661, 37830.37
872.2946, 37712.93
874.2231, 37642.52
876.1516, 37654.52
878.0800, 37649.17
880.0085, 37607.45
881.9370, 37531.59
883.8654, 37404.92
885.7939, 37333.13
887.7224, 37348.24
889.6508, 37338.27
891.5793, 37275.52
893.5078, 37220.88
895.4362, 37203.40
897.3647, 37201.11
899.2932, 37188.57
901.2216, 37163.77
903.1501, 37154.30
905.0786, 37140.87
907.0070, 37100.66
908.9355, 37071.53
910.8640, 37044.21
912.7924, 36995.41
914.7209, 36961.64
916.6494, 36956.48
918.5778, 36934.71
920.5063, 36916.55
922.4348, 36956.65
924.3632, 36972.82
926.2917, 36904.34
928.2202, 36853.21
930.1486, 36867.84
932.0771, 36863.13
934.0056, 36800.54
935.9340, 36753.89
937.8625, 36772.71
939.7910, 36787.53
941.7194, 36750.00
943.6479, 36724.76
945.5764, 36734.61
947.5048, 36738.55
949.4333, 36749.99
951.3618, 36734.12
953.2902, 36645.42
955.2187, 36578.93
957.1472, 36597.43
959.0756, 36616.41
961.0041, 36576.48
962.9326, 36502.48
964.8610, 36417.42
966.7895, 36334.84
968.7180, 36265.63
970.6464, 36235.98
972.5749, 36232.91
974.5034, 36193.61
976.4318, 36127.59
978.3603, 36076.16
980.2888, 36054.21
982.2172, 36032.11
984.1457, 35965.58
986.0742, 35886.43
988.0026, 35806.35
989.9311, 35748.25
991.8596, 35760.14
993.7880, 35777.09
995.7165, 35763.21
997.6450, 35761.60
999.5734, 35738.77
1001.502, 35674.02
1003.430, 35627.13
1005.359, 35605.59
1007.287, 35573.51
1009.216, 35521.82
1011.144, 35460.99
1013.073, 35426.25
1015.001, 35440.19
1016.930, 35437.39
1018.858, 35359.14
1020.787, 35297.93
1022.715, 35332.49
1024.643, 35364.72
1026.572, 35323.11
1028.500, 35271.11
1030.429, 35242.50
1032.357, 35222.01
1034.286, 35207.45
1036.214, 35186.77
1038.143, 35146.58
1040.071, 35121.13
1042.000, 35145.37
1043.928, 35130.33
1045.857, 35001.87
1047.785, 34885.82
1049.714, 34883.08
1051.642, 34897.32
1053.570, 34860.98
1055.499, 34809.48
1057.427, 34747.78
1059.356, 34702.60
1061.284, 34702.68
1063.213, 34695.95
1065.141, 34660.42
1067.070, 34636.30
1068.998, 34641.76
1070.927, 34597.61
1072.855, 34448.53
1074.784, 34357.49
1076.712, 34397.91
1078.641, 34466.93
1080.569, 34537.27
1082.497, 34498.82
1084.426, 34329.37
1086.354, 34290.56
1088.283, 34412.11
1090.211, 34416.93
1092.140, 34292.76
1094.068, 34257.38
1095.997, 34313.45
1097.925, 34310.97
1099.854, 34253.15
1101.782, 34206.66
1103.711, 34175.12
1105.639, 34229.12
1107.568, 34323.09
1109.496, 34296.07
1111.424, 34196.24
1113.353, 34114.75
1115.281, 34041.77
1117.210, 33959.01
1119.138, 33909.84
1121.067, 33956.36
1122.995, 33992.18
1124.924, 33915.45
1126.852, 33846.98
1128.781, 33877.03
1130.709, 33889.26
1132.638, 33830.67
1134.566, 33777.18
1136.495, 33723.65
1138.423, 33682.23
1140.351, 33685.70
1142.280, 33681.93
1144.208, 33668.73
1146.137, 33653.46
1148.065, 33593.11
1149.994, 33534.53
1151.922, 33520.78
1153.851, 33517.54
1155.779, 33521.88
1157.708, 33497.25
1159.636, 33438.62
1161.565, 33368.39
1163.493, 33289.35
1165.422, 33259.61
1167.350, 33272.45
1169.278, 33236.23
1171.207, 33159.58
1173.135, 33180.21
1175.064, 33262.52
1176.992, 33238.70
1178.921, 33164.70
1180.849, 33154.19
1182.778, 33163.36
1184.706, 33153.32
1186.635, 33138.20
1188.563, 33113.04
1190.492, 33073.74
1192.420, 33013.42
1194.349, 32982.36
1196.277, 33027.43
1198.205, 33025.36
1200.134, 32903.41
1202.062, 32840.72
1203.991, 32904.33
1205.919, 32942.16
1207.848, 32926.31
1209.776, 32904.07
1211.705, 32875.57
1213.633, 32846.85
1215.562, 32821.69
1217.490, 32786.09
1219.419, 32742.02
1221.347, 32730.99
1223.276, 32752.39
1225.204, 32827.47
1227.132, 32892.20
1229.061, 32801.25
1230.989, 32691.54
1232.918, 32738.07
1234.846, 32796.39
1236.775, 32734.76
1238.703, 32692.66
1240.632, 32765.09
1242.560, 32797.45
1244.489, 32711.61
1246.417, 32697.76
1248.346, 32818.29
1250.274, 32859.58
1252.203, 32783.53
1254.131, 32765.54
1256.059, 32813.33
1257.988, 32854.45
1259.916, 32877.80
1261.845, 32838.86
1263.773, 32760.40
1265.702, 32677.39
1267.630, 32615.10
1269.559, 32625.58
1271.487, 32658.30
1273.416, 32658.92
1275.344, 32663.05
1277.273, 32711.04
1279.201, 32730.10
1281.130, 32667.35
1283.058, 32634.22
1284.986, 32667.73
1286.915, 32642.83
1288.843, 32543.69
1290.772, 32485.28
1292.700, 32470.76
1294.629, 32451.60
1296.557, 32428.91
1298.486, 32411.16
1300.414, 32392.05
1302.343, 32370.01
1304.271, 32331.93
1306.200, 32251.35
1308.128, 32167.15
1310.057, 32104.53
1311.985, 32053.12
1313.913, 32023.60
1315.842, 31974.44
1317.770, 31883.87
1319.699, 31822.78
1321.627, 31795.63
1323.556, 31799.31
1325.484, 31825.14
1327.413, 31737.07
1329.341, 31588.56
1331.270, 31569.69
1333.198, 31601.22
1335.127, 31560.63
1337.055, 31504.97
1338.984, 31486.76
1340.912, 31475.81
1342.840, 31459.34
1344.769, 31436.93
1346.697, 31414.26
1348.626, 31387.54
1350.554, 31367.74
1352.483, 31293.98
1354.411, 31167.71
1356.340, 31058.97
1358.268, 30973.71
1360.197, 30961.03
1362.125, 30963.95
1364.054, 30874.09
1365.982, 30793.34
1367.911, 30822.53
1369.839, 30833.85
1371.767, 30749.78
1373.696, 30695.19
1375.624, 30700.85
1377.553, 30750.82
1379.481, 30866.51
1381.410, 30795.26
1383.338, 30575.59
1385.267, 30415.28
1387.195, 30313.43
1389.124, 30298.50
1391.052, 30301.29
1392.981, 30257.35
1394.909, 30207.18
1396.838, 30186.30
1398.766, 30098.65
1400.694, 29891.74
1402.623, 29797.91
1404.551, 29854.85
1406.480, 29851.05
1408.408, 29796.23
1410.337, 29773.07
1412.265, 29758.26
1414.194, 29689.06
1416.122, 29629.65
1418.051, 29685.12
1419.979, 29689.09
1421.908, 29548.60
1423.836, 29461.34
1425.765, 29480.54
1427.693, 29429.79
1429.621, 29298.56
1431.550, 29216.30
1433.478, 29172.97
1435.407, 29141.39
1437.335, 29113.30
1439.264, 29092.47
1441.192, 29050.08
1443.121, 28938.27
1445.049, 28859.06
1446.978, 28843.44
1448.906, 28824.52
1450.835, 28793.25
1452.763, 28777.95
1454.692, 28768.97
1456.620, 28722.26
1458.548, 28657.95
1460.477, 28602.02
1462.405, 28555.16
1464.334, 28523.88
1466.262, 28494.81
1468.191, 28465.77
1470.119, 28429.34
1472.048, 28382.91
1473.976, 28356.31
1475.905, 28340.76
1477.833, 28280.31
1479.762, 28219.75
1481.690, 28250.91
1483.619, 28276.12
1485.547, 28233.63
1487.475, 28143.97
1489.404, 27961.01
1491.332, 27861.73
1493.261, 27858.88
1495.189, 27884.06
1497.118, 27917.45
1499.046, 27885.07
1500.975, 27826.51
1502.903, 27796.14
1504.832, 27745.78
1506.760, 27615.22
1508.689, 27517.52
1510.617, 27495.94
1512.546, 27464.05
1514.474, 27422.07
1516.402, 27378.71
1518.331, 27343.67
1520.259, 27352.38
1522.188, 27362.65
1524.116, 27345.82
1526.045, 27310.28
1527.973, 27253.03
1529.902, 27189.37
1531.830, 27113.02
1533.759, 27109.98
1535.687, 27150.73
1537.616, 27137.96
1539.544, 27089.50
1541.473, 27005.38
1543.401, 26940.36
1545.329, 26929.75
1547.258, 26915.00
1549.186, 26889.37
1551.115, 26827.35
1553.043, 26734.14
1554.972, 26612.76
1556.900, 26501.77
1558.829, 26474.19
1560.757, 26447.86
1562.686, 26372.02
1564.614, 26346.41
1566.543, 26401.82
1568.471, 26365.16
1570.400, 26258.28
1572.328, 26266.15
1574.256, 26300.38
1576.185, 26221.07
1578.113, 26120.91
1580.042, 26034.36
1581.970, 25975.10
1583.899, 25947.97
1585.827, 25883.26
1587.756, 25789.21
1589.684, 25706.05
1591.613, 25642.85
1593.541, 25638.80
1595.470, 25605.65
1597.398, 25489.05
1599.327, 25380.89
1601.255, 25292.57
1603.183, 25238.60
1605.112, 25198.39
1607.040, 25095.96
1608.969, 24995.27
1610.897, 24985.76
1612.826, 24954.99
1614.754, 24861.54
1616.683, 24754.17
1618.611, 24638.44
1620.540, 24530.58
1622.468, 24438.71
1624.397, 24383.39
1626.325, 24339.58
1628.254, 24304.28
1630.182, 24243.25
1632.110, 24146.26
1634.039, 24044.54
1635.967, 23950.23
1637.896, 23940.14
1639.824, 23935.20
1641.753, 23841.91
1643.681, 23728.33
1645.610, 23600.53
1647.538, 23531.67
1649.467, 23526.84
1651.395, 23439.41
1653.324, 23318.82
1655.252, 23255.89
1657.181, 23220.16
1659.109, 23203.96
1661.037, 23179.67
1662.966, 23141.63
1664.894, 23061.67
1666.823, 22959.44
1668.751, 22934.74
1670.680, 22915.63
1672.608, 22844.59
1674.537, 22761.00
1676.465, 22681.76
1678.394, 22571.96
1680.322, 22447.29
1682.251, 22431.87
1684.179, 22461.50
1686.108, 22478.79
1688.036, 22454.98
1689.964, 22364.96
1691.893, 22310.73
1693.821, 22296.73
1695.750, 22197.75
1697.678, 22081.83
1699.607, 22073.46
1701.535, 22060.80
1703.464, 21990.83
1705.392, 21946.58
1707.321, 21936.09
1709.249, 21870.95
1711.178, 21791.57
1713.106, 21792.80
1715.035, 21777.23
1716.963, 21705.51
1718.891, 21585.87
1720.820, 21429.56
1722.748, 21360.97
1724.677, 21339.65
1726.605, 21289.76
1728.534, 21250.37
1730.462, 21244.80
1732.391, 21216.60
1734.319, 21161.91
1736.248, 21158.84
1738.176, 21147.14
1740.105, 20967.03
1742.033, 20850.35
1743.962, 20949.31
1745.890, 20953.62
1747.818, 20848.37
1749.747, 20768.67
1751.675, 20712.20
1753.604, 20695.69
1755.532, 20650.54
1757.461, 20530.71
1759.389, 20468.34
1761.318, 20462.11
1763.246, 20457.58
1765.175, 20434.29
1767.103, 20344.37
1769.032, 20278.18
1770.960, 20266.20
1772.889, 20267.93
1774.817, 20261.92
1776.745, 20155.89
1778.674, 20040.04
1780.602, 19997.90
1782.531, 19948.66
1784.459, 19877.38
1786.388, 19809.46
1788.316, 19758.57
1790.245, 19772.97
1792.173, 19784.13
1794.102, 19771.00
1796.030, 19675.64
1797.959, 19500.82
1799.887, 19480.69
1801.816, 19514.73
1803.744, 19470.01
1805.672, 19425.62
1807.601, 19414.83
1809.529, 19391.63
1811.458, 19351.10
1813.386, 19255.02
1815.315, 19198.96
1817.243, 19281.53
1819.172, 19291.61
1821.100, 19175.79
1823.029, 19123.36
1824.957, 19098.80
1826.886, 19029.58
1828.814, 18970.48
1830.743, 18945.76
1832.671, 18930.04
1834.599, 18907.74
1836.528, 18771.63
1838.456, 18651.74
1840.385, 18686.69
1842.313, 18696.23
1844.242, 18639.99
1846.170, 18568.05
1848.099, 18502.69
1850.027, 18502.21
1851.956, 18463.21
1853.884, 18345.94
1855.813, 18246.56
1857.741, 18186.49
1859.670, 18213.19
1861.598, 18223.46
1863.526, 18114.66
1865.455, 18061.06
1867.383, 18073.74
1869.312, 17973.02
1871.240, 17856.20
1873.169, 17909.21
1875.097, 17889.84
1877.026, 17741.97
1878.954, 17633.18
1880.883, 17571.23
1882.811, 17577.81
1884.740, 17565.10
1886.668, 17472.72
1888.597, 17452.82
1890.525, 17476.96
1892.453, 17434.74
1894.382, 17388.10
1896.310, 17397.48
1898.239, 17344.21
1900.167, 17229.62
1902.096, 17227.00
1904.024, 17226.43
1905.953, 17078.87
1907.881, 16962.68
1909.810, 16912.59
1911.738, 16909.97
1913.667, 16905.12
1915.595, 16764.12
1917.524, 16658.34
1919.452, 16680.96
1921.380, 16660.91
1923.309, 16624.21
1925.237, 16596.28
1927.166, 16561.98
1929.094, 16525.70
1931.023, 16463.06
1932.951, 16396.83
1934.880, 16395.53
1936.808, 16400.42
1938.737, 16372.81
1940.665, 16323.90
1942.594, 16266.02
1944.522, 16172.16
1946.451, 16085.84
1948.379, 16034.66
1950.307, 16022.09
1952.236, 16033.35
1954.164, 15983.32
1956.093, 15913.39
1958.021, 15876.36
1959.950, 15817.45
1961.878, 15727.68
1963.807, 15757.52
1965.735, 15785.07
1967.664, 15663.80
1969.592, 15576.84
1971.521, 15555.65
1973.449, 15530.06
1975.378, 15475.07
1977.306, 15355.39
1979.234, 15285.00
1981.163, 15275.55
1983.091, 15310.89
1985.020, 15318.02
1986.948, 15204.66
1988.877, 15126.70
1990.805, 15094.56
1992.734, 15072.29
1994.662, 15030.53
1996.591, 14961.37
1998.519, 14910.47
2000.448, 14857.19
2002.376, 14797.40
2004.305, 14754.84
2006.233, 14732.50
2008.161, 14700.88
2010.090, 14665.15
2012.018, 14598.36
2013.947, 14540.70
2015.875, 14547.89
2017.804, 14504.19
2019.732, 14417.46
2021.661, 14364.82
2023.589, 14308.48
2025.518, 14220.82
2027.446, 14173.14
2029.375, 14148.02
2031.303, 14115.25
2033.232, 14088.32
2035.160, 14039.25
2037.089, 13944.43
2039.017, 13859.98
2040.945, 13866.55
2042.874, 13852.16
2044.802, 13773.37
2046.731, 13707.04
2048.659, 13667.89
2050.588, 13664.30
2052.516, 13646.10
2054.445, 13602.40
2056.373, 13561.26
2058.302, 13513.21
2060.230, 13460.18
2062.158, 13386.42
2064.087, 13297.80
2066.015, 13332.53
2067.944, 13349.40
2069.872, 13230.35
2071.801, 13125.87
2073.729, 13057.12
2075.658, 13015.87
2077.586, 12994.82
2079.515, 12979.06
2081.443, 12951.09
2083.372, 12905.85
2085.300, 12803.78
2087.229, 12754.50
2089.157, 12777.85
2091.085, 12735.42
2093.014, 12672.34
2094.942, 12683.12
2096.871, 12655.64
2098.799, 12580.73
2100.728, 12576.83
2102.656, 12568.57
2104.585, 12469.50
2106.513, 12387.96
2108.442, 12335.44
2110.370, 12299.59
2112.299, 12260.01
2114.227, 12221.64
2116.156, 12185.06
2118.084, 12144.63
2120.012, 12121.31
2121.941, 12056.98
2123.869, 11948.09
2125.798, 11980.12
2127.726, 12004.86
2129.655, 11873.55
2131.583, 11799.87
2133.512, 11778.11
2135.440, 11747.25
2137.369, 11709.80
2139.297, 11663.39
2141.226, 11651.42
2143.154, 11630.99
2145.083, 11534.12
2147.011, 11489.44
2148.939, 11504.65
2150.868, 11459.80
2152.796, 11396.43
2154.725, 11336.43
2156.653, 11268.31
2158.582, 11205.66
2160.510, 11180.83
2162.439, 11167.52
2164.367, 11158.55
2166.296, 11116.65
2168.224, 11063.62
2170.153, 11022.96
2172.081, 10997.08
2174.010, 10972.15
2175.938, 10890.51
2177.866, 10829.68
2179.795, 10819.57
2181.723, 10833.31
2183.652, 10822.55
2185.580, 10729.45
2187.509, 10696.32
2189.437, 10705.60
2191.366, 10647.64
2193.294, 10592.37
2195.223, 10551.38
2197.151, 10498.76
2199.080, 10459.08
2201.008, 10467.05
2202.937, 10421.81
2204.865, 10354.09
2206.793, 10324.67
2208.722, 10290.97
2210.650, 10268.24
2212.579, 10262.17
2214.507, 10235.04
2216.436, 10174.26
2218.364, 10113.07
2220.293, 10054.90
2222.221, 10010.66
2224.150, 9983.351
2226.078, 9996.947
2228.007, 9948.386
2229.935, 9879.325
2231.864, 9856.420
2233.792, 9874.462
2235.720, 9898.677
2237.649, 9829.207
2239.577, 9760.044
2241.506, 9735.139
2243.434, 9637.422
2245.363, 9574.112
2247.291, 9603.752
2249.220, 9552.103
2251.148, 9471.451
2253.077, 9452.232
2255.005, 9453.828
2256.934, 9437.577
2258.862, 9393.832
2260.791, 9347.117
2262.719, 9304.891
2264.647, 9273.905
2266.576, 9236.371
2268.504, 9180.299
2270.433, 9142.306
2272.361, 9102.760
2274.290, 9059.894
2276.218, 9068.219
2278.147, 9068.135
2280.075, 8982.213
2282.004, 8919.017
2283.932, 8919.388
2285.861, 8860.331
2287.789, 8787.856
2289.718, 8766.900
2291.646, 8746.680
2293.574, 8739.146
2295.503, 8701.974
2297.431, 8650.392
2299.360, 8599.932
2301.288, 8594.364
2303.217, 8577.320
2305.145, 8509.804
2307.074, 8480.751
2309.002, 8465.696
2310.931, 8377.887
2312.859, 8371.626
2314.788, 8389.280
2316.716, 8295.858
2318.645, 8235.087
2320.573, 8236.854
2322.501, 8204.363
2324.430, 8150.634
2326.358, 8103.160
2328.287, 8065.974
2330.215, 8044.571
2332.144, 8071.472
2334.072, 8015.731
2336.001, 7944.515
2337.929, 7935.157
2339.858, 7897.385
2341.786, 7845.504
2343.715, 7822.927
2345.643, 7774.802
2347.572, 7727.032
2349.500, 7738.636
2351.428, 7732.412
2353.357, 7680.694
2355.285, 7634.253
2357.214, 7597.992
2359.142, 7578.184
2361.071, 7555.510
2362.999, 7512.413
2364.928, 7431.938
2366.856, 7411.959
2368.785, 7426.965
2370.713, 7386.852
2372.642, 7315.651
2374.570, 7281.884
2376.499, 7300.215
2378.427, 7274.300
2380.355, 7227.515
2382.284, 7199.211
2384.212, 7144.909
2386.141, 7091.518
2388.069, 7079.304
2389.998, 7061.020
2391.926, 7051.827
2393.855, 7044.688
2395.783, 7004.670
2397.712, 6954.948
2399.640, 6892.617
2401.569, 6841.201
2403.497, 6851.081
2405.426, 6860.098
2407.354, 6827.052
2409.282, 6788.375
2411.211, 6764.344
2413.139, 6735.676
2415.068, 6732.013
2416.996, 6691.420
2418.925, 6620.209
2420.853, 6561.210
2422.782, 6511.828
2424.710, 6511.052
2426.639, 6531.224
2428.567, 6472.915
2430.496, 6416.577
2432.424, 6418.410
2434.353, 6376.290
2436.281, 6336.602
2438.209, 6336.827
2440.138, 6297.852
2442.066, 6241.445
2443.995, 6216.989
2445.923, 6198.562
2447.852, 6159.692
2449.780, 6137.738
2451.709, 6114.475
2453.637, 6061.126
2455.566, 6015.961
2457.494, 5965.220
2459.423, 5925.960
2461.351, 5913.267
2463.280, 5921.225
2465.208, 5914.822
2467.136, 5871.033
2469.065, 5837.535
2470.993, 5842.244
2472.922, 5811.627
2474.850, 5781.419
2476.779, 5753.659
2478.707, 5730.319
2480.636, 5707.680
2482.564, 5665.822
2484.493, 5639.396
2486.421, 5615.408
2488.350, 5560.929
