##NAMES=Clino-ferro-suenoite
##RRUFFID=R250076
##IDEAL CHEMISTRY=[box]Mn^2+^_2_Fe^2+^_5_(Si_8_O_22_)(OH)_2_
##LOCALITY=Hilläng mines, Dalarna, Sweden
##OWNER=GEO-NRM
##SOURCE=Dan Holtstam
##DESCRIPTION=Pale greenish-yellow subhedral crystals associated with fayalite, spessartine, ferro-actinolite, calcite, magnetite and pyrite.  Type sample, escribed by Holtstam et al (2025)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250076
##MEASURED CHEMISTRY=[box](Mn^2+^_0.95_Fe^2+^_0.87_Ca_0.16_Na_0.01_)(Fe^2+^_3.57_Mg_1.38_Mn^2+^_0.03_Zn_0.01_Al_0.01_)Si_8.00_O_22_[(OH)_1.99_F_0.01_]
##DIFFRACTION SAMPLE DESCRIPTION=Powder, profile is calculated with Cu radiation
##CELL PARAMETERS=a: 9.606 b: 18.331 c: 5.3252 alpha: 90 beta: 102.335 gamma: 90 volume: 916.05 crystal system: monoclinic
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=515

X	Y
2850.12	538.5
2851.55	534
2852.99	525
2854.42	523.5
2855.85	521
2857.28	524
2858.71	513
2860.15	529
2861.58	534
2863.01	509
2864.44	506
2865.87	512
2867.3	491
2868.73	521.5
2870.16	500
2871.59	506.5
2873.02	528
2874.45	528.5
2875.88	507.5
2877.31	514.5
2878.73	510.5
2880.16	539.5
2881.59	534
2883.02	539.5
2884.45	544.5
2885.87	533.5
2887.3	526.5
2888.73	522
2890.15	525.5
2891.58	521.5
2893	511
2894.43	520.5
2895.86	511.5
2897.28	521.5
2898.71	516.5
2900.13	517
2901.55	523.5
2902.98	524.5
2904.4	526
2905.82	513
2907.25	512
2908.67	522.5
2910.09	526
2911.52	505.5
2912.94	518
2914.36	522.5
2915.78	504
2917.2	517
2918.62	527
2920.04	521
2921.46	510
2922.88	506
2924.3	529
2925.72	525
2927.14	485
2928.56	522
2929.98	504
2931.4	503.5
2932.82	504
2934.24	509.5
2935.66	517
2937.07	517.5
2938.49	506.5
2939.91	504
2941.32	509.5
2942.74	508.5
2944.16	511
2945.57	504
2946.99	520.5
2948.41	481
2949.82	500
2951.24	486
2952.65	493
2954.07	486
2955.48	499.5
2956.89	505
2958.31	480.5
2959.72	481.5
2961.13	479
2962.55	484.5
2963.96	471.5
2965.37	508.5
2966.79	472
2968.2	509
2969.61	484.5
2971.02	490.5
2972.43	497
2973.84	477
2975.25	492
2976.66	478
2978.07	488
2979.48	489.5
2980.89	475.5
2982.3	489
2983.71	479.5
2985.12	496
2986.53	463
2987.94	471
2989.35	484
2990.75	490
2992.16	466
2993.57	469.5
2994.98	472.5
2996.38	481
2997.79	476.5
2999.2	468
3000.6	482.5
3002.01	457
3003.42	490.5
3004.82	484
3006.23	461.5
3007.63	485
3009.03	482
3010.44	469
3011.84	460
3013.25	463
3014.65	465
3016.05	473
3017.46	471.5
3018.86	463.5
3020.26	478.5
3021.66	478.5
3023.07	453.5
3024.47	451
3025.87	447
3027.27	461
3028.67	468.5
3030.07	465
3031.47	462
3032.87	452
3034.27	469
3035.67	467.5
3037.07	443
3038.47	450
3039.87	451.5
3041.27	457
3042.67	461
3044.07	456
3045.47	458
3046.86	454.5
3048.26	458.5
3049.66	461.5
3051.05	462.5
3052.45	461.5
3053.85	450
3055.24	461
3056.64	453
3058.04	466
3059.43	458
3060.83	462
3062.22	461.5
3063.62	464.5
3065.01	441
3066.41	430.5
3067.8	430.5
3069.19	438.5
3070.59	443
3071.98	454
3073.37	464
3074.77	456.5
3076.16	462.5
3077.55	476
3078.94	455
3080.33	442
3081.73	447
3083.12	458
3084.51	453
3085.9	444
3087.29	465
3088.68	443
3090.07	452
3091.46	451.5
3092.85	453.5
3094.24	450.5
3095.63	469.5
3097.01	441
3098.4	450.5
3099.79	450.5
3101.18	444
3102.57	449.5
3103.95	431
3105.34	453.5
3106.73	454.5
3108.12	456.5
3109.5	445.5
3110.89	455
3112.27	449.5
3113.66	441
3115.04	456.5
3116.43	455
3117.81	446.5
3119.2	465
3120.58	473.5
3121.97	450.5
3123.35	456.5
3124.74	452
3126.12	463
3127.5	448.5
3128.89	448.5
3130.27	440.5
3131.65	462.5
3133.03	453.5
3134.42	463.5
3135.8	450
3137.18	455
3138.56	453
3139.94	442
3141.32	471.377
3142.7	462.275
3144.08	450.921
3145.46	447.291
3146.84	440.351
3148.22	448.216
3149.6	462.172
3150.98	432.757
3152.36	449.252
3153.74	435.897
3155.11	444.371
3156.49	438.748
3157.87	444.962
3159.25	440.086
3160.62	434.283
3162	424.645
3163.38	440.186
3164.75	442.814
3166.13	445.773
3167.51	440.214
3168.88	430.014
3170.26	423.478
3171.63	428.522
3173.01	427.851
3174.38	422.838
3175.76	423.969
3177.13	422.867
3178.51	422.16
3179.88	413.689
3181.25	417.106
3182.63	415.798
3184	418.944
3185.37	391.295
3186.74	403.66
3188.12	409.598
3189.49	422.178
3190.86	404.685
3192.23	408.776
3193.6	410.626
3194.98	413.255
3196.35	394.469
3197.72	394.17
3199.09	400.271
3200.46	404.676
3201.83	403.121
3203.2	406.076
3204.57	393.575
3205.93	392.978
3207.3	394.708
3208.67	382.553
3210.04	390.505
3211.41	402.749
3212.78	412.93
3214.14	414.119
3215.51	383.787
3216.88	385.095
3218.25	387.48
3219.61	384.952
3220.98	388.634
3222.34	379.679
3223.71	381.76
3225.08	376.543
3226.44	378.156
3227.81	382.215
3229.17	383.151
3230.54	376.363
3231.9	368.611
3233.26	385.659
3234.63	372.794
3235.99	361.406
3237.36	377.959
3238.72	367.899
3240.08	361.338
3241.45	364.114
3242.81	356.284
3244.17	356.823
3245.53	361.488
3246.89	362.209
3248.26	360.243
3249.62	349.224
3250.98	357.597
3252.34	350.274
3253.7	362.665
3255.06	358.684
3256.42	350.571
3257.78	348.738
3259.14	348.048
3260.5	352.623
3261.86	345.043
3263.21	351.27
3264.57	367.238
3265.93	348.555
3267.29	353.578
3268.65	354.677
3270	329.602
3271.36	339.649
3272.72	337.48
3274.08	345.706
3275.43	361.658
3276.79	376.174
3278.15	363.694
3279.5	331.292
3280.72	334
3282.08	357
3283.45	346
3284.81	328
3286.17	338.5
3287.53	325.5
3288.89	347
3290.25	328
3291.61	335
3292.97	335
3294.33	343.5
3295.69	333.5
3297.05	341.5
3298.41	331.5
3299.77	326
3301.12	338.5
3302.48	343.5
3303.84	322
3305.2	331.5
3306.56	328
3307.91	328
3309.27	324.5
3310.63	332.5
3311.98	333.5
3313.34	324
3314.7	319.5
3316.05	324.5
3317.41	345.5
3318.76	333.5
3320.12	327
3321.47	335
3322.82	321.5
3324.18	331.5
3325.53	327
3326.89	322
3328.24	327.5
3329.59	330
3330.95	323.5
3332.3	316.5
3333.65	312.5
3335.01	321
3336.36	329
3337.71	332.5
3339.06	306.5
3340.41	321
3341.76	325
3343.11	314
3344.47	323.5
3345.82	328.5
3347.17	327.5
3348.52	317.5
3349.87	320.5
3351.22	334
3352.57	320.5
3353.91	331
3355.26	315
3356.61	303
3357.96	315
3359.31	312.5
3360.66	330.5
3362	321
3363.35	340
3364.7	305.5
3366.05	326.5
3367.39	334
3368.74	324
3370.08	329.5
3371.43	333
3372.78	326.5
3374.12	318
3375.47	314
3376.81	329
3378.16	317
3379.5	332.5
3380.85	314.5
3382.19	322.5
3383.53	313.5
3384.88	337.5
3386.22	322
3387.56	327
3388.91	332.5
3390.25	313.5
3391.59	328
3392.93	330.5
3394.28	327.5
3395.62	327.5
3396.96	310.5
3398.3	326
3399.64	332
3400.98	325
3402.32	318.5
3403.66	326.5
3405	328.5
3406.34	322.5
3407.68	328
3409.02	309.5
3410.36	332.5
3411.7	313.5
3413.04	330
3414.38	313
3415.72	336
3417.05	326
3418.39	329
3419.73	324
3421.07	325.5
3422.4	316
3423.74	323.5
3425.08	326.5
3426.41	313
3427.75	327
3429.08	315
3430.42	314.5
3431.76	324.5
3433.09	312.5
3434.43	315
3435.76	325.5
3437.09	322
3438.43	321.5
3439.76	312.5
3441.1	313
3442.43	314
3443.76	325.5
3445.1	324.5
3446.43	310
3447.76	306.5
3449.09	332.5
3450.43	318
3451.76	329.5
3453.09	310.5
3454.42	306.5
3455.75	305.5
3457.08	320.5
3458.41	329.5
3459.74	327
3461.07	327.5
3462.4	333
3463.73	313
3465.06	320
3466.39	325.5
3467.72	340.5
3469.05	325.5
3470.38	327.5
3471.71	340
3473.04	364
3474.36	363.5
3475.69	327
3477.02	322.5
3478.35	316.5
3479.67	329
3481	312.5
3482.33	318
3483.65	308.5
3484.98	315
3486.3	318
3487.63	329.5
3488.96	316.5
3490.28	321
3491.61	311
3492.93	311
3494.25	327.5
3495.58	309
3496.9	312.5
3498.23	307
3499.55	305.5
3500.87	316
3502.2	317
3503.52	324
3504.84	320
3506.16	318.5
3507.49	323.5
3508.81	303
3510.13	312
3511.45	317
3512.77	322
3514.09	311
3515.41	310
3516.73	319
3518.05	317.5
3519.37	315.5
3520.69	302.5
3522.01	301.5
3523.33	310
3524.65	310.5
3525.97	321.5
3527.29	305.5
3528.61	314.5
3529.93	321.5
3531.24	304
3532.56	315
3533.88	311
3535.2	312.5
3536.51	319
3537.83	317
3539.15	308
3540.46	308.5
3541.78	312
3543.09	315.5
3544.41	308
3545.73	319
3547.04	333.5
3548.36	321.5
3549.67	331.5
3550.98	313.5
3552.3	316
3553.61	318
3554.93	308.5
3556.24	324
3557.55	322
3558.87	326
3560.18	320.5
3561.49	320.5
3562.8	329.5
3564.12	320
3565.43	333.5
3566.74	330
3568.05	326.5
3569.36	326.5
3570.67	318
3571.99	322.5
3573.3	334.5
3574.61	318.5
3575.92	334.5
3577.23	339.5
3578.54	345.5
3579.85	346
3581.15	344.5
3582.46	351
3583.77	342
3585.08	354.5
3586.39	348.5
3587.7	332.5
3589.01	351
3590.31	372.5
3591.62	370.5
3592.93	375.5
3594.23	368
3595.54	379.5
3596.85	382.5
3598.15	383
3599.46	388
3600.77	415.5
3602.07	443.5
3603.38	452
3604.68	531
3605.99	591
3607.29	677
3608.6	694
3609.9	702.5
3611.2	720.5
3612.51	846.5
3613.81	1110
3615.11	1880
3616.42	4279
3617.72	10327
3619.02	18304.5
3620.32	19784.5
3621.63	14023.5
3622.93	7979.5
3624.23	4093
3625.53	2190.5
3626.83	1344.5
3628.13	957
3629.44	805
3630.74	790
3632.04	939.5
3633.34	1370.5
3634.64	2656
3635.94	5772
3637.24	10029
3638.53	12104.5
3639.83	11271
3641.13	8585
3642.43	5646
3643.73	3202
3645.03	1793.5
3646.33	1080.5
3647.62	813
3648.92	840
3650.22	1107.5
3651.51	1581.5
3652.81	1995
3654.11	2350.5
3655.4	2612
3656.7	2489.5
3658	1903
3659.29	1239
3660.59	807.5
3661.88	634.5
3663.18	461.5
3664.47	430
3665.77	440.5
3667.06	485
3668.36	513.5
3669.65	528
3670.94	473.5
3672.24	450
3673.53	383
3674.82	351.5
3676.11	334.5
3677.41	343
3678.7	313.5
3679.99	325
3681.28	325
3682.57	324
3683.87	312
3685.16	325
3686.45	321.5
3687.74	335
3689.03	320
3690.32	322.5
3691.61	296.5
3692.9	309.5
3694.19	313
3695.48	317
3696.77	308.5
3698.06	316
3699.35	313
3700.63	305
3701.92	304
3703.21	301.5
3704.5	325.5
3705.79	300.5
3707.07	302
3708.36	299
3709.65	306.5
3710.93	313.5
3712.22	310.5
3713.51	299.5
3714.79	301.5
3716.08	314
3717.36	309.5
3718.65	297
3719.93	283
3721.22	291
3722.5	294
3723.79	288.5
3725.07	287.5
3726.36	291.5
3727.64	297.5
3728.92	286
3730.21	288.5
3731.49	278
3732.77	295.5
3734.05	298
3735.34	287
3736.62	282.5
3737.9	284
3739.18	284
3740.46	291.5
3741.75	273
3743.03	288.5
3744.31	303.5
3745.59	288.5
3746.87	291
3748.15	286
3749.43	293
3750.71	278.5
3751.99	287
3753.27	273.5
3754.55	294
3755.83	297.5
3757.1	281
3758.38	276
3759.66	283
3760.94	279
3762.22	268.5
3763.49	286.5
3764.77	288.5
3766.05	279
3767.33	280
3768.6	277
3769.88	275.5
3771.16	289
3772.43	286
3773.71	272.5
3774.98	279
3776.26	273.5
3777.53	274.5
3778.81	287
3780.08	280.5
3781.36	292.5
3782.63	276.5
3783.91	289
3785.18	282.5
3786.45	273.5
3787.73	280.5
3789	276.5
3790.27	275
3791.55	276.5
3792.82	280
3794.09	281.5
3795.36	271.5
3796.63	263
3797.91	284
3799.18	273
3800.45	261
3801.72	273.5
3802.99	277
3804.26	272.5
3805.53	267
3806.8	279.5
3808.07	280.5
3809.34	271.5
3810.61	276
3811.88	281.5
3813.15	283
3814.42	315
3815.69	273.5
3816.95	268
3818.22	274
3819.49	271
3820.76	270
3822.03	263.5
3823.29	270.5
3824.56	274
3825.83	275.5
3827.09	264.5
3828.36	270
3829.63	274
3830.89	271
3832.16	260.5
3833.42	271.5
3834.69	265
3835.95	273
3837.22	260.5
3838.48	274
3839.75	281.5
3841.01	264
3842.28	263.5
3843.54	272
3844.8	271.5
3846.07	263.5
3847.33	276
3848.59	275.5
3849.85	261
3851.12	267.5
3852.38	260
3853.64	269
3854.9	263
3856.17	255.5
3857.43	276
3858.69	279
3859.95	268.5
3861.21	271.5
3862.47	269
3863.73	265.5
3864.99	270.5
3866.25	274.5
3867.51	269.5
3868.77	269
3870.03	260.5
3871.29	264
3872.55	261
3873.8	267
3875.06	262
3876.32	261
3877.58	263
3878.84	276
3880.09	264
3881.35	264
3882.61	268
3883.87	282
3885.12	269.5
3886.38	260.5
3887.64	262
3888.89	271.5
3890.15	263
3891.4	271
3892.66	269.5
3893.91	265
3895.17	262
3896.42	260.5
3897.68	255.5
3898.93	272
3900.19	266
3901.44	258.5
3902.69	278.5
3903.95	271.5
3905.2	271.5
3906.45	282
3907.71	263.5
3908.96	265.5
3910.21	265.5
3911.46	272
3912.71	256.5
3913.97	265.5
3915.22	277.5
3916.47	262.5
3917.72	263
3918.97	261
3920.22	263
3921.47	283.5
3922.72	270.5
3923.97	264.5
3925.22	274.5
3926.47	266
3927.72	262.5
3928.97	258.5
3930.22	268
3931.47	270
3932.72	265.5
3933.96	279.5
3935.21	262
3936.46	266.5
3937.71	275
3938.95	263
3940.2	257.5
3941.45	275
3942.7	265.5
3943.94	263
3945.19	252.5
3946.43	262.5
3947.68	253.5
3948.93	253.5
3950.17	262
3951.42	262
3952.66	264.5
3953.91	263.5
3955.15	259
3956.4	267
3957.64	252.5
3958.88	264
3960.13	261.5
3961.37	263.5
3962.61	260.5
3963.86	267
3965.1	253.5
3966.34	254.5
3967.59	256
3968.83	260.5
3970.07	257
3971.31	262
3972.55	262.5
3973.79	256
3975.04	257.5
3976.28	248.5
3977.52	246
3978.76	270.5
3980	261.5
3981.24	250
3982.48	254
3983.72	243
3984.96	261.5
3986.2	252.5
3987.44	261.5
3988.68	265
3989.91	254
3991.15	256
3992.39	264
3993.63	257.5
3994.87	256.5
3996.1	256.5
3997.34	269
3998.58	270.5
3999.82	265
3937.78	140
3939.03	150
3940.28	165
3941.52	142
3942.77	144
3944.01	154
3945.26	166
3946.51	159
3947.75	165
3949	169
3950.24	151
3951.49	155
3952.73	167
3953.98	149
3955.22	147
3956.46	162
3957.71	151
3958.95	168
3960.2	163
3961.44	159
3962.68	165
3963.92	159
3965.17	160
3966.41	155
3967.65	135
3968.89	149
3970.14	157
3971.38	146
3972.62	155
3973.86	160
3975.1	147
3976.34	150
3977.58	160
3978.82	161
3980.06	162
3981.3	146
3982.54	151
3983.78	143
3985.02	157
3986.26	152
3987.5	158
3988.74	148
3989.97	151
3991.21	149
3992.45	155
3993.69	147
3994.93	165
3996.16	158
3997.4	155
3998.64	137
3999.87	142
