##NAMES=Regerite
##RRUFFID=R250087
##IDEAL CHEMISTRY=KFe_6_(PO_4_)_4_(OH)_7_(H_2_O)_6_·4H_2_O
##LOCALITY=Kreuzberg pegmatite, Pleystein, Oberpfalz, Bavaria, Germany
##OWNER=Natural History Museum of Los Angeles County
##SOURCE=Tony Kampf
##DESCRIPTION=Clusters of yellowish-green prisms found in vugs on a specimen of drusy quartz, associated with rockbridgeite, strengite and phosphosiderite. Type sample, described in Rewitzer et al (2023)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250087
##MEASURED CHEMISTRY=K_0.95_(Fe^3+^_5.66_Ti_0.45_)(PO_4_)_3.95_(OH)_7_[(H_2_O)_5.33_(OH)_0.88_]·4H_2_O ; 
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 15.408 b: 17.311 c: 9.87 alpha: 90 beta: 95.42 gamma: 90 volume: 2621 crystal system: monoclinic
##FILETYPE=Raman Processed
##RAMAN WAVELENGTH=532

62.8947	2353.32
66.0932	2583.56
69.2885	2769.96
72.4826	2910.98
75.6757	3033.93
78.8677	3152.35
82.0586	3268.21
85.2484	3360.83
88.4372	3444.11
91.6227	3520.39
94.8092	3626.87
97.9947	3763.65
101.179	3929.23
104.362	4110.89
107.543	4298.42
110.724	4488.18
113.904	4633.04
117.081	4683.39
120.258	4619.13
123.435	4487.62
126.609	4328.1
129.784	4164.66
132.955	4037.01
136.127	3958.92
139.297	3930.82
142.465	3912.58
145.634	3877.34
148.8	3844.33
151.965	3802.51
155.131	3792.23
158.294	3809.88
161.456	3869.78
164.617	3976.17
167.776	4114.07
170.935	4242.46
174.094	4325.44
177.251	4338.26
180.406	4313.91
183.561	4257.4
186.712	4227.84
189.864	4237.15
193.015	4339.02
196.165	4514.25
199.314	4796.12
202.462	5164.48
205.606	5605.72
208.752	6062.74
211.897	6467.97
215.038	6718.56
218.181	6784.03
221.32	6646.29
224.461	6389.38
227.6	6036.63
230.736	5674.61
233.871	5340.96
237.008	5083.59
240.141	4904.39
243.273	4792.73
246.406	4712.77
249.535	4664.26
252.664	4652.55
255.792	4702.11
258.921	4798.58
262.046	4933.96
265.171	5109.09
268.294	5289.9
271.417	5476.42
274.538	5607.19
277.659	5682.41
280.778	5653.36
283.894	5528.53
287.011	5333.01
290.128	5088.1
293.243	4842.13
296.357	4612.23
299.468	4439.44
302.58	4343.44
305.689	4298.44
308.798	4327.57
311.907	4429.62
315.013	4653.88
318.12	5014.76
321.223	5508.29
324.326	6073.32
327.43	6638.83
330.53	7114.84
333.63	7426.87
336.73	7508.07
339.827	7320.4
342.924	6961.16
346.019	6468.84
349.113	6011.4
352.207	5620.23
355.299	5366.94
358.39	5176.14
361.48	5033.62
364.569	4891.16
367.657	4746.98
370.744	4555.01
373.83	4350.47
376.913	4145.86
379.997	3978.74
383.08	3833.06
386.16	3720.03
389.24	3627.1
392.32	3543.74
395.397	3461.33
398.475	3391.82
401.549	3319.34
404.623	3254.55
407.697	3193.13
410.769	3159.98
413.839	3142.33
416.911	3154.55
419.979	3189.39
423.047	3245.67
426.113	3305.32
429.179	3370.97
432.243	3441.71
435.307	3503.57
438.369	3589.01
441.43	3706
444.49	3863.47
447.55	3998.56
450.608	4096.41
453.665	4157.58
456.719	4176.23
459.775	4163.03
462.829	4116.78
465.88	4069.71
468.932	4028.78
471.981	4004.16
475.031	4004.23
478.078	4018.19
481.126	4018.01
484.171	3982.55
487.217	3906.06
490.26	3778.46
493.302	3619.82
496.343	3442.45
499.383	3276.07
502.424	3131.94
505.462	2993.58
508.499	2891.13
511.535	2810.19
514.57	2755.7
517.604	2699.33
520.635	2646.62
523.667	2599.73
526.698	2560.57
529.728	2517.16
532.755	2485.99
535.782	2460.72
538.809	2452.65
541.833	2458.02
544.858	2499.41
547.88	2567.52
550.903	2662.05
553.923	2749.2
556.943	2848.05
559.961	2923.32
562.978	2995.57
565.994	3048.26
569.011	3104.6
572.025	3166.83
575.038	3230.76
578.049	3303.32
581.06	3362.66
584.07	3408.44
587.079	3426.97
590.087	3432.58
593.094	3454.77
596.098	3487.24
599.103	3510.97
602.107	3512.37
605.109	3462.87
608.109	3367.33
611.11	3203.39
614.108	3027.09
617.107	2858.35
620.103	2720.49
623.1	2607.56
626.094	2522.92
629.087	2447.99
632.081	2380.8
635.072	2309.73
638.062	2238.82
641.051	2174.05
644.039	2106.92
647.026	2044.43
650.012	1984.43
652.998	1932.78
655.982	1896.86
658.965	1859.98
661.947	1834.32
664.926	1810.93
667.906	1791.98
670.886	1768.92
673.862	1755.56
676.839	1741.07
679.816	1729.76
682.789	1713.17
685.761	1706.75
688.735	1704.82
691.705	1702.12
694.676	1695.87
697.645	1693.77
700.612	1693.63
703.579	1691.17
706.544	1686.58
709.509	1687.7
712.473	1693
715.435	1697.32
718.397	1698.51
721.357	1699.46
724.317	1714.48
727.276	1719.92
730.232	1733.04
733.189	1732.44
736.144	1751.5
739.097	1759.38
742.051	1778.37
745.002	1790.72
747.954	1813.5
750.903	1830.23
753.853	1849.18
756.8	1875.07
759.746	1900.76
762.692	1927.17
765.638	1952.76
768.581	1995.6
771.523	2043.01
774.465	2100.65
777.405	2164.94
780.344	2249.52
783.281	2350.18
786.218	2453.47
789.155	2556.55
792.09	2670.62
795.023	2767.41
797.957	2883.26
800.889	2957.45
803.819	3042.64
806.75	3076.94
809.678	3087.38
812.605	3060.86
815.533	3000.56
818.458	2939.34
821.382	2853.76
824.305	2775.62
827.227	2687.78
830.15	2613.5
833.07	2546.98
835.988	2485.39
838.906	2424.85
841.823	2368.78
844.74	2331.49
847.655	2301.31
850.57	2268.88
853.482	2237.14
856.394	2209.48
859.304	2183.85
862.215	2152.29
865.123	2110.65
868.032	2068.74
870.938	2033.38
873.843	2000.65
876.749	1980.11
879.652	1946.79
882.554	1938.37
885.456	1917.28
888.356	1910.19
891.255	1891.98
894.154	1889.53
897.051	1891.35
899.948	1895.32
902.842	1897.21
905.736	1903.11
908.63	1911.5
911.521	1924.37
914.413	1940.51
917.304	1957.15
920.192	1979.46
923.079	1997.63
925.967	2029.36
928.853	2060.44
931.737	2104.08
934.622	2143.26
937.505	2187.53
940.386	2239.22
943.267	2296.83
946.147	2356.2
949.026	2417.43
951.904	2498.15
954.779	2590.15
957.654	2712.91
960.53	2838.21
963.402	2972.59
966.275	3099.72
969.147	3237.71
972.017	3415.53
974.887	3628.06
977.755	3919.37
980.621	4271.16
983.489	4702.68
986.354	5174.16
989.218	5696.62
992.081	6225.36
994.943	6677.02
997.804	6981.11
1000.66	7138.25
1003.52	7193.89
1006.38	7163.9
1009.24	7105.55
1012.09	7042.27
1014.95	6987.44
1017.8	6857.62
1020.66	6631.53
1023.51	6264.51
1026.36	5789.47
1029.21	5251.49
1032.06	4737.22
1034.91	4282.84
1037.75	3916.37
1040.6	3633.39
1043.44	3434.27
1046.29	3283.12
1049.13	3167.89
1051.97	3081.02
1054.81	3021.61
1057.65	2992.32
1060.49	2971.65
1063.33	2963.89
1066.16	2945.72
1069	2931.92
1071.83	2901.44
1074.67	2879.84
1077.5	2851.47
1080.33	2803.48
1083.16	2737.77
1085.99	2645.17
1088.82	2547.69
1091.65	2438.47
1094.47	2332.49
1097.3	2249.97
1100.12	2186.39
1102.95	2142.04
1105.77	2099.44
1108.59	2075.1
1111.41	2065.87
1114.23	2073.13
1117.05	2087.7
1119.87	2102.25
1122.68	2121.23
1125.5	2135.89
1128.31	2141.15
1131.13	2131.15
1133.94	2106.31
1136.75	2062.77
1139.56	2016.39
1142.37	1966.79
1145.18	1935.84
1147.99	1902.89
1150.79	1873.85
1153.6	1849.42
1156.4	1834.44
1159.2	1826.86
1162.01	1822.93
1164.81	1827.14
1167.61	1828.93
1170.41	1834.08
1173.2	1827.03
1176	1828.15
1178.8	1821.34
1181.59	1822.14
1184.39	1816.04
1187.18	1807.75
1189.97	1810.77
1192.77	1810.39
1195.55	1820.35
1198.34	1815.75
1201.13	1819.43
1203.92	1811.29
1206.71	1806.69
1209.49	1801.29
1212.28	1811.22
1215.06	1815.49
1217.84	1822.58
1220.62	1821.6
1223.4	1825.84
1226.18	1822.29
1228.96	1827.98
1231.74	1825.87
1234.51	1824.96
1237.29	1816.78
1240.06	1814.36
1242.84	1811.09
1245.61	1816.04
1248.38	1815.97
1251.15	1821.75
1253.92	1812.59
1256.69	1810.95
1259.45	1814.63
1262.22	1812.1
1264.98	1813.75
1267.75	1805.08
1270.51	1806.38
1273.28	1810.09
1276.04	1811.5
1278.8	1818.93
1281.56	1816.58
1284.31	1821.46
1287.07	1816.51
1289.83	1816.01
1292.59	1813
1295.34	1813.94
1298.09	1815.06
1300.84	1818.67
1303.6	1824.25
1306.35	1826.01
1309.1	1827.27
1311.85	1829.55
1314.59	1826.63
1317.34	1828.95
1320.08	1826.94
1322.83	1837.15
1325.57	1836.73
1328.31	1840.52
1331.06	1837.78
1333.8	1840.8
1336.54	1837.53
1339.28	1831.22
1342.01	1828.44
1344.75	1828.96
1347.49	1834.12
1350.22	1836.02
1352.95	1833.7
1355.69	1835.24
1358.42	1831.13
1361.15	1834.25
1363.88	1830.71
1366.61	1820.78
1369.34	1813.72
1372.06	1812.04
1374.79	1812.77
1377.52	1818.56
1380.24	1811.82
1382.96	1817.16
1385.68	1810.07
1388.41	1809.43
1391.13	1805.36
1393.84	1803.71
1396.56	1808.06
1399.28	1817.53
1402	1821
1404.71	1820.9
1407.43	1817.42
1410.14	1817.24
1412.85	1828.05
1415.56	1827.24
1418.27	1835.52
1420.98	1834.61
1423.69	1842.01
