##NAMES=Nakauriite
##RRUFFID=R060842
##IDEAL CHEMISTRY=Cu_8_(SO_4_)_4_(CO_3_)(OH)_6_·48H_2_O
##LOCALITY=Gabbs, Nevada, USA
##OWNER=RRUFF
##SOURCE=Bob Jenkins
##DESCRIPTION=Spray of blue fibers
##STATUS=The identification of this mineral is not yet confirmed
##URL=https://www.rruff.net/odr/rruff_sample/R060842
##DIFFRACTION SAMPLE DESCRIPTION=Powder, using Mo radiation
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

276.9666, 1856.717
278.8950, 1847.575
280.8235, 1831.457
282.7520, 1820.522
284.6804, 1818.631
286.6089, 1823.261
288.5374, 1844.063
290.4658, 1890.406
292.3943, 1955.027
294.3228, 2014.199
296.2512, 2075.608
298.1797, 2125.942
300.1082, 2159.149
302.0366, 2174.701
303.9651, 2178.700
305.8936, 2167.115
307.8220, 2144.924
309.7505, 2129.433
311.6790, 2107.931
313.6074, 2105.064
315.5359, 2127.680
317.4644, 2173.655
319.3928, 2253.083
321.3213, 2381.327
323.2498, 2543.601
325.1782, 2694.532
327.1067, 2865.809
329.0352, 2988.434
330.9636, 3042.999
332.8921, 3018.657
334.8206, 2938.740
336.7491, 2776.854
338.6775, 2563.851
340.6060, 2374.913
342.5345, 2208.223
344.4629, 2070.142
346.3914, 1960.879
348.3199, 1891.769
350.2483, 1833.091
352.1768, 1784.193
354.1053, 1745.580
356.0337, 1715.351
357.9622, 1696.410
359.8907, 1682.767
361.8191, 1672.239
363.7476, 1666.334
365.6761, 1661.038
367.6045, 1657.278
369.5330, 1654.382
371.4615, 1650.561
373.3899, 1641.375
375.3184, 1638.747
377.2469, 1645.557
379.1753, 1663.062
381.1038, 1688.090
383.0323, 1725.791
384.9607, 1768.154
386.8892, 1806.441
388.8177, 1834.460
390.7461, 1869.019
392.6746, 1917.184
394.6031, 1979.734
396.5315, 2036.681
398.4600, 2082.791
400.3885, 2127.021
402.3169, 2174.500
404.2454, 2224.613
406.1739, 2279.985
408.1023, 2340.951
410.0308, 2407.573
411.9593, 2478.678
413.8877, 2553.987
415.8162, 2634.504
417.7447, 2719.624
419.6731, 2808.279
421.6016, 2905.787
423.5301, 3021.431
425.4585, 3144.284
427.3870, 3255.931
429.3155, 3371.581
431.2439, 3452.938
433.1724, 3485.427
435.1009, 3464.455
437.0293, 3418.203
438.9578, 3338.882
440.8863, 3242.625
442.8147, 3144.462
444.7432, 3040.856
446.6717, 2945.492
448.6001, 2862.827
450.5286, 2792.445
452.4571, 2728.483
454.3855, 2674.395
456.3140, 2623.970
458.2425, 2573.758
460.1709, 2523.364
462.0994, 2475.246
464.0279, 2423.471
465.9563, 2374.044
467.8848, 2342.615
469.8133, 2322.566
471.7417, 2324.877
473.6702, 2354.110
475.5987, 2408.730
477.5271, 2490.044
479.4556, 2602.780
481.3841, 2742.432
483.3125, 2907.387
485.2410, 3118.577
487.1695, 3334.795
489.0979, 3574.770
491.0264, 3819.769
492.9549, 4024.301
494.8833, 4211.319
496.8118, 4321.637
498.7403, 4330.884
500.6687, 4212.496
502.5972, 4031.698
504.5257, 3743.490
506.4541, 3409.486
508.3826, 3097.831
510.3111, 2802.703
512.2395, 2546.968
514.1680, 2335.827
516.0964, 2169.805
518.0249, 2027.300
519.9534, 1907.586
521.8818, 1809.421
523.8103, 1736.915
525.7388, 1691.677
527.6672, 1650.376
529.5957, 1604.673
531.5242, 1561.216
533.4526, 1530.527
535.3811, 1524.762
537.3096, 1516.990
539.2380, 1496.344
541.1665, 1467.136
543.0950, 1447.802
545.0234, 1449.257
546.9519, 1453.788
548.8804, 1452.553
550.8088, 1439.971
552.7373, 1432.548
554.6658, 1436.125
556.5942, 1443.166
558.5227, 1444.625
560.4512, 1437.675
562.3796, 1430.880
564.3081, 1426.088
566.2366, 1423.326
568.1650, 1422.387
570.0935, 1425.203
572.0220, 1427.649
573.9504, 1427.052
575.8789, 1423.234
577.8074, 1420.181
579.7358, 1418.011
581.6644, 1417.224
583.5928, 1418.683
585.5213, 1424.763
587.4498, 1430.186
589.3782, 1435.254
591.3067, 1439.300
593.2352, 1440.413
595.1636, 1433.430
597.0921, 1429.782
599.0206, 1435.704
600.9490, 1453.849
602.8775, 1464.232
604.8060, 1460.063
606.7344, 1453.072
608.6629, 1451.390
610.5914, 1455.542
612.5198, 1461.769
614.4483, 1472.583
616.3768, 1484.301
618.3052, 1490.770
620.2337, 1482.237
622.1622, 1479.393
624.0906, 1489.833
626.0191, 1509.070
627.9476, 1524.104
629.8760, 1531.698
631.8045, 1537.254
633.7330, 1543.480
635.6614, 1551.423
637.5899, 1557.428
639.5184, 1561.100
641.4468, 1563.837
643.3753, 1566.724
645.3038, 1569.765
647.2322, 1571.375
649.1607, 1567.784
651.0892, 1562.311
653.0176, 1560.498
654.9461, 1568.134
656.8746, 1572.079
658.8030, 1565.299
660.7315, 1553.384
662.6600, 1552.571
664.5884, 1573.747
666.5169, 1594.179
668.4454, 1604.491
670.3738, 1602.840
672.3023, 1603.570
674.2308, 1602.930
676.1592, 1606.366
678.0877, 1620.929
680.0162, 1647.338
681.9446, 1666.941
683.8731, 1672.736
685.8016, 1670.683
687.7300, 1665.554
689.6585, 1651.747
691.5870, 1643.757
693.5154, 1648.821
695.4439, 1659.815
697.3724, 1661.661
699.3008, 1650.158
701.2293, 1638.226
703.1578, 1631.545
705.0862, 1628.806
707.0147, 1621.850
708.9432, 1600.962
710.8716, 1585.398
712.8001, 1587.726
714.7286, 1608.009
716.6570, 1613.001
718.5855, 1586.591
720.5140, 1559.086
722.4424, 1547.539
724.3709, 1554.829
726.2994, 1562.310
728.2278, 1570.149
730.1563, 1575.833
732.0848, 1575.364
734.0132, 1564.873
735.9417, 1559.679
737.8702, 1567.381
739.7986, 1579.135
741.7271, 1585.145
743.6556, 1582.606
745.5840, 1580.427
747.5125, 1582.127
749.4410, 1585.582
751.3694, 1585.401
753.2979, 1579.701
755.2264, 1573.997
757.1548, 1566.089
759.0833, 1559.261
761.0118, 1562.470
762.9402, 1585.872
764.8687, 1605.592
766.7972, 1611.123
768.7256, 1602.780
770.6541, 1599.563
772.5826, 1604.390
774.5110, 1610.764
776.4395, 1616.771
778.3680, 1622.362
780.2964, 1626.542
782.2249, 1628.245
784.1534, 1629.473
786.0818, 1631.140
788.0103, 1633.235
789.9388, 1635.759
791.8672, 1640.694
793.7957, 1644.612
795.7242, 1643.132
797.6526, 1635.723
799.5811, 1633.813
801.5096, 1642.194
803.4380, 1655.388
805.3665, 1669.367
807.2950, 1684.437
809.2234, 1699.307
811.1519, 1717.169
813.0804, 1732.571
815.0089, 1736.819
816.9373, 1724.621
818.8658, 1719.923
820.7943, 1733.970
822.7227, 1754.752
824.6512, 1769.914
826.5797, 1778.401
828.5081, 1784.698
830.4366, 1790.339
832.3651, 1793.629
834.2935, 1795.208
836.2220, 1795.752
838.1505, 1793.795
840.0789, 1790.774
842.0074, 1786.889
843.9359, 1782.552
845.8643, 1777.456
847.7928, 1772.469
849.7213, 1767.391
851.6497, 1762.832
853.5782, 1759.941
855.5067, 1762.824
857.4351, 1762.654
859.3636, 1755.632
861.2921, 1745.221
863.2205, 1738.240
865.1490, 1735.152
867.0775, 1733.445
869.0059, 1733.408
870.9344, 1733.850
872.8629, 1732.363
874.7913, 1727.738
876.7198, 1723.112
878.6483, 1719.780
880.5767, 1717.139
882.5052, 1713.164
884.4337, 1706.534
886.3621, 1701.786
888.2906, 1703.543
890.2191, 1707.282
892.1475, 1704.367
894.0760, 1688.874
896.0045, 1676.900
897.9329, 1671.901
899.8614, 1672.636
901.7899, 1676.705
903.7183, 1689.222
905.6468, 1697.912
907.5753, 1699.093
909.5037, 1695.455
911.4322, 1690.888
913.3607, 1683.036
915.2891, 1680.441
917.2176, 1690.508
919.1461, 1705.807
921.0745, 1714.498
923.0030, 1711.727
924.9315, 1709.139
926.8599, 1708.127
928.7884, 1708.047
930.7169, 1707.426
932.6453, 1705.350
934.5738, 1705.701
936.5023, 1710.789
938.4307, 1717.930
940.3592, 1724.556
942.2877, 1731.088
944.2161, 1735.140
946.1446, 1735.189
948.0731, 1733.533
950.0015, 1732.615
951.9300, 1733.578
953.8585, 1733.345
955.7869, 1729.253
957.7154, 1725.808
959.6439, 1727.736
961.5723, 1735.294
963.5008, 1741.123
965.4293, 1742.090
967.3577, 1742.044
969.2862, 1743.250
971.2147, 1745.839
973.1431, 1749.394
975.0716, 1755.447
977.0001, 1761.122
978.9285, 1765.837
980.8570, 1769.473
982.7855, 1767.934
984.7139, 1756.076
986.6424, 1744.630
988.5709, 1738.621
990.4993, 1737.504
992.4278, 1739.532
994.3563, 1747.989
996.2847, 1755.914
998.2132, 1759.730
1000.142, 1760.762
1002.070, 1766.168
1003.999, 1781.420
1005.927, 1793.743
1007.856, 1795.668
1009.784, 1793.005
1011.712, 1799.532
1013.641, 1819.727
1015.569, 1835.507
1017.498, 1839.262
1019.426, 1835.849
1021.355, 1829.516
1023.283, 1816.430
1025.212, 1811.094
1027.140, 1822.412
1029.069, 1837.422
1030.997, 1843.138
1032.926, 1835.442
1034.854, 1832.245
1036.782, 1836.675
1038.711, 1843.486
1040.639, 1847.451
1042.568, 1849.103
1044.496, 1858.256
1046.425, 1884.439
1048.353, 1908.129
1050.282, 1916.179
1052.210, 1910.631
1054.139, 1920.455
1056.067, 1947.432
1057.996, 1988.740
1059.924, 2033.557
1061.853, 2093.032
1063.781, 2196.287
1065.709, 2335.210
1067.638, 2526.740
1069.566, 2781.834
1071.495, 3091.439
1073.423, 3482.837
1075.352, 4004.898
1077.280, 4357.834
1079.209, 4472.466
1081.137, 4394.849
1083.066, 4106.239
1084.994, 3528.149
1086.923, 3048.593
1088.851, 2664.609
1090.780, 2368.368
1092.708, 2178.044
1094.637, 2087.085
1096.565, 2009.743
1098.494, 1944.751
1100.422, 1896.075
1102.350, 1871.498
1104.279, 1863.305
1106.207, 1860.598
1108.136, 1867.027
1110.064, 1867.573
1111.993, 1848.130
1113.921, 1827.233
1115.850, 1824.957
1117.778, 1855.034
1119.707, 1870.407
1121.635, 1861.420
1123.564, 1847.439
1125.492, 1840.047
1127.421, 1838.878
1129.349, 1834.674
1131.277, 1822.192
1133.206, 1814.460
1135.134, 1822.343
1137.063, 1837.844
1138.991, 1844.575
1140.920, 1837.092
1142.848, 1833.726
1144.777, 1843.622
1146.705, 1856.651
1148.634, 1862.600
1150.562, 1858.522
1152.491, 1854.481
1154.419, 1847.979
1156.348, 1843.735
1158.276, 1845.678
1160.204, 1853.265
1162.133, 1858.638
1164.061, 1861.474
1165.990, 1862.558
1167.918, 1859.444
1169.847, 1855.646
1171.775, 1857.491
1173.704, 1867.073
1175.632, 1874.849
1177.561, 1876.448
1179.489, 1876.916
1181.418, 1880.072
1183.346, 1886.846
1185.275, 1891.091
1187.203, 1887.571
1189.131, 1887.162
1191.060, 1897.613
1192.988, 1915.004
1194.917, 1923.512
1196.845, 1918.461
1198.774, 1916.237
1200.702, 1922.169
1202.631, 1931.978
1204.559, 1942.459
1206.488, 1953.685
1208.416, 1959.829
1210.345, 1955.770
1212.273, 1950.278
1214.202, 1945.678
1216.130, 1942.415
1218.058, 1945.257
1219.987, 1963.720
1221.915, 1973.752
1223.844, 1964.057
1225.772, 1948.497
1227.701, 1944.697
1229.629, 1958.976
1231.558, 1968.933
1233.486, 1969.506
1235.415, 1970.403
1237.343, 1978.376
1239.272, 1991.019
1241.200, 1997.592
1243.129, 1993.027
1245.057, 1993.334
1246.985, 2011.353
1248.914, 2032.307
1250.842, 2038.892
1252.771, 2029.103
1254.699, 2021.969
1256.628, 2021.478
1258.556, 2022.977
1260.485, 2024.891
1262.413, 2028.455
1264.342, 2031.506
1266.270, 2038.877
1268.199, 2046.045
1270.127, 2053.898
1272.056, 2060.731
1273.984, 2064.132
1275.912, 2063.010
1277.841, 2062.497
1279.769, 2057.261
1281.698, 2057.986
1283.626, 2076.033
1285.555, 2101.585
1287.483, 2113.788
1289.412, 2110.028
1291.340, 2103.961
1293.269, 2094.308
1295.197, 2087.998
1297.126, 2090.767
1299.054, 2101.858
1300.983, 2111.666
1302.911, 2116.906
1304.839, 2125.099
1306.768, 2145.122
1308.696, 2166.350
1310.625, 2172.171
1312.553, 2151.518
1314.482, 2142.265
1316.410, 2151.542
1318.339, 2163.619
1320.267, 2170.856
1322.196, 2174.374
1324.124, 2179.735
1326.053, 2187.555
1327.981, 2194.937
1329.910, 2204.147
1331.838, 2210.858
1333.766, 2208.070
1335.695, 2198.304
1337.623, 2198.172
1339.552, 2214.779
1341.480, 2230.131
1343.409, 2233.891
1345.337, 2233.996
1347.266, 2242.511
1349.194, 2261.161
1351.123, 2267.972
1353.051, 2247.975
1354.980, 2229.865
1356.908, 2227.509
1358.837, 2235.591
1360.765, 2238.649
1362.693, 2229.446
1364.622, 2231.681
1366.550, 2257.880
1368.479, 2285.572
1370.407, 2300.050
1372.336, 2303.050
1374.264, 2309.398
1376.193, 2325.709
1378.121, 2334.679
1380.050, 2325.502
1381.978, 2313.329
1383.907, 2312.739
1385.835, 2322.760
1387.764, 2329.857
1389.692, 2329.574
1391.620, 2333.195
1393.549, 2354.014
1395.477, 2375.328
1397.406, 2374.899
1399.334, 2353.458
1401.263, 2345.132
1403.191, 2364.037
1405.120, 2381.032
1407.048, 2379.681
1408.977, 2370.296
1410.905, 2368.038
1412.834, 2373.215
1414.762, 2382.788
1416.691, 2404.201
1418.619, 2420.314
1420.547, 2421.540
1422.476, 2413.368
1424.404, 2408.396
1426.333, 2406.542
1428.261, 2408.364
1430.190, 2419.236
1432.118, 2427.205
1434.047, 2419.961
1435.975, 2404.403
1437.904, 2405.217
1439.832, 2442.633
1441.761, 2459.865
1443.689, 2439.109
1445.618, 2414.472
1447.546, 2407.815
1449.474, 2414.274
1451.403, 2412.668
1453.331, 2396.985
1455.260, 2392.335
1457.188, 2417.665
1459.117, 2441.050
1461.045, 2435.299
1462.974, 2410.867
1464.902, 2403.072
1466.831, 2416.932
1468.759, 2429.196
1470.688, 2438.020
1472.616, 2439.452
1474.545, 2423.136
1476.473, 2398.177
1478.401, 2392.802
1480.330, 2414.193
1482.258, 2431.854
1484.187, 2438.358
1486.115, 2439.467
1488.044, 2437.043
1489.972, 2432.059
1491.901, 2427.885
1493.829, 2423.935
1495.758, 2421.626
1497.686, 2420.524
1499.615, 2421.375
1501.543, 2427.790
1503.472, 2436.748
1505.400, 2436.118
1507.328, 2419.842
1509.257, 2411.202
1511.185, 2414.656
1513.114, 2424.450
1515.042, 2442.701
1516.971, 2464.515
1518.899, 2476.536
1520.828, 2470.888
1522.756, 2470.831
1524.685, 2484.563
1526.613, 2493.683
1528.542, 2487.475
1530.470, 2472.835
1532.399, 2462.260
1534.327, 2455.156
1536.255, 2456.336
1538.184, 2473.661
1540.112, 2490.225
1542.041, 2502.425
1543.969, 2509.780
1545.898, 2508.820
1547.826, 2496.810
1549.755, 2494.725
1551.683, 2511.964
1553.612, 2526.272
1555.540, 2533.073
1557.469, 2534.123
1559.397, 2528.319
1561.326, 2516.385
1563.254, 2511.805
1565.182, 2516.854
1567.111, 2524.196
1569.039, 2533.097
1570.968, 2542.457
1572.896, 2554.240
1574.825, 2566.036
1576.753, 2567.758
1578.682, 2556.270
1580.610, 2548.296
1582.539, 2549.714
1584.467, 2553.082
1586.396, 2553.148
1588.324, 2552.870
1590.253, 2557.557
1592.181, 2567.157
1594.109, 2579.680
1596.038, 2602.410
1597.966, 2614.754
1599.895, 2597.002
1601.823, 2571.611
1603.752, 2564.842
1605.680, 2574.751
1607.609, 2581.863
1609.537, 2583.221
1611.466, 2586.735
1613.394, 2597.144
1615.323, 2608.294
1617.251, 2616.942
1619.180, 2622.173
1621.108, 2619.592
1623.036, 2606.162
1624.965, 2599.087
1626.893, 2605.646
1628.822, 2613.261
1630.750, 2619.446
1632.679, 2621.383
1634.607, 2613.582
1636.536, 2596.746
1638.464, 2579.964
1640.393, 2560.000
1642.321, 2551.121
1644.250, 2564.500
1646.178, 2584.882
1648.107, 2604.368
1650.035, 2620.340
1651.964, 2622.707
1653.892, 2607.723
1655.820, 2595.414
1657.749, 2590.015
1659.677, 2588.164
1661.606, 2590.015
1663.534, 2594.150
1665.463, 2600.166
1667.391, 2608.127
1669.320, 2610.072
1671.248, 2600.605
1673.177, 2597.396
1675.105, 2610.947
1677.034, 2627.237
1678.962, 2638.366
1680.891, 2643.708
1682.819, 2638.796
1684.747, 2620.736
1686.676, 2614.981
1688.604, 2630.881
1690.533, 2651.141
1692.461, 2676.587
1694.390, 2696.699
1696.318, 2697.365
1698.247, 2682.311
1700.175, 2673.103
1702.104, 2672.897
1704.032, 2669.803
1705.961, 2655.262
1707.889, 2644.684
1709.818, 2650.322
1711.746, 2663.709
1713.674, 2675.327
1715.603, 2684.871
1717.531, 2684.060
1719.460, 2665.737
1721.388, 2654.816
1723.317, 2664.885
1725.245, 2678.243
1727.174, 2684.173
1729.102, 2684.554
1731.031, 2681.916
1732.959, 2676.258
1734.888, 2672.988
1736.816, 2674.769
1738.745, 2675.120
1740.673, 2668.323
1742.601, 2662.094
1744.530, 2661.538
1746.458, 2666.268
1748.387, 2677.020
1750.315, 2694.885
1752.244, 2707.911
1754.172, 2713.158
1756.101, 2715.392
1758.029, 2713.577
1759.958, 2711.854
1761.886, 2715.199
1763.815, 2722.067
1765.743, 2726.576
1767.672, 2729.446
1769.600, 2728.481
1771.528, 2716.531
1773.457, 2710.630
1775.385, 2722.174
1777.314, 2736.781
1779.242, 2738.308
1781.171, 2730.338
1783.099, 2731.108
1785.028, 2744.871
1786.956, 2751.999
1788.885, 2741.510
1790.813, 2737.464
1792.742, 2757.584
1794.670, 2777.911
1796.599, 2772.833
1798.527, 2750.020
1800.455, 2739.272
1802.384, 2745.283
1804.312, 2751.888
1806.241, 2764.392
1808.169, 2770.482
1810.098, 2758.847
1812.026, 2748.123
1813.955, 2757.621
1815.883, 2778.814
1817.812, 2784.834
1819.740, 2769.865
1821.669, 2765.295
1823.597, 2777.796
1825.526, 2789.543
1827.454, 2794.766
1829.382, 2799.365
1831.311, 2809.120
1833.239, 2819.634
1835.168, 2821.679
1837.096, 2815.520
1839.025, 2810.271
1840.953, 2805.772
1842.882, 2805.532
1844.810, 2812.149
1846.739, 2820.588
1848.667, 2827.054
1850.596, 2834.283
1852.524, 2850.091
1854.453, 2870.398
1856.381, 2874.549
1858.309, 2859.615
1860.238, 2843.123
1862.166, 2822.828
1864.095, 2812.465
1866.023, 2829.706
1867.952, 2848.642
1869.880, 2841.242
1871.809, 2818.452
1873.737, 2812.058
1875.666, 2823.498
1877.594, 2829.707
1879.523, 2821.533
1881.451, 2821.242
1883.380, 2841.030
1885.308, 2861.041
1887.236, 2870.404
1889.165, 2873.604
1891.093, 2877.669
1893.022, 2882.266
1894.950, 2879.989
1896.879, 2862.222
1898.807, 2854.986
1900.736, 2867.016
1902.664, 2877.949
1904.593, 2882.201
1906.521, 2884.031
1908.450, 2886.853
1910.378, 2889.991
1912.307, 2891.386
1914.235, 2891.128
1916.163, 2890.332
1918.092, 2887.977
1920.020, 2888.156
1921.949, 2889.718
1923.877, 2896.376
1925.806, 2918.703
1927.734, 2938.966
1929.663, 2936.393
1931.591, 2919.581
1933.520, 2912.294
1935.448, 2915.485
1937.377, 2916.206
1939.305, 2909.583
1941.234, 2910.628
1943.162, 2935.427
1945.090, 2954.144
1947.019, 2942.808
1948.947, 2924.151
1950.876, 2929.148
1952.804, 2921.993
1954.733, 2918.698
1956.661, 2930.677
1958.590, 2921.305
1960.518, 2940.770
1962.447, 2953.475
1964.375, 2951.059
1966.304, 2945.716
1968.232, 2938.785
1970.161, 2934.959
1972.089, 2940.674
1974.017, 2954.239
1975.946, 2970.379
1977.874, 2989.977
1979.803, 2999.399
1981.731, 2994.440
1983.660, 2989.797
1985.588, 2988.732
1987.517, 2990.412
1989.445, 2997.144
1991.374, 3003.857
1993.302, 3002.984
1995.231, 2998.028
1997.159, 2999.863
1999.088, 3008.792
2001.016, 3018.994
2002.944, 3035.828
2004.873, 3043.258
2006.801, 3031.555
2008.730, 3021.080
2010.658, 3019.912
2012.587, 3022.076
2014.515, 3020.847
2016.444, 3020.069
2018.372, 3029.860
2020.301, 3050.114
2022.229, 3062.727
2024.158, 3066.153
2026.086, 3066.695
2028.015, 3060.976
2029.943, 3061.506
2031.871, 3080.327
2033.800, 3096.492
2035.728, 3095.498
2037.657, 3086.687
2039.585, 3077.782
2041.514, 3070.767
2043.442, 3074.521
2045.371, 3091.375
2047.299, 3094.926
2049.228, 3068.539
2051.156, 3057.805
2053.084, 3083.496
2055.013, 3102.893
2056.941, 3092.509
2058.870, 3080.025
2060.798, 3089.872
2062.727, 3109.382
2064.656, 3116.906
2066.584, 3113.716
2068.512, 3110.388
2070.441, 3106.545
2072.369, 3107.055
2074.298, 3113.947
2076.226, 3121.440
2078.155, 3133.676
2080.083, 3138.266
2082.012, 3124.126
2083.940, 3105.793
2085.869, 3086.390
2087.797, 3075.112
2089.726, 3098.964
2091.654, 3151.832
2093.583, 3168.827
2095.511, 3131.234
2097.439, 3115.626
2099.368, 3138.908
2101.296, 3152.573
2103.225, 3143.985
2105.153, 3134.063
2107.082, 3127.280
2109.010, 3125.600
2110.939, 3136.356
2112.867, 3149.504
2114.796, 3147.865
2116.724, 3135.943
2118.653, 3128.873
2120.581, 3126.588
2122.510, 3137.512
2124.438, 3171.467
2126.366, 3195.875
2128.295, 3202.682
2130.223, 3204.141
2132.152, 3200.075
2134.080, 3194.815
2136.009, 3185.539
2137.937, 3180.333
2139.866, 3193.080
2141.794, 3216.554
2143.723, 3233.747
2145.651, 3244.316
2147.580, 3235.749
2149.508, 3204.762
2151.437, 3186.089
2153.365, 3186.011
2155.293, 3194.922
2157.222, 3224.859
2159.150, 3242.739
2161.079, 3223.416
2163.007, 3199.203
2164.936, 3191.618
2166.864, 3195.778
2168.793, 3207.184
2170.721, 3224.272
2172.650, 3242.240
2174.578, 3260.991
2176.507, 3272.803
2178.435, 3276.022
2180.364, 3282.125
2182.292, 3296.719
2184.220, 3302.375
2186.149, 3291.166
2188.077, 3274.703
2190.006, 3247.276
2191.934, 3228.869
2193.863, 3238.821
2195.791, 3263.165
2197.720, 3290.006
2199.648, 3314.518
2201.577, 3318.521
2203.505, 3301.808
2205.434, 3292.054
2207.362, 3290.289
2209.291, 3286.252
2211.219, 3277.309
2213.147, 3272.943
2215.076, 3280.626
2217.004, 3284.354
2218.933, 3268.129
2220.861, 3259.405
2222.790, 3286.657
2224.718, 3316.887
2226.647, 3311.921
2228.575, 3290.019
2230.504, 3285.637
2232.432, 3295.636
2234.361, 3300.351
2236.289, 3299.759
2238.218, 3302.021
2240.146, 3305.907
2242.074, 3326.768
2244.003, 3381.719
2245.931, 3409.791
2247.860, 3368.071
2249.788, 3335.616
2251.717, 3350.015
2253.645, 3369.334
2255.574, 3369.073
2257.502, 3361.452
2259.431, 3357.206
2261.359, 3354.715
2263.288, 3351.234
2265.216, 3346.865
2267.145, 3338.499
2269.073, 3327.864
2271.001, 3337.296
2272.930, 3372.901
2274.858, 3394.226
2276.787, 3392.390
2278.715, 3385.854
2280.644, 3359.470
2282.572, 3353.800
2284.501, 3399.954
2286.429, 3439.040
2288.358, 3440.815
2290.286, 3431.123
2292.215, 3420.975
2294.143, 3415.710
2296.072, 3428.515
2298.000, 3447.181
2299.928, 3444.573
2301.857, 3425.727
2303.785, 3414.891
2305.714, 3412.069
2307.642, 3417.823
2309.571, 3435.406
2311.499, 3450.456
2313.428, 3464.393
2315.356, 3467.817
2317.285, 3448.687
2319.213, 3444.818
2321.142, 3481.694
2323.070, 3513.794
2324.999, 3501.095
2326.927, 3498.911
2328.855, 3572.592
2330.784, 3646.745
2332.712, 3637.735
2334.641, 3584.284
2336.569, 3538.276
2338.498, 3502.280
2340.426, 3484.911
2342.355, 3484.932
2344.283, 3500.958
2346.212, 3532.568
2348.140, 3540.146
2350.069, 3511.987
2351.997, 3494.129
2353.926, 3487.230
2355.854, 3494.648
2357.782, 3533.683
2359.711, 3556.989
2361.639, 3540.681
2363.568, 3531.431
2365.496, 3559.198
2367.425, 3582.724
2369.353, 3570.355
2371.282, 3551.072
2373.210, 3548.215
2375.139, 3553.731
2377.067, 3560.919
2378.996, 3567.088
2380.924, 3564.099
2382.853, 3567.262
2384.781, 3554.766
2386.709, 3561.428
2388.638, 3559.191
2390.566, 3547.711
2392.495, 3545.861
2394.423, 3557.834
2396.352, 3567.500
2398.280, 3571.805
2400.209, 3577.974
2402.137, 3586.834
2404.066, 3596.897
2405.994, 3609.901
2407.923, 3618.875
2409.851, 3618.621
2411.780, 3617.290
2413.708, 3616.230
2415.636, 3618.918
2417.565, 3635.917
2419.493, 3650.075
2421.422, 3638.642
2423.350, 3621.541
2425.279, 3625.811
2427.207, 3641.917
2429.136, 3655.220
2431.064, 3663.457
2432.993, 3656.316
2434.921, 3637.918
2436.850, 3632.144
2438.778, 3639.219
2440.707, 3658.482
2442.635, 3697.413
2444.563, 3715.767
2446.492, 3710.634
2448.420, 3699.530
2450.349, 3681.225
2452.277, 3670.898
2454.206, 3675.050
2456.134, 3676.659
2458.063, 3664.117
2459.991, 3659.438
2461.920, 3674.059
2463.848, 3688.542
2465.777, 3694.587
2467.705, 3700.472
2469.634, 3712.797
2471.562, 3723.028
2473.490, 3726.700
2475.419, 3724.809
2477.347, 3709.634
2479.276, 3696.992
2481.204, 3713.107
2483.133, 3738.137
2485.061, 3736.873
2486.990, 3721.900
2488.918, 3722.942
2490.847, 3734.615
2492.775, 3741.284
