##NAMES=Leybovite-K
##RRUFFID=R250035
##IDEAL CHEMISTRY=KCuNa(MgFe^3+^)(AsO_4_)_3_
##LOCALITY=Arsenatnaya fumarole, Tolbachik volcano, Kamchatka peninsula, Russia
##OWNER=Fersman Mineralogical Museum
##SOURCE=Natalia Koshlyakova
##DESCRIPTION=Green, brownish-green or reddish-brown partial pseudomorphs after crude prismatic crystals. Type sample described in Koshlyakova et al
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250035
##MEASURED CHEMISTRY=Na_0.90_K_0.63_Mg_0.79_Ca_0.03_Mn_0.03_Cu_1.39_Zn_0.11_Al_0.03_Fe^3+^_0.95_Si_0.01_P_0.01_As_2.94_O_12_ ; 
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 12.5 b: 12.78 c: 6.726 alpha: 90 beta: 113.85 gamma: 90 volume: 983 crystal system: monoclinic
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

#exp_cfg={"servo_angle": -14.0, "laser_lim": 100.0, "servo_angle_to": 10.0, "laser_wup": 0.0, "laser_power_measured1": 0.0, "laser_power_measured0": 0.0, "bt_dev": "", "laser_wdn_max": 100.0, "frames": 10.0, "servo_used": 1, "servo_calib_use": 1, "laser_wdn_min": 100.0, "servo_pix_from": 90.0, "laser_attenuate": 55.0, "cooler_tout": 300.0, "laser_auto": 0, "servo_angle_from": -14.0, "servo_calib": "[-2.433718676722792e-09, 4.9253707325672464e-05, -0.3355831107063956, 770.0900131050914]", "laser_autoctl": 0, "servo_pix_to": 3682.0, "laser_pw": 50.0, "cooler_on": 0, "laser_volt": 4.0, "laser_power": 0.0, "cooler_autoctl": 0, "cooler_curr": 70.0, "cooler_startup": 10.0, "laser_power_measured2": 0.0, "gain": 1.3, "laser_power_ref1": 0.0, "offset": 2.5132951868613427, "servo_calib_degree": 3.0, "laser_curr": 50.0, "laser_power_ref0": 0.0, "shutter": 6900.0, "servo_calib_step": 1.0, "exp": 3000.0, "ccd_volt": 4.7000000000000002, "bt_addr": "", "servo_delay": 500.0, "laser_autooff": 1, "laser_power_ref2": 0.0}
#proc_cfg={"flat_auto_wnd": 200.0, "flat_auto_dr": 4.0, "flat_auto_shift": 5.0, "yconv": 1, "flatten": 1, "xfrom": 100.0, "auto_ini_exp": 100.0, "auto_signal": 1000.0, "autoclip": 1, "xrel_range": 10.0, "xrel": 5320.0, "flat_auto_slit": 4.9999999999999973, "auto_max_frame": 2000.0, "auto_off": 1, "xto": 3682.0, "flat_auto_ref": "", "autobackg": 1, "flat_auto_lim": 0.90000000000000002, "flat_auto_rate": 0, "base_wnd": 50.0, "sub_baseline": 0, "xconv": 2, "rmhot": 1, "flat_auto_thr": 0.90000000000000002, "auto_total_exp": 2000.0, "auto_exp": 0, "flat_width": 1000.0, "shutter_clip_adj": 0.0, "flat_center": 2000.0, "xrel_adj": 0.0, "flat_scale": 0.0, "subbackg": 1}
512.70361321 1691.8818447
515.315407823 1727.33436623
517.92631959 1747.53864246
520.536348925 1794.7939813
523.145496239 1850.29880422
525.753761945 1778.60427876
528.361146454 1773.14456165
530.967650178 1589.70936266
533.573273528 1620.59158888
536.178016915 1501.80188527
538.78188075 1443.68057501
541.384865442 1383.52004652
543.986971402 1448.5089955
546.588199041 1303.10212278
549.188548767 1257.58113252
551.78802099 1209.49075211
554.38661612 1228.35118334
556.984334564 1217.14704641
559.581176732 1163.4088428
562.177143032 1044.55615207
564.772233872 1019.53833424
567.36644966 956.323587145
569.959790803 918.326136526
572.552257709 898.681868946
575.143850785 864.386657728
577.734570437 887.962233411
580.324417072 891.917783048
582.913391097 907.508195856
585.501492917 872.239765987
588.088722939 841.310967876
590.675081567 879.903552114
593.260569207 870.375219484
595.845186264 867.694769123
598.428933143 843.075609238
601.011810248 861.61115862
603.593817984 836.894928907
606.174956754 803.767466807
608.755226962 902.409701693
611.334629012 885.596211058
613.913163306 817.22577271
616.490830249 747.434813613
619.067630241 902.267674942
621.643563687 841.288705067
624.218630988 785.427804495
626.792832547 803.126958363
629.366168764 784.387257455
631.938640041 774.933706003
634.51024678 720.135703174
637.080989381 725.998023851
639.650868246 716.60035611
642.219883773 685.423888845
644.788036365 724.984328316
647.35532642 620.056853458
649.921754339 678.43961435
652.48732052 664.647421171
655.052025364 694.805181882
657.615869268 701.775919016
660.178852632 688.828012098
662.740975853 688.453687946
665.302239331 620.258430658
667.862643463 688.497454589
670.422188647 666.432152426
672.98087528 653.688703895
675.538703759 645.565598452
678.095674481 705.924222409
680.651787844 703.550599711
683.207044243 639.753926951
685.761444074 696.7649736
688.314987734 661.205202158
690.867675618 712.296164791
693.419508122 731.735982298
695.97048564 731.890067259
698.520608569 715.018836074
701.069877301 755.086925878
703.618292233 742.92623318
706.165853758 743.482047973
708.712562269 761.903528422
711.258418162 725.994462363
713.803421829 823.232197559
716.347573663 780.440190339
718.890874057 877.721991113
721.433323405 905.582516355
723.974922098 902.840839316
726.515670529 961.155198043
729.05556909 927.929962199
731.594618172 934.730909845
734.132818167 1018.41477144
736.670169467 1026.2866259
739.206672462 1037.40576414
741.742327542 1080.55272264
744.2771351 1039.74572627
746.811095524 1023.74440429
749.344209205 990.434406828
751.876476532 1059.06691535
754.407897896 1096.22524883
756.938473685 1064.76029351
759.468204289 1086.23230545
761.997090096 1119.09628355
764.525131495 1174.31961699
767.052328874 1193.00580845
769.578682621 1239.58916196
772.104193124 1258.93288092
774.628860772 1299.28760745
777.15268595 1280.0093052
779.675669046 1431.9479216
782.197810447 1432.6618228
784.71911054 1511.41067514
787.239569712 1599.95338877
789.759188347 1646.12312766
792.277966832 1815.53117941
794.795905554 1992.48273224
797.313004896 2154.40854553
799.829265245 2307.9618287
802.344686985 2462.6849034
804.859270501 2762.62976896
807.373016178 2968.39069327
809.8859244 3092.15940225
812.39799555 3286.26714129
814.909230013 3408.39911046
817.419628172 3466.87445393
819.92919041 3400.14079517
822.43791711 3389.99462401
824.945808655 3280.3297134
827.452865428 3128.16414052
829.959087812 3106.92152118
832.464476187 2826.49917279
834.969030936 2886.46373823
837.47275244 2899.31582147
839.975641082 2935.90627046
842.477697241 2970.54511641
844.978921299 2965.15628341
847.479313637 3138.57298912
849.978874635 3328.83240107
852.477604673 3489.42420502
854.975504131 3725.07443027
857.472573389 3943.59872302
859.968812826 4201.92180815
862.464222822 4420.66526469
864.958803755 4667.94972717
867.452556005 4850.00856602
869.94547995 4975.29996598
872.437575967 4968.41139235
874.928844436 4947.96184129
877.419285734 4925.72881644
879.908900239 4831.6034252
882.397688328 4641.52932742
884.885650378 4450.59952041
887.372786765 4322.90326771
889.859097868 4162.5723123
892.344584062 3938.37151824
894.829245723 3697.44401815
897.313083227 3413.70881902
899.796096951 3201.84199025
902.278287269 3028.45078047
904.759654556 2939.0322973
907.240199189 2786.72325962
909.719921541 2665.23313511
912.198821988 2497.55463911
914.676900903 2446.20960757
917.15415866 2391.40302125
919.630595634 2348.95821476
922.106212199 2217.15172849
924.581008726 2167.52499981
927.054985591 2134.78785064
929.528143165 2083.91800855
932.000481822 1944.18177617
934.472001933 1770.34772174
936.942703872 1716.29863657
939.41258801 1677.07992443
941.881654719 1620.02773558
944.349904371 1441.62366941
946.817337336 1389.20376991
949.283953986 1281.06083239
951.749754693 1163.8068355
954.214739825 1060.63054308
956.678909755 1047.68309577
959.142264852 997.789460414
961.604805486 890.533002402
964.066532027 832.176054015
966.527444844 858.25922836
968.987544307 794.765277139
971.446830785 721.705078504
973.905304646 714.825117503
976.362966259 668.950505546
978.819815993 668.127425911
981.275854215 586.553569118
983.731081294 651.586606832
986.185497598 615.23397153
988.639103493 628.33078817
991.091899347 537.510335505
993.543885526 615.206071092
995.995062399 604.090173662
998.445430331 563.345216274
1000.89498969 588.430343809
1003.34374084 501.286728536
1005.79168415 533.691247316
1008.23881998 593.019472863
1010.68514869 546.498904983
1013.13067067 549.811953351
1015.57538626 555.337339389
1018.01929584 540.732983333
1020.46239976 551.91900395
1022.9046984 499.579216404
1025.34619211 519.291638701
1027.78688126 522.871518881
1030.22676622 555.928475151
1032.66584734 528.916147589
1035.104125 500.011703366
1037.54159955 515.138757282
1039.97827136 532.784862856
1042.41414078 499.190257073
1044.84920819 575.522301635
1047.28347394 486.821573123
1049.71693839 492.747445808
1052.14960191 566.730640945
1054.58146486 519.445184942
1057.0125276 490.220736033
1059.44279049 538.836131083
1061.87225389 451.75106808
1064.30091817 449.440161755
1066.72878367 536.169755024
1069.15585077 502.315254614
1071.58211982 406.402933868
1074.00759118 502.533772808
1076.43226521 496.32936146
1078.85614227 510.313927021
1081.27922272 506.478101797
1083.70150692 523.611176599
1086.12299523 487.551341423
1088.543688 495.691638038
1090.96358559 478.493517603
1093.38268836 487.440836581
1095.80099667 528.628521893
1098.21851088 519.241443259
1100.63523134 514.660541915
1103.05115842 501.672222894
1105.46629246 513.306477199
1107.88063382 493.618066862
1110.29418286 474.136775439
1112.70693994 447.461262467
1115.11890541 459.706472217
1117.53007963 482.659938368
1119.94046295 475.123156297
1122.35005573 467.707665505
1124.75885832 474.616237173
1127.16687108 452.949080236
1129.57409436 519.021386555
1131.98052853 509.709547626
1134.38617392 431.571641852
1136.7910309 483.320918728
1139.19509981 471.534449579
1141.59838102 464.953276286
1144.00087488 472.694587473
1146.40258174 473.929608731
1148.80350194 483.786099277
1151.20363586 423.774653551
1153.60298383 428.010784581
1156.00154621 426.031655402
1158.39932335 438.902956212
1160.7963156 452.485375638
1163.19252332 428.827349155
1165.58794685 465.014572381
1167.98258656 438.836562052
1170.37644278 456.661054789
1172.76951587 458.814599369
1175.16180618 482.386851924
1177.55331406 426.906372799
1179.94403986 465.966810151
1182.33398392 462.466231493
1184.72314661 429.659613881
1187.11152827 499.131717963
1189.49912925 459.054854665
1191.88594989 448.577126878
1194.27199055 400.417356164
1196.65725158 454.842087602
1199.04173332 411.627780987
1201.42543612 446.564379575
1203.80836033 425.360484742
1206.19050629 458.977438495
1208.57187437 469.1293847
1210.95246489 431.320598351
1213.33227821 460.327754657
1215.71131468 437.172472432
1218.08957464 434.852649364
1220.46705844 433.850151861
1222.84376643 489.643410437
1225.21969895 457.23205426
1227.59485634 429.156344104
1229.96923896 417.223033011
1232.34284715 447.525615796
1234.71568125 434.219484188
1237.08774161 412.44455819
1239.45902858 460.550513911
1241.82954249 475.852435393
1244.1992837 485.748013311
1246.56825254 450.589614178
1248.93644936 426.714479344
1251.30387451 407.596972739
1253.67052833 486.157002047
1256.03641116 474.847090582
1258.40152334 409.437585863
1260.76586522 476.162568717
1263.12943715 481.628509944
1265.49223945 461.344636614
1267.85427248 463.116446185
1270.21553658 412.741137376
1272.57603209 473.105018129
1274.93575935 432.277579645
1277.2947187 458.089432863
1279.65291048 474.21956408
1282.01033504 451.89065665
1284.36699272 471.213241255
1286.72288385 442.851077774
1289.07800878 457.368950964
1291.43236785 467.77166301
1293.78596139 428.383793956
1296.13878975 448.085572003
1298.49085327 441.431969945
1300.84215228 435.477676931
1303.19268713 476.318134047
1305.54245816 481.514502497
1307.89146569 449.475431132
1310.23971008 455.72211234
1312.58719166 461.995929845
1314.93391077 468.26974735
1317.27986774 415.000133274
1319.62506292 437.591171999
1321.96949664 401.681792409
1324.31316924 467.600284513
1326.65608106 455.983128733
1328.99823243 460.681797905
1331.33962369 444.431432278
1333.68025517 462.3148118
1336.02012722 453.193006872
1338.35924017 471.675484334
1340.69759436 439.757042638
1343.03519011 441.528334682
1345.37202777 478.356867344
1347.70810768 432.695501396
1350.04343016 407.825993537
1352.37799555 515.117184622
1354.71180419 464.113705701
1357.04485641 445.757275233
1359.37715255 471.634653592
1361.70869294 407.024486304
1364.03947791 475.662787952
1366.3695078 473.33507339
1368.69878294 451.169785921
1371.02730366 473.997021374
1373.35507031 505.433304507
1375.6820832 481.022283
1378.00834268 449.649762764
1380.33384907 438.732433704
1382.65860271 466.48829453
1384.98260393 488.580197061
1387.30585306 481.991791107
1389.62835044 432.950840593
1391.95009639 448.787388356
1394.27109125 422.546043948
1396.59133535 446.546567678
1398.91082901 464.934220569
1401.22957258 451.848987425
1403.54756638 443.732983142
1405.86481074 477.020172462
1408.18130598 447.081844115
1410.49705245 487.044111989
1412.81205047 438.55920844
1415.12630037 498.72811025
1417.43980248 499.365782809
1419.75255713 435.257160129
1422.06456465 457.190292033
1424.37582536 468.325458558
1426.68633959 481.628693607
1428.99610769 450.521053887
1431.30512996 488.054387406
1433.61340674 454.639462303
1435.92093836 450.921396033
1438.22772514 478.517881865
1440.53376742 488.770449009
1442.83906551 456.616616383
1445.14361975 428.096466501
1447.44743047 455.047353215
1449.75049798 475.490491352
1452.05282263 482.317506409
1454.35440472 437.67005452
1456.65524459 487.764291595
1458.95534257 492.666446997
1461.25469897 511.763338964
1463.55331414 471.932306583
1465.85118838 387.150022716
1468.14832203 470.74480543
1470.44471541 429.930763185
1472.74036884 475.721196298
1475.03528266 433.122522962
1477.32945717 487.857647975
1479.62289272 495.451902913
1481.91558962 465.946829737
1484.20754819 438.213780778
1486.49876876 470.840029253
1488.78925166 429.079795302
1491.0789972 468.036312927
1493.36800571 466.172567186
1495.65627751 467.237041813
1497.94381292 525.266449728
1500.23061227 464.890897421
1502.51667588 503.870817795
1504.80200407 471.123698506
1507.08659716 414.949439836
1509.37045547 448.798256188
1511.65357933 473.249357844
1513.93596906 467.271210964
1516.21762497 451.410998282
1518.49854739 468.695417681
1520.77873664 426.777357204
1523.05819303 489.900976928
1525.3369169 501.288454915
1527.61490856 439.219638646
1529.89216832 486.677775066
1532.16869651 493.302857654
1534.44449345 433.665059666
1536.71955946 451.180316402
1538.99389486 469.110830301
1541.26749996 521.844575736
1543.54037508 524.68072116
1545.81252055 472.396918241
1548.08393668 470.928587122
1550.35462378 503.343610125
1552.62458219 466.591181332
1554.89381221 507.781011422
1557.16231416 486.370301089
1559.43008836 465.395608583
1561.69713513 537.687808635
1563.96345478 530.537652887
1566.22904763 502.508363338
1568.493914 478.495515775
1570.75805421 501.181037265
1573.02146856 525.580255649
1575.28415738 455.102030841
1577.54612098 514.337422213
1579.80735968 521.937857259
1582.0678738 468.166322088
1584.32766364 492.63012997
1586.58672953 475.935061032
1588.84507177 526.211648965
1591.10269069 513.001503403
1593.35958659 477.66706189
1595.6157598 487.079617476
1597.87121062 502.373826069
1600.12593938 506.393325181
1602.37994638 510.412824292
1604.63323193 465.923589661
1606.88579636 434.266261501
1609.13763998 402.608933342
1611.38876309 461.247893164
1613.63916601 498.895277299
1615.88884905 432.278102696
1618.13781253 478.075830818
1620.38605676 450.923309306
1622.63358205 467.579573124
1624.88038871 525.8102854
1627.12647706 485.066595289
1629.3718474 528.772065238
1631.61650005 539.984023342
1633.86043532 436.892151132
1636.10365351 534.07150532
1638.34615495 503.138478333
1640.58793993 539.120104693
1642.82900878 500.816180581
1645.0693618 496.024989619
1647.30899931 491.233798656
1649.5479216 501.377109328
1651.78612899 465.629362605
1654.0236218 497.343569227
1656.26040033 478.518810728
1658.49646488 460.105328544
1660.73181578 484.189959222
1662.96645332 433.397425903
1665.20037782 501.777911862
1667.43358959 472.811638893
1669.66608892 526.083672644
1671.89787614 546.272826219
1674.12895155 432.800770794
1676.35931545 535.447102585
1678.58896816 542.920507506
1680.81790998 582.604132789
1683.04614122 448.70033239
1685.27366218 483.770517575
1687.50047318 470.744168759
1689.72657452 464.618182692
1691.9519665 513.760218529
1694.17664943 531.954826241
1696.40062363 536.274755315
1698.62388938 518.178909138
1700.84644701 557.822377554
1703.06829682 541.617924038
1705.2894391 581.671255604
1707.50987417 495.292615413
1709.72960233 546.532698288
1711.94862389 497.911667762
1714.16693915 511.712388562
1716.38454841 441.5948967
1718.60145199 483.72827654
1720.81765017 566.039908753
1723.03314328 536.790427668
1725.24793161 483.40975949
1727.46201546 429.193068236
1729.67539514 504.469340882
1731.88807095 546.721182657
1734.1000432 563.777451762
1736.31131218 589.2549525
1738.52187821 487.278255351
1740.73174158 571.443104441
1742.94090259 478.141306835
1745.14936155 547.681116957
1747.35711877 556.286300161
1749.56417453 553.498106745
1751.77052914 566.082658389
1753.97618291 435.268111806
1756.18113614 460.209174954
1758.38538912 475.309216511
1760.58894216 574.169264087
1762.79179556 582.910462546
1764.99394962 537.993507385
1767.19540464 500.877527001
1769.39616091 463.761546618
1771.59621875 552.434290186
1773.79557845 529.345307988
1775.99424031 521.763961607
1778.19220462 539.032648367
1780.38947169 567.359122624
1782.58604183 580.144380777
1784.78191531 578.053933363
1786.97709246 575.963485948
1789.17157355 535.648488295
1791.3653589 517.537638826
1793.5584488 502.555011411
1795.75084355 526.177934515
1797.94254345 544.818410785
1800.13354879 490.706074422
1802.32385987 514.907679692
1804.513477 482.715471102
1806.70240046 511.26020193
1808.89063055 539.342516466
1811.07816757 519.075361737
1813.26501183 526.439792296
1815.4511636 508.995007534
1817.6366232 559.582394354
1819.82139091 552.728634432
1822.00546704 571.728971098
1824.18885187 567.808002699
1826.37154571 515.191585564
1828.55354885 535.610803128
1830.73486159 579.97676148
1832.91548421 529.41472373
1835.09541702 542.663119487
1837.27466031 552.799488367
1839.45321438 584.884602306
1841.63107951 508.30499179
1843.80825601 563.242700275
1845.98474417 527.018190795
1848.16054427 583.925613049
1850.33565663 463.199489199
1852.51008152 501.666036751
1854.68381925 589.253340243
1856.8568701 552.108816492
1859.02923437 573.096931263
1861.20091235 541.864992727
1863.37190434 522.615436235
1865.54221062 581.32378321
1867.7118315 580.351997795
1869.88076725 573.161104756
1872.04901818 557.505429159
1874.21658458 543.468582618
1876.38346673 491.343988895
1878.54966494 547.478690322
1880.71517948 549.776686768
1882.88001066 550.725668835
1885.04415876 602.506035584
1887.20762407 580.191253992
1889.37040689 579.331024216
1891.5325075 583.985342532
1893.6939262 571.601572612
1895.85466328 559.498046935
1898.01471902 568.772033186
1900.17409372 578.056480304
1902.33278766 610.117002528
1904.49080114 533.843272985
1906.64813444 583.471548806
1908.80478785 523.978113431
1910.96076167 521.72284247
1913.11605618 623.388546398
1915.27067167 567.097441439
1917.42460843 589.373781838
1919.57786675 548.494369794
1921.73044691 532.403816421
1923.8823492 483.612526979
1926.03357392 522.61837143
1928.18412134 557.44444272
1930.33399177 611.314697754
1932.48318547 560.627732044
1934.63170275 584.329019597
1936.77954388 608.030307151
1938.92670916 562.644800114
1941.07319887 604.90193966
1943.2190133 531.43257615
1945.36415274 551.102334697
1947.50861746 595.58068917
1949.65240776 581.471704549
1951.79552393 544.022116397
1953.93796624 579.536418195
1956.07973498 552.494974218
1958.22083045 533.913536845
1960.36125292 528.794062993
1962.50100268 628.780684462
1964.64008001 530.019175227
1966.77848521 534.097014652
1968.91621854 523.022518468
1971.05328031 480.293246763
1973.18967078 516.110719487
1975.32539026 551.928192211
1977.46043901 574.065926045
1979.59481733 519.582339194
1981.72852549 639.177586443
1983.86156379 596.546837284
1985.9939325 588.768175843
1988.1256319 546.126745676
1990.25666229 617.164300067
1992.38702394 631.657024248
1994.51671713 587.000086898
1996.64574216 509.411267785
1998.77409929 597.717242984
2000.90178881 569.994986096
2003.02881101 623.560568003
2005.15516616 554.10719687
2007.28085456 566.554317078
2009.40587647 541.683153854
2011.53023218 629.358989567
2013.65392197 628.598397326
2015.77694612 546.074056305
2017.89930492 580.337799653
2020.02099864 635.064339066
2022.14202756 588.003075409
2024.26239197 612.968424282
2026.38209214 617.445111076
2028.50112835 625.552063472
2030.61950089 615.766929625
2032.73721004 588.253438635
2034.85425607 567.87471801
2036.97063926 633.874115761
2039.08635989 576.820344523
2041.20141824 582.771859385
2043.31581459 588.723374247
2045.42954922 675.485482071
2047.54262241 544.645611672
2049.65503443 583.802418072
2051.76678557 619.895914754
2053.87787609 653.241706015
2055.98830629 577.137376648
2058.09807643 552.626778922
2060.2071868 635.102756755
2062.31563767 602.162228744
2064.42342932 645.194511222
2066.53056203 598.688500692
2068.63703606 588.416872967
2070.74285171 620.831278405
2072.84800925 560.907030094
2074.95250895 622.672325933
2077.05635108 611.27888288
2079.15953594 613.584825797
2081.26206378 515.284616421
2083.36393489 562.143903872
2085.46514954 610.476336863
2087.56570802 658.808769855
2089.66561058 630.172847117
2091.76485752 641.201936623
2093.8634491 593.395158501
2095.96138559 623.509134125
2098.05866728 593.964654555
2100.15529444 620.08567329
2102.25126734 586.310394765
2104.34658626 595.560006908
2106.44125147 615.284301152
2108.53526324 591.569879503
2110.62862185 615.245090336
2112.72132757 602.511173985
2114.81338068 613.799484292
2116.90478145 558.899693882
2118.99553015 615.242034652
2121.08562705 585.350584955
2123.17507243 613.831188945
2125.26386656 502.149471694
2127.35200971 632.679203767
2129.43950216 628.648882877
2131.52634418 624.618561988
2133.61253603 526.476123403
2135.698078 605.456253198
2137.78297034 642.113572549
2139.86721335 636.288790028
2141.95080727 495.0292814
2144.0337524 554.118959293
2146.11604899 608.269121019
2148.19769732 587.939190473
2150.27869767 598.578499448
2152.35905029 563.351444953
2154.43875546 648.987355591
2156.51781346 646.322879535
2158.59622454 566.566821171
2160.67398899 632.445693308
2162.75110707 643.097810257
2164.82757905 668.884488379
2166.9034052 570.568416383
2168.97858579 648.166674965
2171.05312109 570.692758859
2173.12701137 619.701963587
2175.20025689 587.513769418
2177.27285793 598.327399474
2179.34481476 586.583940767
2181.41612764 508.049774499
2183.48679684 633.80061872
2185.55682263 569.923450918
2187.62620527 632.887765289
2189.69494505 647.728001075
2191.76304221 594.639992234
2193.83049704 589.946696172
2195.89730979 623.36126918
2197.96348074 669.484823611
2200.02901015 668.792547981
2202.09389829 640.824166615
2204.15814543 627.753877279
2206.22175183 616.210600244
2208.28471776 603.110963254
2210.34704349 669.916489338
