##NAMES=Calcurmolite
##RRUFFID=R070028
##IDEAL CHEMISTRY=(Ca_1-x_Na_x_)_2_(UO_2_)_3_(MoO_4_)_2_(OH)_6-x_·nH_2_O
##LOCALITY=Gornoe, Transbaikal region, Russia
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Lemon-yellow massive
##STATUS=The identification of this mineral is not yet confirmed
##URL=https://www.rruff.net/odr/rruff_sample/R070028
##DIFFRACTION SAMPLE DESCRIPTION=Powder, using Mo radiation
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

946.3906, 18617.65
948.3190, 18617.56
950.2475, 18579.82
952.1760, 18520.39
954.1044, 18463.46
956.0329, 18415.71
957.9614, 18385.46
959.8898, 18374.10
961.8183, 18340.64
963.7468, 18290.78
965.6752, 18240.63
967.6037, 18210.49
969.5322, 18180.18
971.4606, 18113.45
973.3891, 18018.03
975.3176, 17912.96
977.2460, 17848.11
979.1745, 17837.31
981.1030, 17853.38
983.0314, 17855.92
984.9599, 17837.02
986.8884, 17813.57
988.8168, 17807.08
990.7453, 17778.97
992.6738, 17721.12
994.6022, 17680.08
996.5307, 17677.41
998.4592, 17699.93
1000.388, 17697.29
1002.316, 17687.19
1004.245, 17672.07
1006.173, 17655.73
1008.102, 17647.85
1010.030, 17656.90
1011.958, 17638.95
1013.887, 17583.57
1015.815, 17537.18
1017.744, 17525.22
1019.672, 17545.16
1021.601, 17549.74
1023.529, 17545.66
1025.458, 17540.06
1027.386, 17522.79
1029.315, 17483.50
1031.243, 17446.06
1033.172, 17424.50
1035.100, 17414.15
1037.028, 17420.30
1038.957, 17442.25
1040.885, 17459.68
1042.814, 17448.36
1044.742, 17391.79
1046.671, 17340.31
1048.599, 17329.19
1050.528, 17355.53
1052.456, 17387.25
1054.385, 17374.99
1056.313, 17341.22
1058.242, 17301.39
1060.170, 17271.30
1062.099, 17252.03
1064.027, 17240.51
1065.955, 17235.38
1067.884, 17232.95
1069.812, 17227.39
1071.741, 17218.69
1073.669, 17219.15
1075.598, 17237.27
1077.526, 17247.18
1079.455, 17243.21
1081.383, 17224.76
1083.312, 17199.85
1085.240, 17157.27
1087.169, 17130.26
1089.097, 17132.10
1091.026, 17139.60
1092.954, 17120.58
1094.882, 17065.60
1096.811, 17029.87
1098.739, 17041.18
1100.668, 17084.07
1102.596, 17107.37
1104.525, 17094.38
1106.453, 17058.83
1108.382, 17022.28
1110.310, 17006.73
1112.239, 16990.33
1114.167, 16962.61
1116.096, 16942.43
1118.024, 16949.79
1119.953, 16955.14
1121.881, 16944.03
1123.809, 16932.79
1125.738, 16933.32
1127.666, 16952.54
1129.595, 16962.09
1131.523, 16941.05
1133.452, 16890.37
1135.380, 16857.87
1137.309, 16865.92
1139.237, 16889.43
1141.166, 16918.68
1143.094, 16924.38
1145.023, 16904.29
1146.951, 16856.76
1148.880, 16829.29
1150.808, 16845.83
1152.736, 16857.63
1154.665, 16836.29
1156.593, 16798.77
1158.522, 16774.87
1160.450, 16769.94
1162.379, 16765.11
1164.307, 16751.66
1166.236, 16732.01
1168.164, 16723.64
1170.093, 16732.18
1172.021, 16736.35
1173.950, 16729.04
1175.878, 16716.03
1177.807, 16694.03
1179.735, 16665.08
1181.663, 16652.70
1183.592, 16674.05
1185.520, 16689.28
1187.449, 16686.93
1189.377, 16677.68
1191.306, 16677.61
1193.234, 16691.40
1195.163, 16685.18
1197.091, 16625.87
1199.020, 16572.54
1200.948, 16577.52
1202.877, 16626.31
1204.805, 16636.25
1206.734, 16576.20
1208.662, 16522.97
1210.590, 16495.28
1212.519, 16485.35
1214.447, 16487.61
1216.376, 16520.22
1218.304, 16527.17
1220.233, 16488.20
1222.161, 16444.50
1224.090, 16414.86
1226.018, 16399.48
1227.947, 16399.51
1229.875, 16427.02
1231.804, 16445.86
1233.732, 16443.80
1235.661, 16427.95
1237.589, 16401.14
1239.517, 16360.49
1241.446, 16329.93
1243.374, 16315.38
1245.303, 16311.19
1247.231, 16320.10
1249.160, 16342.89
1251.088, 16353.44
1253.017, 16344.04
1254.945, 16326.55
1256.874, 16291.37
1258.802, 16262.17
1260.731, 16260.28
1262.659, 16288.39
1264.588, 16304.50
1266.516, 16303.30
1268.444, 16293.67
1270.373, 16275.46
1272.301, 16254.81
1274.230, 16235.95
1276.158, 16222.30
1278.087, 16222.01
1280.015, 16249.72
1281.944, 16266.66
1283.872, 16251.48
1285.801, 16217.04
1287.729, 16193.60
1289.658, 16181.64
1291.586, 16170.88
1293.515, 16166.45
1295.443, 16170.10
1297.371, 16157.85
1299.300, 16105.10
1301.228, 16073.50
1303.157, 16074.75
1305.085, 16077.71
1307.014, 16067.14
1308.942, 16059.67
1310.871, 16058.68
1312.799, 16047.96
1314.728, 16038.71
1316.656, 16043.66
1318.585, 16050.82
1320.513, 16039.59
1322.442, 16011.15
1324.370, 15993.39
1326.298, 15998.43
1328.227, 16000.36
1330.155, 15978.19
1332.084, 15952.15
1334.012, 15952.94
1335.941, 15978.15
1337.869, 15986.67
1339.798, 15966.45
1341.726, 15947.32
1343.655, 15943.13
1345.583, 15945.62
1347.512, 15934.95
1349.440, 15902.31
1351.369, 15878.96
1353.297, 15866.20
1355.225, 15863.58
1357.154, 15879.54
1359.082, 15914.79
1361.011, 15927.87
1362.939, 15882.60
1364.868, 15845.79
1366.796, 15847.76
1368.725, 15862.33
1370.653, 15850.51
1372.582, 15814.42
1374.510, 15789.05
1376.439, 15772.16
1378.367, 15767.33
1380.296, 15795.13
1382.224, 15832.33
1384.152, 15837.65
1386.081, 15797.69
1388.009, 15770.95
1389.938, 15802.68
1391.866, 15832.44
1393.795, 15810.78
1395.723, 15755.33
1397.652, 15731.26
1399.580, 15765.52
1401.509, 15788.13
1403.437, 15765.20
1405.366, 15732.63
1407.294, 15709.17
1409.223, 15698.68
1411.151, 15696.74
1413.079, 15711.09
1415.008, 15723.37
1416.936, 15719.93
1418.865, 15701.95
1420.793, 15679.31
1422.722, 15663.45
1424.650, 15657.61
1426.579, 15634.65
1428.507, 15603.93
1430.436, 15588.14
1432.364, 15595.56
1434.293, 15626.26
1436.221, 15667.54
1438.150, 15695.43
1440.078, 15714.83
1442.006, 15710.92
1443.935, 15670.14
1445.863, 15620.52
1447.792, 15573.98
1449.720, 15535.71
1451.649, 15528.02
1453.577, 15555.95
1455.506, 15574.20
1457.434, 15574.33
1459.363, 15565.70
1461.291, 15556.79
1463.220, 15550.25
1465.148, 15543.36
1467.077, 15524.86
1469.005, 15511.05
1470.933, 15516.03
1472.862, 15515.85
1474.790, 15503.01
1476.719, 15487.08
1478.647, 15491.46
1480.576, 15520.76
1482.504, 15518.32
1484.433, 15479.62
1486.361, 15445.25
1488.290, 15427.83
1490.218, 15419.23
1492.147, 15402.90
1494.075, 15368.99
1496.004, 15356.62
1497.932, 15375.26
1499.860, 15404.88
1501.789, 15434.81
1503.717, 15462.49
1505.646, 15480.01
1507.574, 15488.60
1509.503, 15485.04
1511.431, 15475.83
1513.360, 15455.30
1515.288, 15395.47
1517.217, 15320.02
1519.145, 15301.79
1521.074, 15356.54
1523.002, 15389.91
1524.931, 15383.92
1526.859, 15375.23
1528.787, 15381.58
1530.716, 15391.53
1532.644, 15377.29
1534.573, 15335.84
1536.501, 15311.40
1538.430, 15317.66
1540.358, 15323.84
1542.287, 15324.58
1544.215, 15327.46
1546.144, 15323.54
1548.072, 15310.72
1550.001, 15317.43
1551.929, 15368.06
1553.858, 15400.25
1555.786, 15370.92
1557.714, 15325.81
1559.643, 15297.58
1561.571, 15281.43
1563.500, 15280.48
1565.428, 15303.21
1567.357, 15327.65
1569.285, 15358.25
1571.214, 15369.43
1573.142, 15330.07
1575.071, 15260.04
1576.999, 15236.45
1578.928, 15277.08
1580.856, 15297.20
1582.785, 15259.36
1584.713, 15222.85
1586.641, 15221.06
1588.570, 15237.46
1590.498, 15240.17
1592.427, 15226.22
1594.355, 15231.58
1596.284, 15295.92
1598.212, 15319.02
1600.141, 15219.28
1602.069, 15102.41
1603.998, 15078.12
1605.926, 15143.46
1607.855, 15195.57
1609.783, 15233.93
1611.712, 15256.41
1613.640, 15268.76
1615.568, 15258.81
1617.497, 15197.24
1619.425, 15109.65
1621.354, 15075.30
1623.282, 15110.21
1625.211, 15138.96
1627.139, 15169.96
1629.068, 15174.01
1630.996, 15114.42
1632.925, 15041.56
1634.853, 15018.61
1636.782, 15048.89
1638.710, 15065.63
1640.639, 15061.79
1642.567, 15057.11
1644.495, 15066.04
1646.424, 15063.45
1648.352, 15017.58
1650.281, 14950.13
1652.209, 14929.51
1654.138, 14974.05
1656.066, 15001.54
1657.995, 14995.83
1659.923, 14988.16
1661.852, 14990.18
1663.780, 14991.44
1665.709, 14979.13
1667.637, 14953.83
1669.566, 14933.81
1671.494, 14927.35
1673.422, 14908.97
1675.351, 14851.19
1677.279, 14809.33
1679.208, 14823.26
1681.136, 14864.93
1683.065, 14883.44
1684.993, 14873.79
1686.922, 14867.46
1688.850, 14868.52
1690.779, 14866.85
1692.707, 14853.85
1694.636, 14844.02
1696.564, 14847.62
1698.493, 14862.72
1700.421, 14886.73
1702.349, 14930.55
1704.278, 14944.72
1706.206, 14908.28
1708.135, 14865.41
1710.063, 14807.52
1711.992, 14765.03
1713.920, 14777.77
1715.849, 14837.93
1717.777, 14877.54
1719.706, 14898.20
1721.634, 14892.62
1723.563, 14824.34
1725.491, 14774.86
1727.420, 14787.80
1729.348, 14825.44
1731.276, 14849.74
1733.205, 14860.23
1735.133, 14842.11
1737.062, 14775.56
1738.990, 14738.57
1740.919, 14778.78
1742.847, 14809.21
1744.776, 14779.21
1746.704, 14725.06
1748.633, 14694.59
1750.561, 14686.98
1752.490, 14688.28
1754.418, 14699.91
1756.347, 14714.59
1758.275, 14745.84
1760.203, 14759.63
1762.132, 14715.24
1764.060, 14657.21
1765.989, 14654.64
1767.917, 14702.04
1769.846, 14739.10
1771.774, 14763.00
1773.703, 14771.70
1775.631, 14761.13
1777.560, 14740.19
1779.488, 14695.97
1781.417, 14655.26
1783.345, 14662.33
1785.274, 14708.86
1787.202, 14733.12
1789.130, 14728.01
1791.059, 14712.44
1792.987, 14684.88
1794.916, 14655.87
1796.844, 14622.69
1798.773, 14596.12
1800.701, 14596.91
1802.630, 14618.43
1804.558, 14620.57
1806.487, 14594.25
1808.415, 14580.06
1810.344, 14582.68
1812.272, 14601.49
1814.201, 14665.21
1816.129, 14722.32
1818.057, 14700.53
1819.986, 14621.41
1821.914, 14597.27
1823.843, 14651.63
1825.771, 14678.64
1827.700, 14645.35
1829.628, 14623.10
1831.557, 14645.71
1833.485, 14671.42
1835.414, 14664.70
1837.342, 14636.16
1839.271, 14611.78
1841.199, 14589.06
1843.128, 14582.25
1845.056, 14618.01
1846.984, 14629.68
1848.913, 14590.07
1850.841, 14546.72
1852.770, 14518.35
1854.698, 14505.58
1856.627, 14516.06
1858.555, 14549.79
1860.484, 14564.13
1862.412, 14556.12
1864.341, 14537.58
1866.269, 14494.52
1868.198, 14465.48
1870.126, 14475.26
1872.055, 14495.90
1873.983, 14512.13
1875.911, 14519.53
1877.840, 14497.56
1879.768, 14444.61
1881.697, 14419.68
1883.625, 14442.07
1885.554, 14455.70
1887.482, 14431.30
1889.411, 14409.33
1891.339, 14421.15
1893.268, 14444.21
1895.196, 14446.82
1897.125, 14432.87
1899.053, 14425.07
1900.982, 14425.27
1902.910, 14425.20
1904.839, 14426.59
1906.767, 14423.75
1908.695, 14418.27
1910.624, 14404.83
1912.552, 14368.87
1914.481, 14326.50
1916.409, 14310.90
1918.338, 14323.48
1920.266, 14338.33
1922.195, 14357.41
1924.123, 14374.97
1926.052, 14395.57
1927.980, 14408.15
1929.909, 14414.43
1931.837, 14406.44
1933.766, 14364.63
1935.694, 14306.84
1937.622, 14280.97
1939.551, 14286.95
1941.479, 14294.46
1943.408, 14304.56
1945.336, 14304.32
1947.265, 14281.66
1949.193, 14264.11
1951.122, 14273.12
1953.050, 14284.74
1954.979, 14279.71
1956.907, 14261.53
1958.836, 14227.83
1960.764, 14179.55
1962.693, 14176.61
1964.621, 14247.81
1966.549, 14293.03
1968.478, 14279.86
1970.406, 14260.41
1972.335, 14244.24
1974.263, 14237.96
1976.192, 14260.99
1978.120, 14293.24
1980.049, 14284.73
1981.977, 14232.23
1983.906, 14199.03
1985.834, 14198.28
1987.763, 14180.76
1989.691, 14112.41
1991.620, 14073.77
1993.548, 14117.62
1995.476, 14168.17
1997.405, 14180.12
1999.333, 14167.89
2001.262, 14142.98
2003.190, 14111.88
2005.119, 14112.85
2007.047, 14152.61
2008.976, 14164.88
2010.904, 14122.17
2012.833, 14094.92
2014.761, 14114.99
2016.690, 14141.14
2018.618, 14166.13
2020.547, 14175.32
2022.475, 14140.72
2024.403, 14078.57
2026.332, 14035.58
2028.260, 14009.05
2030.189, 14026.34
2032.117, 14133.92
2034.046, 14183.10
2035.974, 14110.46
2037.903, 14052.57
2039.831, 14052.91
2041.760, 14076.41
2043.688, 14118.31
2045.617, 14158.76
2047.545, 14171.83
2049.473, 14159.15
2051.402, 14115.48
2053.330, 14037.81
2055.259, 14006.45
2057.187, 14049.64
2059.116, 14083.36
2061.044, 14086.92
2062.973, 14080.28
2064.901, 14054.86
2066.830, 14038.77
2068.758, 14075.75
2070.687, 14126.04
2072.615, 14116.27
2074.543, 14051.69
2076.472, 13981.81
2078.400, 13898.29
2080.329, 13859.02
2082.257, 13886.05
2084.186, 13905.11
2086.114, 13896.70
2088.043, 13884.12
2089.971, 13874.80
2091.900, 13868.19
2093.828, 13864.38
2095.757, 13862.72
2097.685, 13859.92
2099.614, 13858.01
2101.542, 13872.47
2103.470, 13912.17
2105.399, 13919.03
2107.327, 13859.07
2109.256, 13822.37
2111.184, 13817.48
2113.113, 13831.07
2115.041, 13888.59
2116.970, 13929.92
2118.898, 13905.49
2120.827, 13855.23
2122.755, 13817.66
2124.684, 13794.91
2126.612, 13801.13
2128.541, 13832.56
2130.469, 13843.56
2132.397, 13827.96
2134.326, 13811.87
2136.254, 13795.53
2138.183, 13785.92
2140.111, 13793.20
2142.040, 13796.26
2143.968, 13784.17
2145.897, 13765.82
2147.825, 13734.72
2149.754, 13710.51
2151.682, 13737.13
2153.611, 13801.84
2155.539, 13830.30
2157.468, 13822.61
2159.396, 13815.41
2161.324, 13812.52
2163.253, 13802.98
2165.181, 13784.97
2167.110, 13759.77
2169.038, 13716.43
2170.967, 13680.80
2172.895, 13666.17
2174.824, 13663.29
2176.752, 13672.64
2178.681, 13683.31
2180.609, 13674.01
2182.538, 13649.58
2184.466, 13631.96
2186.395, 13620.99
2188.323, 13625.50
2190.251, 13647.33
2192.180, 13678.77
2194.108, 13733.04
2196.037, 13754.17
2197.965, 13689.72
2199.894, 13644.04
2201.822, 13696.86
2203.751, 13744.58
2205.679, 13691.55
2207.608, 13608.61
2209.536, 13587.89
2211.465, 13607.40
2213.393, 13610.61
2215.322, 13597.98
2217.250, 13577.68
2219.178, 13548.77
2221.107, 13528.15
2223.035, 13518.30
2224.964, 13512.50
2226.892, 13509.31
2228.821, 13510.22
2230.749, 13528.04
2232.678, 13533.63
2234.606, 13495.46
2236.535, 13459.08
2238.463, 13473.10
2240.392, 13501.07
2242.320, 13484.70
2244.249, 13444.06
2246.177, 13441.46
2248.105, 13470.99
2250.034, 13490.62
2251.962, 13499.10
2253.891, 13485.49
2255.819, 13438.27
2257.748, 13415.56
2259.676, 13448.28
2261.605, 13469.88
2263.533, 13455.61
2265.462, 13442.52
2267.390, 13436.77
2269.319, 13446.33
2271.247, 13504.80
2273.176, 13555.03
2275.104, 13520.15
2277.032, 13446.82
2278.961, 13420.42
2280.889, 13424.69
2282.818, 13403.27
2284.746, 13356.42
2286.675, 13320.94
2288.603, 13298.14
2290.532, 13285.23
2292.460, 13284.88
2294.389, 13289.84
2296.317, 13309.98
2298.246, 13315.83
2300.174, 13288.47
2302.103, 13266.76
2304.031, 13270.95
2305.959, 13280.78
2307.888, 13288.24
2309.816, 13290.06
2311.745, 13280.82
2313.673, 13265.28
2315.602, 13247.93
2317.530, 13231.24
2319.459, 13222.84
2321.387, 13222.66
2323.316, 13234.09
2325.244, 13258.21
2327.173, 13251.15
2329.101, 13205.65
2331.030, 13163.15
2332.958, 13122.87
2334.886, 13106.60
2336.815, 13140.57
2338.743, 13165.62
2340.672, 13162.42
2342.600, 13153.88
2344.529, 13152.72
2346.457, 13145.26
2348.386, 13103.53
2350.314, 13070.89
2352.243, 13107.50
2354.171, 13161.02
2356.100, 13158.14
2358.028, 13121.55
2359.957, 13096.95
2361.885, 13085.16
2363.813, 13095.81
2365.742, 13131.12
2367.670, 13147.62
2369.599, 13145.01
2371.527, 13118.35
2373.456, 13056.05
2375.384, 13040.23
2377.313, 13106.41
2379.241, 13141.93
2381.170, 13083.46
2383.098, 13051.70
2385.027, 13123.93
2386.955, 13167.61
2388.884, 13089.32
2390.812, 13016.65
2392.740, 13049.24
2394.669, 13090.95
2396.597, 13045.49
2398.526, 12984.96
2400.454, 12997.82
2402.383, 13041.78
2404.311, 13045.50
2406.240, 13023.08
2408.168, 13015.61
2410.097, 13020.78
2412.025, 13019.49
2413.954, 13011.74
2415.882, 13006.55
2417.811, 13004.69
2419.739, 12981.70
2421.667, 12929.21
2423.596, 12900.59
2425.524, 12913.15
2427.453, 12924.59
2429.381, 12934.40
2431.310, 12933.89
2433.238, 12918.40
2435.167, 12897.05
2437.095, 12860.95
2439.024, 12838.43
2440.952, 12859.74
2442.881, 12873.42
2444.809, 12840.12
2446.738, 12796.97
2448.666, 12758.75
2450.594, 12739.55
2452.523, 12773.31
2454.451, 12820.20
2456.380, 12813.25
2458.308, 12783.62
2460.237, 12804.49
2462.165, 12849.37
2464.094, 12838.57
2466.022, 12786.86
2467.951, 12774.75
2469.879, 12801.39
2471.808, 12809.65
2473.736, 12796.42
2475.665, 12798.96
2477.593, 12820.56
2479.521, 12819.14
2481.450, 12787.31
2483.378, 12758.84
2485.307, 12739.88
2487.235, 12720.68
2489.164, 12688.33
2491.092, 12676.34
2493.021, 12706.31
2494.949, 12723.36
2496.878, 12709.19
2498.806, 12695.18
2500.735, 12698.48
2502.663, 12694.53
2504.592, 12657.94
2506.520, 12629.70
2508.448, 12641.70
2510.377, 12658.32
2512.305, 12661.06
2514.234, 12651.75
2516.162, 12616.57
2518.091, 12585.62
2520.019, 12596.85
2521.948, 12620.15
2523.876, 12613.36
2525.805, 12596.79
2527.733, 12618.75
2529.662, 12648.79
2531.590, 12599.14
2533.519, 12506.99
2535.447, 12492.64
2537.375, 12534.79
2539.304, 12568.51
2541.232, 12590.90
2543.161, 12583.80
2545.089, 12548.34
2547.018, 12546.24
2548.946, 12581.22
2550.875, 12567.50
2552.803, 12503.07
2554.732, 12483.65
2556.660, 12520.47
2558.589, 12543.01
2560.517, 12542.91
2562.446, 12533.56
2564.374, 12506.30
2566.302, 12495.77
2568.231, 12510.25
2570.159, 12516.60
2572.088, 12510.90
2574.016, 12492.47
2575.945, 12446.43
2577.873, 12420.83
2579.802, 12450.40
2581.730, 12459.78
2583.659, 12412.31
2585.587, 12385.19
2587.516, 12397.01
2589.444, 12431.55
2591.373, 12518.64
2593.301, 12566.97
