##NAMES=Clino-ferro-suenoite
##RRUFFID=R250076
##IDEAL CHEMISTRY=[box]Mn^2+^_2_Fe^2+^_5_(Si_8_O_22_)(OH)_2_
##LOCALITY=Hilläng mines, Dalarna, Sweden
##OWNER=GEO-NRM
##SOURCE=Dan Holtstam
##DESCRIPTION=Pale greenish-yellow subhedral crystals associated with fayalite, spessartine, ferro-actinolite, calcite, magnetite and pyrite.  Type sample, escribed by Holtstam et al (2025)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250076
##MEASURED CHEMISTRY=[box](Mn^2+^_0.95_Fe^2+^_0.87_Ca_0.16_Na_0.01_)(Fe^2+^_3.57_Mg_1.38_Mn^2+^_0.03_Zn_0.01_Al_0.01_)Si_8.00_O_22_[(OH)_1.99_F_0.01_]
##DIFFRACTION SAMPLE DESCRIPTION=Powder, profile is calculated with Cu radiation
##CELL PARAMETERS=a: 9.606 b: 18.331 c: 5.3252 alpha: 90 beta: 102.335 gamma: 90 volume: 916.05 crystal system: monoclinic
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

X	Y
662.02	3999.24
663.741	3252.91
665.462	2453.28
667.182	1834.65
668.902	1367.27
670.622	1056.66
672.343	835.282
674.062	676.258
675.781	562.025
677.499	482.694
679.217	417.587
680.935	366.385
682.652	341.195
684.369	311.682
686.086	300.736
687.803	263.022
689.519	241.653
691.234	225.185
692.95	206.172
694.665	174.502
696.38	153.064
698.094	146.192
699.808	134.997
701.522	110.257
703.236	101.413
704.949	72.2466
706.661	70.7558
708.374	60.829
710.086	59.688
711.798	57.0001
713.51	52.7647
715.221	39.5363
716.932	38.4267
718.642	33.9904
720.352	36.0053
722.062	30.9142
723.772	30.0518
725.481	27.9729
727.19	23.6758
728.897	26.829
730.605	29.9857
732.313	42.145
734.021	46.7524
735.728	51.0309
737.435	69.7547
739.142	95.5912
740.846	122.764
742.552	134.603
744.258	125.333
745.963	111.283
747.668	92.7896
749.371	95.0734
751.075	99.4662
752.78	99.6346
754.483	131.023
756.185	127.076
757.888	144.458
759.591	130.947
761.293	117.653
762.993	93.3552
764.695	83.274
766.397	65.7415
768.098	57.2028
769.797	59.9916
771.497	58.9933
773.198	57.7654
774.896	44.64
776.595	59.062
778.294	44.2502
779.992	33.5405
781.69	34.1542
783.388	25.5336
785.084	23.0132
786.782	15.2578
788.478	23.0464
790.175	15.8206
791.871	12.2486
793.566	5.44098
795.262	0.618408
796.956	-1.44006
798.651	-0.514465
800.346	1.72839
802.039	4.17804
803.734	5.94409
805.426	-0.639343
807.12	7.87085
808.811	-2.52502
810.504	3.39386
812.195	5.96252
813.888	0.510193
815.578	0.041687
817.27	10.1075
818.96	-6.06708
820.651	-3.04022
822.34	-5.14331
824.031	-0.490112
825.719	3.36639
827.409	12.0897
829.097	0.459351
830.786	2.47498
832.473	-1.08636
834.16	5.99884
835.849	-0.0512085
837.535	5.43524
839.222	0.231995
840.908	-4.77045
842.593	-7.79395
844.28	-3.17419
845.965	-6.68585
847.651	6.11261
849.335	1.11377
851.018	0.759888
852.704	-5.06256
854.387	-0.68219
856.069	1.34351
857.754	-10.5433
859.436	-4.67163
861.117	-0.375244
862.799	-10.657
864.482	-1.51538
866.163	-12.0595
867.843	-4.62299
869.523	-6.53943
871.205	-3.69965
872.885	3.34473
874.564	-4.63
876.243	-6.62231
877.923	-0.634094
879.602	-5.44073
881.279	1.07043
882.957	3.56451
884.636	-0.849121
886.313	2.94647
887.99	4.83655
889.666	9.71387
891.343	7.68671
893.018	28.981
894.696	32.5927
896.371	40.5283
898.046	51.118
899.72	56.0317
901.394	73.6019
903.068	64.4953
904.742	75.7126
906.415	86.2559
908.088	81.0146
909.76	81.3229
911.435	71.1775
913.107	68.1417
914.778	60.104
916.45	48.5046
918.121	45.1271
919.792	39.1919
921.462	34.9233
923.132	39.767
924.802	22.279
926.471	15.2385
928.141	14.6439
929.809	5.05695
931.478	9.13995
933.146	8.45258
934.814	0.328369
936.482	-8.23145
938.149	5.55127
939.816	5.79053
941.483	-0.181641
943.147	13.8613
944.813	21.1396
946.479	28.9878
948.144	31.1861
949.81	33.2894
951.474	52.8572
953.139	71.5553
954.803	75.608
956.467	109.459
958.129	131.226
959.792	158.792
961.455	177.272
963.118	238.668
964.78	262.648
966.442	300.208
968.102	310.692
969.763	332.215
971.424	323.76
973.085	327.888
974.745	304.282
976.404	262.602
978.064	213.288
979.723	196.124
981.382	170.777
983.039	159.249
984.698	156.538
986.356	146.758
988.014	152.355
989.67	187.109
991.327	195.795
992.985	213.083
994.639	224.419
996.296	242.138
997.952	236.903
999.606	253.058
1001.26	246.369
1002.92	274.279
1004.57	281.816
1006.22	311.617
1007.88	360.698
1009.53	427.167
1011.18	494.132
1012.84	592.6
1014.49	703.909
1016.14	834.935
1017.79	987.909
1019.44	1106.06
1021.09	1209.93
1022.75	1243.75
1024.4	1206.63
1026.05	1131.91
1027.7	993.25
1029.35	862.207
1031	742.557
1032.64	605.297
1034.29	506.221
1035.94	425.758
1037.59	350.579
1039.23	292.459
1040.88	252.195
1042.53	219.093
1044.17	185.942
1045.82	157.97
1047.47	124.949
1049.11	96.9861
1050.76	96.5361
1052.4	78.5858
1054.05	59.2587
1055.69	50.765
1057.34	38.2272
1058.98	23.9641
1060.62	25.3164
1062.27	23.4032
1063.91	8.53949
1065.55	13.2881
1067.19	9.64905
1068.83	4.95361
1070.48	-0.564575
1072.12	6.2937
1073.76	-1.68341
1075.4	12.5008
1077.04	8.18036
1078.68	-4.64709
1080.32	9.46198
1081.96	5.83948
1083.6	12.9288
1085.23	27.8262
1086.87	43.5562
1088.51	45.8813
1090.15	69.7996
1091.78	95.1865
1093.42	105.954
1095.06	103.643
1096.7	95.9182
1098.33	77.2077
1099.97	58.3163
1101.6	43.6561
1103.24	33.588
1104.87	26.08
1106.51	9.27167
1108.14	20.3505
1109.77	10.8865
1111.41	-1.88538
1113.04	-2.33295
1114.67	-5.10931
1116.31	1.90857
1117.94	-6.86792
1119.57	1.2395
1121.2	-6.99219
1122.83	-6.23511
1124.46	5.84174
1126.09	-6.0968
1127.72	0.833191
1129.35	3.29645
1130.98	-0.932251
1132.61	-6.96924
1134.24	-2.37189
1135.87	-2.92053
1137.5	-4.95477
1139.13	-1.14191
1140.75	1.4989
1142.38	-6.22955
1144.01	4.7663
1145.64	6.2608
1147.26	-2.31854
1148.89	6.82776
1150.52	-3.98224
1152.14	7.45703
1153.77	3.83264
1155.39	2.22998
1157.02	9.55426
1158.64	14.5598
1160.26	6.25348
1161.89	10.6404
1163.51	18.4761
1165.13	3.87891
1166.76	9.29272
1168.38	14.1481
1170	9.66968
1171.62	8.29779
1173.24	15.9178
1174.87	13.6393
1176.49	1.78796
1178.11	0.250977
1179.73	11.2481
1181.35	14.998
1182.97	12.9413
1184.59	3.40985
1186.21	6.61957
1187.82	7.35327
1189.44	7.04126
1191.06	1.79749
1192.68	0.507324
1194.29	3.28802
1195.91	0.454407
1197.53	-1.54504
1199.15	-12.4886
3201.83	7.94072
3203.09	7.41305
3204.36	3.2568
3205.62	4.02988
3206.89	2.94794
3208.15	3.90272
3209.42	3.11118
3210.68	-0.315743
3211.94	-1.93475
3213.21	0.138445
3214.47	1.12761
3215.73	-1.52505
3216.99	4.73301
3218.25	-0.987602
3219.52	1.20158
3220.78	-2.81319
3222.04	0.411506
3223.3	-1.23651
3224.56	1.24265
3225.82	1.51289
3227.08	2.46319
3228.34	-1.68644
3229.6	-1.60193
3230.86	0.270819
3232.12	-3.29144
3233.38	4.82163
3234.64	3.16413
3235.9	-2.15331
3237.16	-2.35239
3238.42	4.23122
3239.68	-0.401112
3240.94	-0.696976
3242.19	4.78883
3243.45	4.5002
3244.71	0.881431
3245.97	-3.84556
3247.22	-0.905708
3248.48	2.37034
3249.74	2.75951
3250.99	2.2581
3252.25	2.20341
3253.51	1.25979
3254.76	0.758612
3256.02	0.703251
3257.27	0.0897032
3258.53	4.58766
3259.78	-0.583121
3261.04	0.245761
3262.29	-0.70617
3263.55	-0.436214
3264.8	0.163731
3266.06	0.0962286
3267.31	5.35869
3268.56	1.61864
3269.82	0.766342
3271.07	1.68817
3272.32	3.82982
3273.57	0.746248
3274.83	2.10566
3276.08	2.12794
3277.33	0.70295
3278.58	0.941874
3279.83	-0.266407
3281.09	-0.0321375
3282.34	4.30923
3283.59	-2.12952
3284.84	3.20644
3286.09	-1.68258
3287.34	0.314553
3288.59	-3.02444
3289.84	-0.366015
3291.09	0.178563
3292.34	-0.946054
3293.59	0.148979
3294.84	0.130417
3296.09	4.55351
3297.34	-0.691766
3298.58	2.83747
3299.83	1.80943
3301.08	-1.10958
3302.33	-1.03071
3303.57	1.49002
3304.82	3.2316
3306.07	3.52679
3307.32	0.264552
3308.56	0.222334
3309.81	-0.820982
3311.06	4.02302
3312.3	-1.5795
3313.55	2.59488
3314.79	-0.454773
3316.04	-0.394093
3317.28	0.331629
3318.53	1.72332
3319.77	0.00242483
3321.02	4.61444
3322.26	3.22515
3323.51	2.94649
3324.75	0.22228
3326	3.27566
3327.24	1.77254
3328.48	0.602221
3329.73	0.209582
3330.97	1.37177
3332.21	2.86707
3333.45	0.917628
3334.7	3.41283
3335.94	0.240921
3337.18	-0.597733
3338.42	0.23033
3339.66	2.05846
3340.9	5.22002
3342.15	2.27107
3343.39	4.21084
3344.63	1.48418
3345.87	1.98006
3347.11	-1.85699
3348.35	-0.249124
3349.59	-0.974205
3350.83	3.07901
3352.07	0.68837
3353.3	0.631154
3354.54	-2.64733
3355.78	2.18604
3357.02	1.02006
3358.26	0.854788
3359.5	0.579025
3360.73	1.52584
3361.97	2.58499
3363.21	1.97833
3364.45	3.70566
3365.68	-0.233276
3366.92	0.0513153
3368.16	0.89236
3369.39	-0.932956
3370.63	0.909814
3371.87	-0.468722
3373.1	0.486369
3374.34	-1.44602
3375.57	-2.93367
3376.81	2.02462
3378.04	3.98324
3379.28	1.05441
3380.51	-2.31862
3381.75	1.08771
3382.98	3.27202
3384.21	-1.09841
3385.45	2.08821
3386.68	-0.50263
3387.92	0.574577
3389.15	-1.57022
3390.38	-1.60323
3391.61	-4.96863
3392.85	6.22288
3394.08	-1.91881
3395.31	0.495728
3396.54	2.91109
3397.78	-0.227884
3399.01	-3.14455
3400.24	1.71724
3401.47	-2.53144
3402.7	-0.112908
3403.93	1.3062
3405.16	2.50379
3406.39	1.8129
3407.62	0.122538
3408.85	-0.678454
3410.08	0.409915
3411.31	4.16542
3412.54	-3.85648
3413.77	3.7886
3414.99	1.3223
3416.22	0.968051
3417.45	-1.2747
3418.68	0.260501
3419.91	-0.759555
3421.14	2.55389
3422.36	0.755798
3423.59	0.291768
3424.82	-0.838739
3426.04	-1.30331
3427.27	2.12194
3428.5	-2.8974
3429.72	-1.47286
3430.95	2.17448
3432.17	0.932227
3433.4	2.57954
3434.63	3.67114
3435.85	2.31736
3437.08	1.85316
3438.3	0.276808
3439.53	1.25658
3440.75	2.01306
3441.97	1.43608
3443.2	-0.58497
3444.42	2.28172
3445.65	2.92669
3446.87	1.12607
3448.09	-0.23045
3449.31	0.523599
3450.54	0.0558265
3451.76	-1.07983
3452.98	-1.10498
3454.2	2.98057
3455.43	0.288596
3456.65	3.26197
3457.87	2.45699
3459.09	3.2069
3460.31	2.28961
3461.53	-0.7394
3462.75	1.89765
3463.97	2.20065
3465.19	0.502975
3466.41	-0.0841785
3467.63	3.55006
3468.85	1.18371
3470.07	3.59431
3471.29	1.78198
3472.51	2.7467
3473.73	-0.844941
3474.95	0.896053
3476.17	-0.808233
3477.39	4.9312
3478.6	1.00256
3479.82	0.962603
3481.04	1.92184
3482.26	1.21356
3483.47	3.39281
3484.69	-0.3171
3485.91	3.08337
3487.12	0.371292
3488.34	-1.78548
3489.56	-4.38759
3490.77	-4.54654
3491.99	-1.1503
3493.2	5.80022
3494.42	3.63932
3495.63	1.92151
3496.85	0.758985
3498.06	3.03956
3499.28	4.8754
3500.49	-0.0678206
3501.71	1.54412
3502.92	0.821526
3504.13	0.987162
3505.35	1.59678
3506.56	1.98298
3507.77	0.368534
3508.99	-0.0241322
3510.2	0.359954
3511.41	1.52102
3512.63	2.79288
3513.84	3.28584
3515.05	2.55602
3516.26	0.714319
3517.47	1.09416
3518.68	-1.19323
3519.89	-1.70356
3521.1	3.89671
3522.32	1.49662
3523.52	1.20644
3524.74	-1.41701
3525.95	0.0698441
3527.16	-1.33285
3528.36	3.48591
3529.57	0.637808
3530.78	1.45592
3531.99	5.16246
3533.2	1.09076
3534.41	2.01852
3535.62	0.0570776
3536.83	1.31754
3538.04	-1.08918
3539.24	-2.60755
3540.45	-0.681655
3541.66	0.24403
3542.86	-0.719774
3544.07	-0.461253
3545.28	2.908
3546.49	-2.27847
3547.69	0.867846
3548.9	-0.207937
3550.1	1.04912
3551.31	1.08411
3552.52	4.00787
3553.72	0.597818
3554.93	0.854774
3556.13	3.88907
3557.34	0.7014
3558.54	1.6244
3559.74	1.4364
3560.95	1.0265
3562.15	0.171831
3563.36	1.20641
3564.56	0.240755
3565.76	1.27519
3566.97	2.19892
3568.17	-1.98872
3569.37	0.0460971
3570.57	-0.0300318
3571.78	-0.216786
3572.98	3.15186
3574.18	-1.25697
3575.38	3.22323
3576.58	-1.51841
3577.79	0.184803
3578.99	-1.11189
3580.19	0.369411
3581.39	0.851136
3582.59	0.666499
3583.79	0.482096
3584.99	4.85377
3586.19	1.33681
3587.39	2.37584
3588.59	2.52639
3589.79	3.34406
3590.99	5.38435
3592.19	5.64729
3593.39	1.24409
3594.58	5.95213
3595.78	5.10537
3596.98	6.92571
3598.18	4.85776
3599.38	6.90141
3600.57	8.50084
3601.77	15.8788
3602.97	17.0352
3604.17	18.3033
3605.36	26.5717
3606.56	28.3966
3607.75	35.5547
3608.95	37.8248
3610.15	42.9844
3611.34	45.7003
3612.54	57.3051
3613.73	103.577
3614.93	207.295
3616.12	548.235
3617.32	1313.07
3618.51	2214.45
3619.71	2463.83
3620.9	1984.78
3622.09	1273.94
3623.29	712.001
3624.48	364.945
3625.68	187.002
3626.87	106.726
3628.06	69.4498
3629.25	50.2847
3630.45	46.3437
3631.64	65.6258
3632.83	104.463
3634.02	231.857
3635.21	541.362
3636.41	990.202
3637.6	1319.48
3638.79	1386.66
3639.98	1200.06
3641.17	898.564
3642.36	582.851
3643.55	338.805
3644.74	179.759
3645.93	98.047
3647.12	55.7805
3648.31	50.9585
3649.5	74.2479
3650.69	116.983
3651.88	161.718
3653.07	199.453
3654.26	241.301
3655.44	252.592
3656.63	228.551
3657.82	170.178
3659.01	97.0274
3660.2	58.21
3661.38	33.8364
3662.57	14.7979
3663.76	14.2039
3664.94	8.83203
3666.13	16.9055
3667.32	20.646
3668.5	26.8308
3669.69	20.2383
3670.88	13.2019
3672.06	8.60963
3673.25	5.0183
3674.43	6.75978
3675.62	2.61335
3676.8	0.688688
3677.99	4.76487
3679.17	0.618408
3680.35	1.47214
3681.54	3.99325
3682.72	5.51398
3683.91	2.47977
3685.09	-2.44363
3686.27	1.07734
3687.45	-2.29049
3688.64	-1.5464
3689.82	1.08602
3691	0.829456
3692.19	2.01808
3693.37	-3.23831
3694.55	-0.82812
3695.73	1.24876
3696.91	-0.452082
3698.09	3.29134
3699.27	-1.2985
3700.46	1.00104
3701.64	-1.25565
3702.82	-2.40143
3704	3.11948
3705.18	-0.0265411
3706.36	-0.394774
3707.54	-0.318772
3708.72	0.312674
3709.9	-0.167256
3711.07	1.35211
3712.25	-1.01709
3713.43	3.3913
3714.61	-0.533814
3715.79	1.76314
3716.97	2.61525
3718.15	-0.310592
3719.32	-1.01499
3720.5	0.614147
3721.68	-1.42359
3722.86	2.87171
3724.03	-0.389414
3725.21	-0.539121
3726.39	-1.91144
3727.56	1.27093
3728.74	-1.21301
3729.91	1.74651
3731.09	0.706313
3732.27	1.99906
3733.44	-0.264624
3734.62	1.47185
3735.79	2.42966
3736.97	-1.94558
3738.14	2.78922
3739.32	0.30217
3740.49	0.0362531
3741.66	-0.563217
3742.84	-1.94037
3744.01	3.45942
3745.18	2.96985
3746.36	2.81389
3747.53	-0.454113
3748.7	0.277413
3749.88	3.12033
3751.05	-1.25985
3752.22	-0.418311
3753.39	-1.57702
3754.57	-0.180044
3755.74	-1.22837
3756.91	0.0563705
3758.08	-1.99273
3759.25	-0.375382
3760.42	4.90823
3761.59	1.74714
3762.76	-0.525391
3763.93	-1.79834
3765.1	2.26182
3766.27	0.321662
3767.44	0.714619
3768.61	0.107196
3769.78	1.27729
3770.95	-1.44179
3772.12	-1.60552
3773.29	0.341599
3774.46	4.17738
3775.63	2.12402
3776.79	-1.81893
3777.96	1.79389
3779.13	-1.37119
3780.3	4.13016
3781.47	2.52033
3782.63	-0.868052
3783.8	-0.922684
3784.97	1.68924
3786.13	-3.58846
3787.3	-0.976758
3788.47	2.96813
3789.63	-2.19865
3790.8	5.07938
3791.96	-0.42093
3793.13	1.63479
3794.29	2.69002
3795.46	3.85679
3796.62	1.4676
3797.79	0.0788795
3798.95	-2.4215
3800.12	0.189857
3801.28	1.13407
3802.45	-3.47677
3803.61	1.46759
3804.77	-3.14356
3805.94	0.690376
3807.1	0.74616
3808.26	2.24646
3809.43	1.52519
3810.59	1.58141
3811.75	-0.0288076
3812.91	0.0277516
3814.07	-2.13768
3815.24	2.58637
3816.4	1.64355
3817.56	2.14547
3818.72	0.536421
3819.88	4.81652
3821.04	-0.902999
3822.2	-1.51127
3823.36	-0.119242
3824.52	-0.838039
3825.69	-0.11152
3826.85	1.3925
3828	3.45191
3829.16	-2.93224
3830.32	3.12834
3831.48	-0.14405
3832.64	1.47269
3833.8	1.42319
3834.96	0.485127
3836.12	2.99193
3837.28	0.943365
3838.43	0.894716
3839.59	-0.15302
3840.75	0.68849
3841.91	-0.802941
3843.06	-1.51686
3844.22	-2.22989
3845.38	3.27963
3846.53	2.34455
3847.69	-1.70073
3848.85	-1.74566
3850	0.764764
3851.16	0.387076
3852.31	1.00925
3853.47	-2.14561
3854.63	2.47774
3855.78	3.2119
3856.94	1.28022
3858.09	-0.318477
3859.25	-0.471838
3860.4	-1.18116
3861.55	4.66536
3862.71	-1.04293
3863.86	-1.19601
3865.02	1.42936
3866.17	-1.50121
3867.32	-0.209319
3868.47	1.52696
3869.63	2.26404
3870.78	0.333903
3871.93	3.5149
3873.08	1.58484
3874.24	0.655366
3875.39	1.50307
3876.54	2.68403
3877.69	3.19819
3878.84	-0.84323
3880	-0.773097
3881.15	0.629671
3882.3	-1.74565
3883.45	-3.8989
3884.6	-0.1636
3885.75	1.90491
3886.9	0.972994
3888.05	2.59624
3889.2	-3.22532
3890.35	2.95272
3891.5	3.13029
3892.65	-0.47032
3893.79	3.37239
3894.94	-2.785
3896.09	0.723827
3897.24	0.120814
3898.39	0.0727414
3899.54	-3.75382
3900.68	-1.91495
3901.83	-0.9652
3902.98	3.31703
3904.13	1.04294
3905.27	3.76738
3906.42	0.824817
3907.57	1.77024
3908.71	0.936403
3909.86	3.87988
3911.01	0.600115
3912.15	0.985447
3913.3	2.59248
3914.44	-0.80214
3915.59	-0.197332
3916.73	2.2947
3917.88	1.23049
3919.02	4.38691
3920.17	0.431426
3921.31	0.474356
3922.46	-2.81687
3923.6	0.890324
3924.74	4.81849
3925.89	1.41236
3927.03	0.115875
3928.17	-0.626343
3929.32	2.07503
3930.46	1.10818
3931.6	2.14016
3932.75	0.615616
3933.89	0.756353
3935.03	0.229376
3936.17	1.47901
3937.31	-0.0502063
3938.45	2.86406
3939.6	1.11089
3940.74	2.02329
3941.88	-0.398452
3943.02	0.401228
3944.16	1.2002
3945.3	1.66516
3946.44	-1.98153
3947.58	0.37144
3948.72	0.390671
3949.86	0.631881
3951	3.98407
3952.14	2.66969
3953.28	2.24427
3954.42	0.0414545
3955.56	-1.60539
3956.69	0.526105
3957.83	1.54739
3958.97	1.68078
3960.11	1.48198
3961.25	0.284681
3962.38	0.422092
3963.52	1.56161
3964.66	0.814458
3965.8	-0.597085
3966.93	1.10492
3968.07	-0.0786899
3969.21	-1.48132
3970.34	2.45266
3971.48	-3.16464
3972.61	-0.222498
3973.75	-1.27523
3974.89	0.343831
3976.02	0.301072
3977.16	0.931414
3978.29	1.78972
3979.43	-0.677853
3980.56	0.861177
3981.7	-1.48014
3982.83	-1.03615
3983.96	0.972117
3985.1	3.76868
3986.23	-0.203604
3987.36	2.16804
3988.5	-3.33642
3989.63	0.058453
3990.76	0.688189
3991.9	0.444247
3993.03	0.768253
3994.16	0.884899
3995.3	0.0195244
3996.43	1.94635
3997.56	-2.77603
3998.69	4.18645
3999.82	0.612769
