##NAMES=Cyanotrichite
##RRUFFID=R070500
##IDEAL CHEMISTRY=Cu_4_Al_2_(SO_4_)(OH)_12_(H_2_O)_2_
##LOCALITY=Vieja mine, Portrerillos, Chanaral Province, Atacama Region, Chile
##OWNER=RRUFF
##SOURCE=James Shigley
##DESCRIPTION=Radial aggregates of sky-blue fibers associated with green brochantite
##STATUS=The identification of this mineral is not yet confirmed
##URL=https://www.rruff.net/odr/rruff_sample/R070500
##DIFFRACTION SAMPLE DESCRIPTION=Powder, using Mo radiation
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

627.6542, 594.3672
629.5827, 592.3409
631.5112, 589.2390
633.4396, 586.0385
635.3681, 582.3557
637.2966, 579.7569
639.2250, 578.3177
641.1535, 578.2264
643.0820, 580.5368
645.0104, 589.4695
646.9389, 596.5233
648.8674, 598.4867
650.7958, 595.7585
652.7243, 592.8643
654.6528, 589.2422
656.5812, 586.3931
658.5097, 585.4193
660.4382, 587.3923
662.3666, 588.0287
664.2951, 586.1831
666.2236, 583.6719
668.1520, 581.7305
670.0805, 579.5432
672.0090, 580.2729
673.9374, 588.9357
675.8659, 599.8861
677.7944, 604.6739
679.7228, 596.2648
681.6513, 589.6423
683.5798, 588.2598
685.5082, 590.8844
687.4367, 591.8911
689.3652, 589.1539
691.2936, 588.2386
693.2221, 593.1521
695.1506, 603.6051
697.0790, 609.7794
699.0075, 607.8657
700.9360, 604.3394
702.8644, 601.9584
704.7929, 600.7739
706.7214, 599.4376
708.6498, 597.2543
710.5783, 595.4010
712.5068, 595.0076
714.4352, 596.9869
716.3637, 597.8460
718.2922, 596.8137
720.2206, 594.9724
722.1491, 593.4737
724.0776, 592.0662
726.0060, 591.5217
727.9345, 592.3859
729.8630, 594.0853
731.7914, 595.7376
733.7199, 596.9012
735.6484, 598.7015
737.5768, 602.5303
739.5053, 607.3702
741.4338, 609.0247
743.3622, 604.2930
745.2907, 600.4463
747.2192, 599.4348
749.1476, 600.9542
751.0761, 605.1096
753.0046, 616.5544
754.9330, 625.2980
756.8615, 626.3566
758.7900, 618.9598
760.7184, 615.0110
762.6469, 616.3112
764.5754, 619.3955
766.5038, 623.3334
768.4323, 628.0014
770.3608, 631.0944
772.2892, 629.5139
774.2177, 628.0772
776.1462, 629.8935
778.0746, 637.1895
780.0031, 641.6696
781.9316, 644.9384
783.8600, 644.6404
785.7885, 636.0753
787.7170, 618.0361
789.6454, 606.3651
791.5739, 610.2610
793.5024, 618.9205
795.4308, 623.1325
797.3593, 619.2201
799.2878, 617.6041
801.2162, 620.8714
803.1447, 625.7593
805.0732, 627.8810
807.0016, 626.5435
808.9301, 625.5928
810.8586, 624.3165
812.7870, 624.5837
814.7155, 629.6348
816.6440, 644.7003
818.5724, 654.4767
820.5009, 651.3662
822.4293, 642.7271
824.3578, 643.7340
826.2863, 660.9794
828.2147, 672.2117
830.1432, 667.8163
832.0717, 655.4186
834.0001, 646.1673
835.9286, 641.0541
837.8571, 638.1353
839.7855, 637.0438
841.7140, 637.5437
843.6425, 639.2361
845.5709, 642.8130
847.4994, 646.0688
849.4279, 649.7239
851.3563, 652.2830
853.2848, 650.9073
855.2133, 643.0507
857.1417, 636.9615
859.0702, 635.9946
860.9987, 638.5613
862.9271, 640.6072
864.8556, 641.8527
866.7841, 643.2516
868.7125, 644.4918
870.6410, 646.1089
872.5695, 649.4966
874.4979, 656.1281
876.4264, 660.8136
878.3549, 659.8650
880.2833, 655.7382
882.2118, 653.7547
884.1403, 655.3343
886.0687, 656.9832
887.9972, 657.7122
889.9257, 658.1794
891.8541, 660.1019
893.7826, 664.3792
895.7111, 668.3088
897.6395, 672.9678
899.5680, 676.4375
901.4965, 675.1200
903.4249, 665.9155
905.3534, 658.7761
907.2819, 655.0148
909.2103, 654.5435
911.1388, 657.5400
913.0673, 667.3340
914.9957, 675.0699
916.9242, 678.5453
918.8527, 679.7552
920.7811, 681.7809
922.7096, 685.3340
924.6381, 686.7844
926.5665, 681.0096
928.4950, 674.9220
930.4235, 676.2147
932.3519, 691.4671
934.2804, 702.1637
936.2089, 703.8930
938.1373, 703.1638
940.0658, 706.7875
941.9943, 715.2612
943.9227, 723.6449
945.8512, 731.0565
947.7797, 738.1061
949.7081, 745.1790
951.6366, 752.1961
953.5651, 759.1107
955.4935, 765.5748
957.4220, 772.0322
959.3505, 778.2222
961.2789, 783.7047
963.2074, 791.6780
965.1359, 803.1330
967.0643, 816.0407
968.9928, 830.4661
970.9213, 845.9170
972.8497, 859.6873
974.7782, 872.0494
976.7067, 881.6960
978.6351, 888.2533
980.5636, 891.7745
982.4921, 892.8735
984.4205, 891.4350
986.3490, 887.9230
988.2775, 885.5909
990.2059, 881.3639
992.1344, 865.1423
994.0629, 830.7497
995.9913, 798.6923
997.9198, 774.4828
999.8483, 757.0063
1001.777, 745.3126
1003.705, 740.6245
1005.634, 738.3935
1007.562, 739.1556
1009.491, 740.7905
1011.419, 740.9335
1013.348, 738.3533
1015.276, 736.8881
1017.204, 735.1995
1019.133, 735.8424
1021.061, 743.8394
1022.990, 758.9274
1024.918, 766.2902
1026.847, 756.8544
1028.775, 746.3937
1030.704, 743.2483
1032.632, 747.4583
1034.561, 751.7410
1036.489, 758.0776
1038.418, 762.1865
1040.346, 762.1796
1042.275, 758.8795
1044.203, 755.6186
1046.131, 751.5956
1048.060, 749.1036
1049.988, 748.0233
1051.917, 749.2001
1053.845, 754.7576
1055.774, 766.8732
1057.702, 775.0671
1059.631, 773.2828
1061.559, 768.4838
1063.488, 766.8237
1065.416, 770.8723
1067.345, 771.4882
1069.273, 765.3744
1071.202, 759.0600
1073.130, 756.8766
1075.058, 758.7543
1076.987, 759.2966
1078.915, 756.4316
1080.844, 754.7692
1082.772, 757.7572
1084.701, 763.4036
1086.629, 767.0889
1088.558, 768.6312
1090.486, 768.4219
1092.415, 765.4193
1094.343, 761.5516
1096.272, 759.5054
1098.200, 760.9048
1100.129, 761.4801
1102.057, 759.1348
1103.985, 757.3149
1105.914, 760.0197
1107.842, 767.0564
1109.771, 770.2418
1111.699, 765.6981
1113.628, 760.9848
1115.556, 761.0718
1117.485, 764.1957
1119.413, 763.9323
1121.342, 757.9594
1123.270, 752.4363
1125.199, 746.6137
1127.127, 743.0602
1129.056, 746.1130
1130.984, 764.5352
1132.912, 775.0317
1134.841, 770.6190
1136.769, 763.5711
1138.698, 764.3594
1140.626, 772.3883
1142.555, 776.5042
1144.483, 774.8922
1146.412, 770.4406
1148.340, 761.7348
1150.269, 751.3801
1152.197, 747.0168
1154.126, 752.4199
1156.054, 756.3372
1157.983, 755.0388
1159.911, 751.9044
1161.839, 750.7398
1163.768, 752.6008
1165.696, 753.9436
1167.625, 754.7588
1169.553, 755.1205
1171.482, 754.7030
1173.410, 753.6380
1175.339, 752.9766
1177.267, 751.9326
1179.196, 752.5526
1181.124, 759.1737
1183.053, 766.3707
1184.981, 764.8939
1186.910, 751.3696
1188.838, 743.7039
1190.766, 749.6994
1192.695, 759.1836
1194.623, 767.4413
1196.552, 774.6863
1198.480, 777.4190
1200.409, 773.3572
1202.337, 767.4417
1204.266, 757.6892
1206.194, 747.4993
1208.123, 745.0037
1210.051, 752.0164
1211.980, 759.4974
1213.908, 768.6781
1215.837, 775.8119
1217.765, 777.6962
1219.693, 774.9618
1221.622, 771.5143
1223.550, 765.7385
1225.479, 762.4188
1227.407, 764.6529
1229.336, 769.8268
1231.264, 772.4218
1233.193, 769.9315
1235.121, 769.9775
1237.050, 778.0608
1238.978, 784.6606
1240.907, 781.0457
1242.835, 766.8581
1244.764, 759.2047
1246.692, 760.5139
1248.620, 764.9281
1250.549, 773.9439
1252.477, 783.9133
1254.406, 789.0039
1256.334, 788.6347
1258.263, 787.6977
1260.191, 787.4235
1262.120, 786.5405
1264.048, 783.3395
1265.977, 778.5740
1267.905, 776.8376
1269.834, 779.5120
1271.762, 783.0720
1273.691, 788.3839
1275.619, 793.0099
1277.547, 793.5531
1279.476, 787.7279
1281.404, 784.8362
1283.333, 787.2516
1285.261, 789.6918
1287.190, 790.3914
1289.118, 789.4556
1291.047, 786.3921
1292.975, 778.4077
1294.904, 776.1702
1296.832, 787.7693
1298.761, 801.1160
1300.689, 806.0903
1302.618, 804.2635
1304.546, 804.5198
1306.474, 810.1456
1308.403, 812.8007
1310.331, 805.8726
1312.260, 795.9951
1314.188, 791.3721
1316.117, 792.7724
1318.045, 795.3593
1319.974, 799.1208
1321.902, 803.2678
1323.831, 806.5386
1325.759, 809.7963
1327.688, 816.0469
1329.616, 832.9690
1331.545, 841.6728
1333.473, 838.0684
1335.401, 829.7007
1337.330, 819.0626
1339.258, 807.1404
1341.187, 803.7928
1343.115, 814.2874
1345.044, 823.5513
1346.972, 827.7649
1348.901, 828.4085
1350.829, 825.0195
1352.758, 817.8421
1354.686, 816.1795
1356.615, 825.1299
1358.543, 832.7164
1360.472, 832.5727
1362.400, 828.5846
1364.328, 826.5721
1366.257, 827.1067
1368.185, 827.2670
1370.114, 825.0885
1372.042, 824.3694
1373.971, 827.6242
1375.899, 833.3479
1377.828, 837.1970
1379.756, 838.2252
1381.685, 838.4229
1383.613, 835.6221
1385.542, 834.1154
1387.470, 838.5390
1389.399, 847.4404
1391.327, 850.8317
1393.255, 845.2833
1395.184, 841.5407
1397.112, 843.4847
1399.041, 845.7643
1400.969, 843.1887
1402.898, 836.5853
1404.826, 832.3721
1406.755, 831.0621
1408.683, 831.0097
1410.612, 833.3493
1412.540, 835.4824
1414.469, 833.9835
1416.397, 829.7374
1418.326, 829.8079
1420.254, 837.7653
1422.182, 843.8648
1424.111, 842.4717
1426.039, 839.0751
1427.968, 839.0240
1429.896, 842.3430
1431.825, 844.2964
1433.753, 842.9961
1435.682, 842.5645
1437.610, 843.4661
1439.539, 846.0513
1441.467, 851.6009
1443.396, 861.3836
1445.324, 867.4025
1447.253, 868.4462
1449.181, 867.4181
1451.109, 863.1943
1453.038, 858.4063
1454.966, 856.2974
1456.895, 857.2770
1458.823, 859.1830
1460.752, 863.0845
1462.680, 866.5291
1464.609, 868.9396
1466.537, 870.4690
1468.466, 871.3511
1470.394, 871.5367
1472.323, 870.4105
1474.251, 867.0828
1476.180, 863.5441
1478.108, 859.6332
1480.036, 856.2692
1481.965, 854.4637
1483.893, 854.1935
1485.822, 855.4585
1487.750, 858.8889
1489.679, 862.6943
1491.607, 866.6168
1493.536, 870.3586
1495.464, 874.9598
1497.393, 879.7747
1499.321, 878.2567
1501.250, 865.3437
1503.178, 857.2278
1505.107, 863.5183
1507.035, 873.5183
1508.964, 878.0051
1510.892, 878.1026
1512.820, 883.0509
1514.749, 898.2926
1516.677, 905.5800
1518.606, 890.9508
1520.534, 874.6996
1522.463, 869.6467
1524.391, 874.3841
1526.320, 880.6887
1528.248, 892.2921
1530.177, 896.5264
1532.105, 882.1111
1534.034, 870.6213
1535.962, 877.8948
1537.891, 897.0273
1539.819, 905.6164
1541.747, 897.2709
1543.676, 893.2979
1545.604, 896.5436
1547.533, 901.0518
1549.461, 904.3929
1551.390, 907.1108
1553.318, 910.8664
1555.247, 917.0685
1557.175, 919.3679
1559.104, 915.7140
1561.032, 911.8279
1562.960, 909.0922
1564.889, 907.2203
1566.817, 905.1147
1568.746, 902.5470
1570.674, 904.0324
1572.603, 914.6417
1574.531, 921.4958
1576.460, 919.7712
1578.388, 916.5342
1580.317, 918.3627
1582.245, 923.7062
1584.174, 924.0095
1586.102, 916.4193
1588.031, 911.6432
1589.959, 911.7748
1591.887, 913.4783
1593.816, 916.1335
1595.744, 918.8353
1597.673, 920.3509
1599.601, 921.0816
1601.530, 918.8730
1603.458, 909.3323
1605.387, 903.9166
1607.315, 909.8047
1609.244, 919.0458
1611.172, 922.7391
1613.101, 921.6996
1615.029, 923.6414
1616.958, 930.0079
1618.886, 934.8962
1620.814, 935.5804
1622.743, 935.6306
1624.671, 935.8202
1626.600, 937.4833
1628.528, 945.4023
1630.457, 961.0615
1632.385, 967.8900
1634.314, 958.2302
1636.242, 948.7261
1638.171, 945.8352
1640.099, 946.1505
1642.028, 947.1457
1643.956, 948.4292
1645.885, 947.5814
1647.813, 943.7048
1649.741, 940.6025
1651.670, 938.9028
1653.598, 938.7728
1655.527, 942.4567
1657.455, 947.0998
1659.384, 946.3019
1661.312, 939.7508
1663.241, 937.1223
1665.169, 940.4014
1667.098, 945.5710
1669.026, 952.6138
1670.955, 959.4216
1672.883, 965.1475
1674.812, 969.0309
1676.740, 967.5475
1678.668, 959.3537
1680.597, 953.4522
1682.525, 951.8806
1684.454, 952.9713
1686.382, 960.1008
1688.311, 967.0905
1690.239, 962.7802
1692.168, 949.3591
1694.096, 947.1939
1696.025, 961.9141
1697.953, 974.0901
1699.882, 976.3956
1701.810, 976.9658
1703.739, 982.0511
1705.667, 987.8246
1707.595, 985.2867
1709.524, 974.3078
1711.452, 972.0267
1713.381, 987.9064
1715.309, 995.3277
1717.238, 975.2467
1719.166, 954.8045
1721.095, 957.3424
1723.023, 973.9039
1724.952, 980.8815
1726.880, 977.3173
1728.809, 974.7171
1730.737, 973.9423
1732.666, 974.5261
1734.594, 975.9879
1736.522, 978.7390
1738.451, 984.3315
1740.379, 991.4941
1742.308, 995.3217
1744.236, 994.8319
1746.165, 996.4685
1748.093, 1005.182
1750.022, 1010.463
1751.950, 1006.417
1753.879, 1000.098
1755.807, 999.1280
1757.736, 1001.549
1759.664, 997.5120
1761.593, 982.2435
1763.521, 976.2443
1765.449, 986.3899
1767.378, 998.0482
1769.306, 1010.849
1771.235, 1020.041
1773.163, 1017.372
1775.092, 1006.737
1777.020, 1006.383
1778.949, 1025.309
1780.877, 1031.425
1782.806, 1012.540
1784.734, 997.6650
1786.663, 997.0974
1788.591, 1000.759
1790.520, 999.2930
1792.448, 995.1471
1794.376, 997.6409
1796.305, 1011.103
1798.233, 1018.348
1800.162, 1013.355
1802.090, 1010.482
1804.019, 1014.782
1805.947, 1019.540
1807.876, 1020.716
1809.804, 1018.785
1811.733, 1013.387
1813.661, 1003.353
1815.590, 1001.292
1817.518, 1012.709
1819.447, 1021.792
1821.375, 1024.139
1823.303, 1024.309
1825.232, 1022.383
1827.160, 1020.790
1829.089, 1024.880
1831.017, 1033.702
1832.946, 1036.755
1834.874, 1031.617
1836.803, 1027.620
1838.731, 1027.907
1840.660, 1027.922
1842.588, 1024.245
1844.517, 1020.517
1846.445, 1021.696
1848.374, 1025.856
1850.302, 1025.037
1852.230, 1018.038
1854.159, 1016.222
1856.087, 1023.875
1858.016, 1031.245
1859.944, 1036.441
1861.873, 1038.504
1863.801, 1032.955
1865.730, 1025.096
1867.658, 1027.843
1869.587, 1041.833
1871.515, 1047.151
1873.444, 1037.944
1875.372, 1031.605
1877.301, 1030.439
1879.229, 1032.593
1881.157, 1041.401
1883.086, 1050.148
1885.014, 1049.866
1886.943, 1042.774
1888.871, 1039.767
1890.800, 1042.223
1892.728, 1044.833
1894.657, 1046.660
1896.585, 1049.687
1898.514, 1056.548
1900.442, 1061.788
1902.371, 1060.971
1904.299, 1057.222
1906.228, 1054.560
1908.156, 1053.142
1910.084, 1056.097
1912.013, 1065.496
1913.941, 1068.510
1915.870, 1058.368
1917.798, 1051.351
1919.727, 1057.417
1921.655, 1064.895
1923.584, 1063.169
1925.512, 1058.344
1927.441, 1062.391
1929.369, 1074.052
1931.298, 1078.980
1933.226, 1074.785
1935.155, 1069.681
1937.083, 1064.327
1939.011, 1059.092
1940.940, 1052.994
1942.868, 1048.156
1944.797, 1046.675
1946.725, 1047.872
1948.654, 1049.831
1950.582, 1052.482
1952.511, 1058.390
1954.439, 1071.395
1956.368, 1080.178
1958.296, 1081.779
1960.225, 1081.835
1962.153, 1080.844
1964.082, 1079.911
1966.010, 1081.358
1967.938, 1083.272
1969.867, 1079.812
1971.795, 1071.964
1973.724, 1072.346
1975.652, 1083.216
1977.581, 1093.721
1979.509, 1105.111
1981.438, 1108.883
1983.366, 1093.057
1985.295, 1077.981
1987.223, 1079.291
1989.152, 1089.072
1991.080, 1098.674
1993.009, 1106.957
1994.937, 1104.645
1996.865, 1087.578
1998.794, 1077.878
2000.722, 1081.500
2002.651, 1085.770
2004.579, 1090.026
2006.508, 1092.726
2008.436, 1091.328
2010.365, 1089.502
2012.293, 1092.602
2014.222, 1098.602
2016.150, 1099.154
2018.079, 1093.388
2020.007, 1092.748
2021.936, 1099.576
2023.864, 1104.948
2025.792, 1106.878
2027.721, 1107.826
2029.649, 1109.830
2031.578, 1110.032
2033.506, 1102.232
2035.435, 1093.515
2037.363, 1097.613
2039.292, 1111.230
2041.220, 1115.778
2043.149, 1109.677
2045.077, 1103.203
2047.006, 1094.976
2048.934, 1090.238
2050.863, 1090.662
2052.791, 1093.548
2054.719, 1098.933
2056.648, 1104.756
2058.576, 1109.964
2060.505, 1113.646
2062.433, 1113.397
2064.362, 1109.573
2066.290, 1106.417
2068.219, 1103.507
2070.147, 1108.660
2072.076, 1128.178
2074.004, 1141.181
2075.933, 1139.916
2077.861, 1133.370
2079.790, 1117.578
2081.718, 1106.173
2083.646, 1118.514
2085.575, 1140.760
2087.503, 1144.340
2089.432, 1130.566
2091.360, 1119.888
2093.289, 1111.132
2095.217, 1109.566
2097.146, 1119.900
2099.074, 1129.641
2101.003, 1139.732
2102.931, 1145.838
2104.860, 1146.700
2106.788, 1142.707
2108.717, 1125.895
2110.645, 1109.223
2112.573, 1117.861
2114.502, 1142.910
2116.430, 1150.469
2118.359, 1139.032
2120.287, 1131.598
2122.216, 1131.366
2124.144, 1131.367
2126.073, 1130.909
2128.001, 1130.525
2129.930, 1132.194
2131.858, 1131.933
2133.787, 1123.368
2135.715, 1115.466
2137.644, 1121.453
2139.572, 1134.239
2141.500, 1134.577
2143.429, 1124.406
2145.357, 1120.518
2147.286, 1123.874
2149.214, 1126.488
2151.143, 1127.017
2153.071, 1127.762
2155.000, 1129.632
2156.928, 1131.485
2158.857, 1132.673
2160.785, 1134.279
2162.714, 1137.845
2164.642, 1141.539
2166.571, 1143.017
2168.499, 1142.797
2170.427, 1142.292
2172.356, 1141.496
2174.284, 1140.646
2176.213, 1139.797
2178.141, 1138.287
2180.070, 1134.796
2181.998, 1135.664
2183.927, 1144.306
2185.855, 1153.661
2187.784, 1164.851
2189.712, 1170.990
2191.641, 1163.799
2193.569, 1153.292
2195.498, 1149.412
2197.426, 1150.094
2199.354, 1151.664
2201.283, 1154.163
2203.211, 1157.671
2205.140, 1162.528
2207.068, 1164.255
2208.997, 1162.386
2210.925, 1159.304
2212.854, 1154.313
2214.782, 1151.410
2216.711, 1152.223
2218.639, 1154.700
2220.568, 1157.162
2222.496, 1161.380
2224.425, 1171.022
2226.353, 1180.758
2228.281, 1184.159
2230.210, 1182.228
2232.138, 1175.004
2234.067, 1164.073
2235.995, 1167.482
2237.924, 1186.181
2239.852, 1191.407
2241.781, 1177.864
2243.709, 1168.236
2245.638, 1167.873
2247.566, 1168.911
2249.495, 1168.494
2251.423, 1169.879
2253.352, 1177.132
2255.280, 1183.075
2257.208, 1182.376
2259.137, 1178.427
2261.065, 1172.684
2262.994, 1167.512
2264.922, 1169.725
2266.851, 1176.450
2268.779, 1176.135
2270.708, 1169.194
2272.636, 1165.406
2274.565, 1166.596
2276.493, 1164.243
2278.422, 1149.291
2280.350, 1145.763
2282.279, 1170.312
2284.207, 1183.987
2286.135, 1163.347
2288.064, 1149.690
2289.992, 1169.756
2291.921, 1190.992
2293.849, 1186.873
2295.778, 1176.787
2297.706, 1184.955
2299.635, 1199.623
2301.563, 1196.128
2303.492, 1180.193
2305.420, 1178.724
2307.349, 1192.598
2309.277, 1191.360
2311.206, 1169.677
2313.134, 1163.978
2315.063, 1180.708
2316.991, 1192.433
2318.919, 1192.712
2320.848, 1195.085
2322.776, 1208.637
2324.705, 1215.796
2326.633, 1203.497
2328.562, 1190.601
2330.490, 1186.121
2332.419, 1186.622
2334.347, 1193.083
2336.276, 1199.639
2338.204, 1195.328
2340.133, 1187.512
2342.061, 1196.230
2343.990, 1213.991
2345.918, 1212.361
2347.846, 1193.270
2349.775, 1186.738
2351.703, 1196.981
2353.632, 1201.337
2355.560, 1194.521
2357.489, 1193.219
2359.417, 1202.159
2361.346, 1205.063
2363.274, 1195.509
2365.203, 1188.488
2367.131, 1190.802
2369.060, 1192.996
2370.988, 1189.893
2372.917, 1186.860
2374.845, 1189.620
2376.773, 1191.500
2378.702, 1181.161
2380.630, 1170.990
2382.559, 1181.071
2384.487, 1200.260
2386.416, 1205.281
2388.344, 1201.162
2390.273, 1205.060
2392.201, 1214.675
2394.130, 1211.997
2396.058, 1194.815
2397.987, 1193.432
2399.915, 1217.083
2401.844, 1226.834
2403.772, 1218.583
2405.700, 1208.925
2407.629, 1197.108
2409.557, 1191.647
2411.486, 1196.492
2413.414, 1202.772
2415.343, 1209.839
2417.271, 1213.870
2419.200, 1207.120
2421.128, 1204.778
2423.057, 1221.968
2424.985, 1238.457
2426.914, 1235.845
2428.842, 1228.879
2430.771, 1234.202
2432.699, 1241.707
2434.627, 1236.457
2436.556, 1225.805
2438.484, 1223.810
2440.413, 1228.160
2442.341, 1231.397
2444.270, 1233.807
2446.198, 1238.567
2448.127, 1245.368
2450.055, 1243.003
2451.984, 1231.082
2453.912, 1224.774
2455.841, 1225.589
2457.769, 1229.241
2459.698, 1238.734
2461.626, 1242.759
2463.554, 1238.090
2465.483, 1232.436
2467.411, 1224.164
2469.340, 1219.833
2471.268, 1220.874
2473.197, 1225.771
2475.125, 1236.760
2477.054, 1246.506
2478.982, 1253.652
2480.911, 1255.870
2482.839, 1247.601
2484.768, 1239.314
2486.696, 1241.494
2488.625, 1243.820
2490.553, 1233.397
2492.481, 1222.516
2494.410, 1225.115
2496.338, 1233.992
