##NAMES=Alumolukrahnite
##RRUFFID=R250021
##IDEAL CHEMISTRY=CaCu^2+^Al(AsO_4_)_2_(OH)(H_2_O)
##LOCALITY=Jote mine, Copiapó Province, Chile
##OWNER=Natural History Museum of Los Angeles County
##SOURCE=Tony Kampf
##DESCRIPTION=Crude diamond-shaped tablets. Type sample describe in Kampf et al (2023)
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250021
##MEASURED CHEMISTRY=Ca_1.01_(Cu_0.92_Zn_0.13_)(Al_0.96_Fe_0.01_)(As_0.985_O_4_)_2_(OH)_0.88_(H_2_O)_1.12_
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 5.343 b: 5.501 c: 7.329 alpha: 67.72 beta: 69.06 gamma: 69.42 volume: 180.3 crystal system: triclinic
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=532

99.7834	200.537
101.655	199.868
103.528	199.514
105.401	204.108
107.272	197.755
109.144	202.98
111.016	200.837
112.885	202.483
114.756	203.603
116.625	200.092
118.493	193.948
120.363	201.595
122.23	200.609
124.097	210.887
125.964	218.848
127.83	224.178
129.696	232.351
131.562	253.259
133.427	268.063
135.292	278.235
137.156	288.828
139.02	308.158
140.884	319.909
142.745	329.133
144.608	344.884
146.471	345.898
148.331	354.912
150.193	351.294
152.052	330.097
153.913	345.532
155.772	342.335
157.63	335.454
159.49	346.783
161.348	342.638
163.205	350.915
165.062	336.56
166.918	349.784
168.774	339.639
170.63	355.705
172.485	343.244
174.34	337.31
176.195	331.586
178.049	325.757
179.903	302.875
181.754	279.362
183.607	254.48
185.46	238.966
187.31	209.032
189.162	189.413
191.011	180.425
192.861	175.122
194.711	174.24
196.56	159.779
198.408	163.738
200.255	148.856
202.105	161.026
203.952	162.776
205.798	159.577
207.645	174.379
209.49	167.391
211.336	182.614
213.179	196.573
215.023	210.848
216.868	211.965
218.712	228.451
220.553	256.304
222.397	260.264
224.237	290.854
226.08	306.603
227.92	324.772
229.762	328.942
231.601	335.006
233.44	335.701
235.279	337.555
237.119	335.83
238.957	329.788
240.794	309.326
242.631	296.127
244.468	280.506
246.305	263.938
248.141	256.213
249.974	249.96
251.81	226.024
253.645	233.245
255.479	224.467
257.311	224.004
259.145	210.804
260.977	210.551
262.81	203.036
264.64	188.467
266.471	205.057
268.303	193.225
270.132	189.499
271.962	191.667
273.791	189.73
275.619	174.319
277.447	184.593
279.275	174.445
281.102	188.824
282.93	176.044
284.756	180.633
286.583	184.38
288.409	186.759
290.232	185.663
292.057	194.778
293.88	199.262
295.705	212.271
297.527	211.071
299.351	219.449
301.172	227.09
302.993	235.468
304.816	247.635
306.636	245.592
308.456	262.812
310.276	274.032
312.095	279.988
313.914	298.787
315.732	315.481
317.551	318.069
319.368	343.499
321.184	356.718
323.001	376.78
324.818	391.473
326.632	394.166
328.448	416.122
330.262	429.868
332.077	443.719
333.89	456.833
335.702	474.999
337.516	484.429
339.328	520.701
341.14	541.499
342.951	565.665
344.762	595.621
346.572	611.261
348.382	640.164
350.192	668.435
352.001	705.338
353.81	707.715
355.616	739.565
357.425	776.888
359.233	775.37
361.038	795.641
362.845	814.228
364.65	831.552
366.456	837.507
368.26	871.883
370.064	878.996
371.87	893.477
373.673	902.169
375.475	893.703
377.278	912.605
379.079	910.981
380.881	914.515
382.682	919.733
384.483	936.95
386.282	935.431
388.082	932.018
389.882	915.025
391.679	900.769
393.478	871.249
395.275	858.888
397.073	828.21
398.869	793.217
400.667	757.277
402.462	719.441
404.257	687.395
406.052	672.192
407.846	657.83
409.642	640.416
411.436	630.685
413.229	626.744
415.02	613.751
416.812	609.599
418.604	625.342
420.396	624.349
422.185	626.934
423.976	632.466
425.767	604.104
427.556	601.426
429.346	600.959
431.133	556.07
432.921	554.97
434.708	526.608
436.496	504.456
438.282	489.356
440.068	464.152
441.854	443.052
443.639	425.11
445.424	412.221
447.208	402.595
448.993	396.864
450.774	397.238
452.558	386.348
454.341	383.248
456.122	392.148
457.904	389.259
459.684	386.053
461.466	390.006
463.245	379.958
465.024	387.385
466.805	390.495
468.583	382.026
470.361	379.978
472.139	388.983
473.916	379.041
475.693	380.993
477.47	384.629
