##NAMES=Borocookeite
##RRUFFID=R080076
##IDEAL CHEMISTRY=LiAl_4_(Si_3_B)O_10_(OH)_8_
##LOCALITY=Malkhan Range, Central Transbaikal Region, Russia
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Cream-colored earthy coating on tourmaline crystal
##STATUS=The identification of this mineral is not yet confirmed
##URL=https://www.rruff.net/odr/rruff_sample/R080076
##DIFFRACTION SAMPLE DESCRIPTION=Powder, using Mo radiation
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=780

1915.562, 3141.116
1917.491, 3130.122
1919.419, 3118.375
1921.348, 3109.328
1923.276, 3102.638
1925.205, 3091.824
1927.133, 3080.749
1929.062, 3068.433
1930.990, 3056.581
1932.918, 3050.834
1934.847, 3046.453
1936.775, 3036.417
1938.704, 3025.401
1940.632, 3016.236
1942.561, 3003.030
1944.489, 2991.780
1946.418, 2987.637
1948.346, 2979.460
1950.275, 2965.915
1952.203, 2955.130
1954.132, 2946.034
1956.060, 2934.095
1957.989, 2923.353
1959.917, 2914.872
1961.845, 2899.716
1963.774, 2882.737
1965.702, 2876.204
1967.631, 2865.364
1969.559, 2847.892
1971.488, 2833.414
1973.416, 2821.660
1975.345, 2814.274
1977.273, 2808.768
1979.202, 2800.285
1981.130, 2786.919
1983.059, 2773.835
1984.987, 2766.638
1986.916, 2759.603
1988.844, 2748.464
1990.772, 2737.147
1992.701, 2731.581
1994.629, 2721.879
1996.558, 2706.458
1998.486, 2696.292
2000.415, 2686.626
2002.343, 2677.140
2004.272, 2666.244
2006.200, 2652.053
2008.129, 2649.997
2010.057, 2643.965
2011.986, 2627.479
2013.914, 2611.834
2015.843, 2599.599
2017.771, 2593.499
2019.699, 2584.239
2021.628, 2575.330
2023.556, 2567.485
2025.485, 2555.533
2027.413, 2550.540
2029.342, 2543.178
2031.270, 2526.291
2033.199, 2516.403
2035.127, 2506.914
2037.056, 2496.158
2038.984, 2490.066
2040.913, 2484.879
2042.841, 2476.073
2044.770, 2466.237
2046.698, 2453.899
2048.626, 2444.848
2050.555, 2435.070
2052.483, 2425.712
2054.412, 2422.146
2056.340, 2412.507
2058.269, 2398.888
2060.197, 2386.195
2062.126, 2376.535
2064.054, 2368.158
2065.983, 2356.942
2067.911, 2347.870
2069.840, 2343.590
2071.768, 2334.151
2073.697, 2328.455
2075.625, 2322.032
2077.553, 2309.325
2079.482, 2302.846
2081.410, 2296.225
2083.339, 2288.931
2085.267, 2280.887
2087.196, 2268.444
2089.124, 2250.239
2091.053, 2240.605
2092.981, 2237.251
2094.910, 2229.500
2096.838, 2224.154
2098.767, 2214.102
2100.695, 2197.999
2102.624, 2189.714
2104.552, 2182.733
2106.480, 2174.443
2108.409, 2168.761
2110.337, 2161.978
2112.266, 2152.409
2114.194, 2142.815
2116.123, 2132.929
2118.051, 2120.157
2119.980, 2114.488
2121.908, 2108.419
2123.837, 2095.081
2125.765, 2088.041
2127.694, 2084.947
2129.622, 2069.523
2131.551, 2052.332
2133.479, 2049.623
2135.407, 2045.784
2137.336, 2037.424
2139.264, 2025.567
2141.193, 2015.246
2143.121, 2011.115
2145.050, 2003.629
2146.978, 2000.504
2148.907, 1992.666
2150.835, 1976.447
2152.764, 1963.068
2154.692, 1954.371
2156.621, 1952.150
2158.549, 1948.374
2160.478, 1938.446
2162.406, 1929.702
2164.334, 1921.913
2166.263, 1916.072
2168.191, 1909.140
2170.120, 1896.992
2172.048, 1890.932
2173.977, 1885.479
2175.905, 1871.801
2177.834, 1862.796
2179.762, 1857.830
2181.691, 1850.500
2183.619, 1844.378
2185.548, 1838.986
2187.476, 1830.978
2189.405, 1821.925
2191.333, 1812.196
2193.261, 1803.576
2195.190, 1797.590
2197.118, 1788.149
2199.047, 1782.104
2200.975, 1774.691
2202.904, 1761.865
2204.832, 1754.249
2206.761, 1747.021
2208.689, 1741.480
2210.618, 1733.694
2212.546, 1721.151
2214.475, 1717.254
2216.403, 1713.885
2218.332, 1702.557
2220.260, 1693.262
2222.188, 1684.050
2224.117, 1679.688
2226.045, 1679.814
2227.974, 1672.204
2229.902, 1662.986
2231.831, 1660.168
2233.759, 1653.202
2235.688, 1641.786
2237.616, 1630.284
2239.545, 1623.446
2241.473, 1618.235
2243.402, 1614.575
2245.330, 1607.425
2247.259, 1596.912
2249.187, 1590.402
2251.115, 1584.883
2253.044, 1580.409
2254.972, 1574.647
2256.901, 1569.525
2258.829, 1562.960
2260.758, 1563.536
2262.686, 1560.262
2264.615, 1538.207
2266.543, 1527.703
2268.472, 1529.297
2270.400, 1523.548
2272.329, 1509.405
2274.257, 1503.354
2276.186, 1501.411
2278.114, 1493.314
2280.042, 1480.655
2281.971, 1472.248
2283.899, 1472.126
2285.828, 1467.819
2287.756, 1459.514
2289.685, 1455.006
2291.613, 1446.848
2293.542, 1434.769
2295.470, 1429.722
2297.399, 1426.771
2299.327, 1423.269
2301.256, 1412.819
2303.184, 1402.391
2305.113, 1404.694
2307.041, 1400.270
2308.969, 1385.187
2310.898, 1377.425
2312.826, 1374.495
2314.755, 1367.559
2316.683, 1364.131
2318.612, 1364.543
2320.540, 1356.145
2322.469, 1347.431
2324.397, 1340.168
2326.326, 1329.648
2328.254, 1319.231
2330.183, 1312.661
2332.111, 1306.853
2334.040, 1302.455
2335.968, 1298.198
2337.896, 1291.773
2339.825, 1287.335
2341.753, 1282.029
2343.682, 1278.254
2345.610, 1275.376
2347.539, 1266.051
2349.467, 1253.952
2351.396, 1246.041
2353.324, 1241.465
2355.253, 1237.262
2357.181, 1237.221
2359.110, 1232.477
2361.038, 1221.025
2362.967, 1211.216
2364.895, 1208.392
2366.823, 1206.973
2368.752, 1201.382
2370.680, 1195.614
2372.609, 1199.184
2374.537, 1193.809
2376.466, 1177.959
2378.394, 1174.141
2380.323, 1172.210
2382.251, 1166.643
2384.180, 1163.575
2386.108, 1156.955
2388.037, 1147.763
2389.965, 1143.626
2391.894, 1141.433
2393.822, 1137.245
2395.750, 1131.476
2397.679, 1123.788
2399.607, 1120.564
2401.536, 1115.885
2403.464, 1110.062
2405.393, 1103.301
2407.321, 1095.360
2409.250, 1090.404
2411.178, 1087.666
2413.107, 1084.356
2415.035, 1075.789
2416.964, 1064.984
2418.892, 1060.996
2420.821, 1056.817
2422.749, 1049.875
2424.677, 1048.601
2426.606, 1043.762
2428.534, 1038.284
2430.463, 1036.265
2432.391, 1030.619
2434.320, 1021.368
2436.248, 1017.023
2438.177, 1017.516
