##NAMES=Opal
##RRUFFID=X080017
##IDEAL CHEMISTRY=SiO_2_·<i>n</i>H_2_O
##LOCALITY=Synthetic
##OWNER=GIA
##SOURCE=Gemological Institute of America
##DESCRIPTION=Polished Gilson cabachon, 1.58 ct
##STATUS=The identification of this mineral has been determined only by Raman spectroscopy
##URL=https://www.rruff.net/odr/rruff_sample/X080017
##FILETYPE=Raman Processed
##RAMAN WAVELENGTH=532

164.0562, 635.2798
165.9846, 636.6990
167.9131, 641.1284
169.8416, 644.0682
171.7700, 643.9539
173.6985, 640.6046
175.6270, 638.2094
177.5554, 636.9174
179.4839, 636.3906
181.4124, 636.1073
183.3408, 635.6068
185.2693, 635.9783
187.1978, 637.7839
189.1262, 641.0300
191.0547, 643.5829
192.9832, 644.5021
194.9116, 644.9537
196.8401, 646.0170
198.7686, 648.8738
200.6970, 651.1166
202.6255, 651.6041
204.5540, 650.9214
206.4824, 651.5041
208.4109, 654.8174
210.3394, 658.8779
212.2678, 662.4258
214.1963, 665.3553
216.1248, 668.4995
218.0532, 671.8680
219.9817, 675.2915
221.9102, 678.7538
223.8386, 681.4442
225.7671, 684.6796
227.6956, 689.5317
229.6240, 696.2433
231.5525, 703.6677
233.4810, 711.2590
235.4094, 719.0208
237.3379, 727.2944
239.2664, 736.8160
241.1948, 746.1620
243.1233, 754.7778
245.0518, 761.7350
246.9802, 770.3943
248.9087, 781.4439
250.8372, 794.3139
252.7656, 807.2011
254.6941, 818.7430
256.6226, 832.0255
258.5510, 848.5090
260.4795, 870.2458
262.4080, 892.2721
264.3364, 916.8485
266.2649, 941.0842
268.1934, 960.4015
270.1218, 972.8406
272.0503, 981.2669
273.9788, 984.8576
275.9072, 982.1451
277.8357, 978.2977
279.7642, 975.4584
281.6926, 972.5560
283.6211, 967.4289
285.5496, 956.3215
287.4780, 946.4155
289.4065, 939.9855
291.3350, 936.7208
293.2634, 935.1393
295.1919, 936.5831
297.1204, 939.4609
299.0488, 942.1818
300.9773, 943.8884
302.9058, 946.7121
304.8342, 951.6741
306.7627, 957.7548
308.6912, 962.5964
310.6196, 964.5695
312.5481, 966.7284
314.4766, 970.0470
316.4050, 974.3976
318.3335, 978.5099
320.2620, 983.8802
322.1904, 989.1599
324.1189, 991.1549
326.0474, 985.8332
327.9758, 980.8552
329.9043, 980.1733
331.8328, 983.4105
333.7612, 986.6254
335.6897, 988.5269
337.6182, 989.9623
339.5467, 991.6830
341.4751, 993.6140
343.4036, 996.2230
345.3321, 999.2408
347.2605, 1002.463
349.1890, 1006.131
351.1175, 1011.316
353.0459, 1016.563
354.9744, 1020.732
356.9029, 1023.766
358.8313, 1027.084
360.7598, 1031.135
362.6883, 1035.978
364.6167, 1041.279
366.5452, 1047.461
368.4737, 1052.653
370.4021, 1056.618
372.3306, 1060.008
374.2591, 1064.966
376.1875, 1072.154
378.1160, 1079.503
380.0445, 1086.066
381.9729, 1091.945
383.9014, 1097.087
385.8299, 1100.175
387.7583, 1102.313
389.6868, 1105.763
391.6153, 1112.339
393.5437, 1118.903
395.4722, 1124.949
397.4007, 1130.483
399.3291, 1135.004
401.2576, 1137.564
403.1861, 1139.600
405.1145, 1141.523
407.0430, 1142.039
408.9715, 1144.015
410.8999, 1150.288
412.8284, 1158.322
414.7569, 1163.705
416.6853, 1162.851
418.6138, 1163.308
420.5423, 1166.806
422.4707, 1172.651
424.3992, 1176.455
426.3277, 1179.690
428.2561, 1183.466
430.1846, 1187.408
432.1131, 1189.259
434.0415, 1189.833
435.9700, 1189.859
437.8985, 1190.760
439.8269, 1193.822
441.7554, 1199.633
443.6839, 1203.962
445.6123, 1205.979
447.5408, 1206.113
449.4693, 1207.348
451.3977, 1210.173
