##NAMES=Coronadite
##RRUFFID=R090056
##IDEAL CHEMISTRY=Pb(Mn^4+^_6_Mn^3+^_2_)O_16_
##LOCALITY=Taouz, Er Rachidia Province, Meknès-Tafilalet Region, Morocco
##OWNER=RRUFF
##SOURCE=Bob Downs
##DESCRIPTION=Spherical aggregates of black fine-grained material associated with vanadinite
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction
##URL=https://www.rruff.net/odr/rruff_sample/R090056
##DIFFRACTION SAMPLE DESCRIPTION=Powder, cannot refine cell parameters, though search match routines identify this is coronadite
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=780

83.37718, 114.0044
85.30565, 131.0464
87.23412, 151.8916
89.16258, 177.8249
91.09105, 206.1764
93.01952, 224.5872
94.94798, 234.8132
96.87645, 242.5594
98.80492, 249.0347
100.7334, 252.5477
102.6618, 252.7959
104.5903, 251.9291
106.5188, 250.6736
108.4473, 248.9369
110.3757, 246.0690
112.3042, 241.9940
114.2327, 238.8399
116.1611, 236.9441
118.0896, 235.5814
120.0180, 234.3944
121.9465, 233.4160
123.8750, 232.7695
125.8034, 232.3724
127.7319, 232.1732
129.6604, 232.2519
131.5889, 232.2762
133.5173, 231.9137
135.4458, 231.5130
137.3743, 231.6926
139.3027, 232.3868
141.2312, 232.9273
143.1597, 233.0780
145.0881, 233.2138
147.0166, 233.2432
148.9450, 233.4319
150.8735, 234.3563
152.8020, 235.8659
154.7304, 236.7161
156.6589, 236.0733
158.5874, 235.7740
160.5158, 236.4544
162.4443, 237.4309
164.3728, 238.0222
166.3012, 238.3369
168.2297, 238.8090
170.1582, 239.7028
172.0866, 240.3197
174.0151, 240.2360
175.9436, 240.1538
177.8720, 240.8296
179.8005, 241.8771
181.7290, 242.2858
183.6574, 241.5173
185.5859, 241.3168
187.5144, 242.4130
189.4428, 243.4291
191.3713, 243.4385
193.2998, 243.0363
195.2282, 243.0677
197.1567, 243.6138
199.0852, 244.3098
201.0136, 245.4392
202.9421, 246.3351
204.8706, 246.5314
206.7990, 246.5638
208.7275, 247.0071
210.6560, 247.8933
212.5844, 248.4324
214.5129, 247.9836
216.4414, 248.2323
218.3698, 250.2321
220.2983, 252.1011
222.2268, 252.4580
224.1552, 251.7791
226.0837, 251.5567
228.0122, 251.9172
229.9406, 252.5014
231.8691, 253.4323
233.7976, 254.3937
235.7260, 255.3823
237.6545, 256.2745
239.5830, 256.8518
241.5114, 257.0879
243.4399, 257.3503
245.3684, 257.5637
247.2968, 258.0032
249.2253, 259.1079
251.1538, 260.0431
253.0822, 259.9746
255.0107, 259.3114
256.9392, 259.5290
258.8676, 260.8414
260.7961, 261.7655
262.7246, 262.0810
264.6530, 262.1981
266.5815, 262.0881
268.5100, 262.0392
270.4384, 262.3510
272.3669, 263.0089
274.2954, 263.7628
276.2238, 264.5865
278.1523, 265.5708
280.0808, 267.1310
282.0092, 268.3407
283.9377, 268.4636
285.8662, 268.0887
287.7946, 268.3059
289.7231, 269.1056
291.6516, 269.6778
293.5800, 269.8802
295.5085, 270.1487
297.4370, 270.6820
299.3654, 271.2199
301.2939, 271.5826
303.2224, 271.8685
305.1508, 272.3297
307.0793, 272.9317
309.0078, 273.2165
310.9362, 272.9367
312.8647, 272.7998
314.7932, 273.0662
316.7216, 273.4514
318.6501, 273.6372
320.5786, 273.8399
322.5070, 274.7583
324.4355, 276.4260
326.3640, 277.4516
328.2924, 277.0402
330.2209, 276.8665
332.1494, 277.5050
334.0778, 278.3665
336.0063, 279.0935
337.9348, 279.7079
339.8632, 280.2144
341.7917, 280.6183
343.7202, 280.8428
345.6486, 280.3238
347.5771, 280.4624
349.5056, 282.2899
351.4340, 284.0703
353.3625, 284.2890
355.2910, 283.7546
357.2194, 283.7252
359.1479, 284.2272
361.0764, 284.8352
363.0048, 285.7459
364.9333, 286.4430
366.8618, 286.4982
368.7902, 286.6943
370.7187, 287.9255
372.6472, 289.3744
374.5756, 289.8045
376.5041, 289.1664
378.4326, 288.8701
380.3610, 289.0351
382.2895, 289.4351
384.2180, 290.3098
386.1464, 291.0593
