##NAMES=Miyawakiite-(Y)
##RRUFFID=R250122
##IDEAL CHEMISTRY=[box]Y_4_Fe_2_(Si_8_O_20_)(CO_3_)_4_(H_2_O)_3_
##LOCALITY=Suishoyama, Kawamata, Fukushima, Japan
##OWNER=National Museum of Nature and Science, Tsukuba, Japan
##SOURCE=Daisuke Nishio-Hamane
##DESCRIPTION=Transparent  pale-yellow tiny crystals of granular, plate-like, or columnar shape. Type sample, described in Nishio-Hamane et al (2024)
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R250122
##MEASURED CHEMISTRY=([box]_0.70_K_0.30_)(Y_2.95_Dy_0.21_Yb_0.12_Er_0.10_Gd_0.08_Sm_0.02_Tb_0.01_Ca_0.33_)(Fe^2+^_1.14_Mg_0.48_Mn_0.24_)Si_8_C_4_O_31.42_[(H_2_O)_2.70_(OH)_0.30_] ; Calculated on the basis of 4 C and 8 Si atoms per formula unit (apfu)
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##CELL PARAMETERS=a: 17.53637 b: 17.53637 c: 9.55702 alpha: 90 beta: 90 gamma: 90 volume: 2939.02 crystal system: tetragonal
##FILETYPE=Raman RAW
##RAMAN WAVELENGTH=785


Wave,Intensity
1420.772461,7223.049805
1421.816406,7222.168457
1422.860352,7341.956055
1423.904297,7315.064941
1424.948242,7375.743652
1425.992188,7509.84082
1427.035156,7319.572754
1428.078125,7595.823242
1429.121094,7457.611816
1430.163086,7617.898438
1431.206055,7375.35498
1432.248047,7521.466797
1433.290039,7632.074219
1434.332031,7617.040527
1435.373047,7516.611328
1436.415039,7596.442871
1437.456055,7652.578125
1438.49707,7620.920898
1439.538086,7743.55127
1440.578125,8070.42627
1441.618164,7846.47168
1442.658203,7840.955078
1443.698242,8054.010742
1444.738281,8053.286133
1445.777344,8214.182617
1446.816406,8144.54834
1447.855469,8322.172852
1448.894531,8223.992188
1449.932617,8423.113281
1450.97168,8446.25293
1452.009766,8459.881836
1453.047852,8732.958984
1454.084961,8856.164063
1455.123047,8898.458008
1456.160156,9069.379883
1457.197266,8921.162109
1458.234375,9108.835938
1459.270508,9391.911133
1460.306641,9195.994141
1461.34375,9317.083008
1462.378906,9645.679688
1463.415039,9647.655273
1464.451172,9943.055664
1465.486328,10085.869141
1466.521484,10202.488281
1467.556641,10603.211914
1468.59082,10474.068359
1469.625977,11099.483398
1470.660156,11204.460938
1471.694336,11541.211914
1472.727539,11565.079102
1473.761719,12086.068359
1474.794922,12303.682617
1475.828125,12633.758789
1476.861328,12767.87207
1477.894531,13253.652344
1478.926758,13550.629883
1479.958984,13941.051758
1480.991211,14027.671875
1482.023438,14392.015625
1483.055664,15055.804688
1484.086914,15355.845703
1485.118164,15679.961914
1486.149414,15946.709961
1487.180664,16630.527344
1488.210938,16741.783203
1489.242188,17251.037109
1490.272461,17796.464844
1491.302734,17807.294922
1492.332031,18496.984375
1493.362305,18807.871094
1494.391602,19015.691406
1495.420898,19480.423828
1496.449219,19758.087891
1497.478516,19942.214844
1498.506836,19970.304688
1499.535156,19818.240234
1500.563477,19795.855469
1501.591797,20246.892578
1502.619141,19945.757813
1503.647461,20019.550781
1504.674805,20208.796875
1505.702148,20203.300781
1506.728516,19865.822266
1507.755859,19650.917969
1508.782227,19539.410156
1509.808594,19639.681641
1510.833984,19299.400391
1511.860352,18715.761719
1512.885742,18572.654297
1513.911133,18742.669922
1514.936523,18315.179688
1515.961914,17954.994141
1516.986328,18221.40625
1518.011719,17885.164063
1519.036133,17850.226563
1520.060547,17769.445313
1521.083984,17514.927734
1522.108398,17342.347656
1523.131836,17442.423828
1524.155273,17296.310547
1525.178711,17314.322266
1526.201172,17482.070313
1527.223633,17147.464844
1528.246094,17457.787109
1529.268555,17451.677734
1530.291016,17501.15625
1531.313477,17736.794922
1532.334961,18001.544922
1533.356445,17884.291016
1534.37793,18342.689453
1535.398438,18532.720703
1536.419922,19027.736328
1537.44043,19230.082031
1538.460938,19456.720703
1539.481445,19891.6875
1540.500977,20278.394531
1541.521484,20544.138672
1542.541016,20625.851563
1543.560547,20838.457031
1544.579102,21055.996094
1545.598633,21726.976563
1546.617188,21784.744141
1547.635742,22055.962891
1548.654297,22688.738281
1549.672852,22244.484375
1550.69043,22695.542969
1551.708008,23144.355469
1552.725586,23501.091797
1553.743164,23486.445313
1554.760742,23777.818359
1555.777344,23537.294922
1556.793945,23602.824219
1557.810547,24127.701172
1558.827148,24035.375
1559.84375,24057.279297
1560.859375,23913.832031
1561.875,23891.9375
1562.890625,24071.949219
1563.90625,23784.853516
1564.920898,23906.503906
1565.935547,23796.953125
1566.950195,23913.785156
1567.964844,23382.896484
1568.979492,23134.332031
1569.993164,22529.980469
1571.006836,22278.703125
1572.020508,22375.839844
1573.03418,22017.167969
1574.047852,21397.464844
1575.060547,20838.474609
1576.073242,21323.222656
1577.085938,20554.175781
1578.098633,20790.164063
1579.110352,19905.984375
1580.123047,19922.230469
1581.134766,19498.984375
1582.146484,19197.673828
1583.157227,18937.763672
1584.168945,18709.509766
1585.179688,18273.451172
1586.19043,18110.957031
1587.201172,18041.292969
1588.211914,18091.408203
1589.22168,17794.267578
1590.231445,17384.484375
1591.241211,17153.134766
1592.250977,16796.888672
1593.260742,16795.400391
1594.269531,16514.826172
1595.27832,16452.060547
1596.287109,16452.947266
1597.295898,16037.40332
1598.304688,15744.194336
1599.3125,15575.844727
1600.320313,14745.636719
1601.328125,14579.466797
1602.335938,14496.597656
1603.342773,14349.928711
1604.349609,14051.109375
1605.356445,13838.042969
1606.363281,13475.191406
1607.370117,13409.193359
1608.375977,13365.262695
1609.382813,13220.636719
1610.388672,13026.830078
1611.393555,12963.141602
1612.399414,12717.605469
1613.404297,12415.445313
1614.410156,11948.475586
1615.415039,11621.451172
1616.418945,11227.900391
1617.423828,10981.760742
1618.427734,10750.28125
1619.432617,10471.957031
1620.435547,10466.692383
1621.439453,10220.197266
1622.443359,10342.90332
1623.446289,10192.319336
1624.449219,9849.560547
1625.452148,9671.716797
1626.455078,9868.328125
1627.457031,9554.868164
1628.459961,9665.259766
1629.461914,9575.990234
1630.463867,9743.147461
1631.464844,9537.931641
1632.466797,9532.458984
1633.467773,9966.196289
1634.46875,9780.643555
1635.469727,9767.808594
1636.469727,9754.96875
1637.470703,9843.371094
1638.470703,9783.610352
1639.470703,10082.044922
1640.470703,10412.722656
1641.469727,10679.274414
1642.469727,10560.303711
1643.46875,10636.611328
1644.467773,10784.665039
1645.466797,10910.516602
1646.464844,11189.804688
1647.463867,11172.267578
1648.461914,11340.34668
1649.459961,11842.682617
1650.457031,11991.155273
1651.455078,12285.799805
1652.452148,12355.157227
1653.449219,12600.443359
1654.446289,12533.602539
1655.443359,12840.984375
1656.44043,12898.112305
1657.436523,13133.785156
1658.432617,13424.111328
1659.428711,13627.738281
1660.423828,13355.097656
1661.419922,13347.865234
1662.415039,13343.111328
1663.410156,13487.302734
1664.405273,13112.609375
1665.400391,12802.334961
1666.394531,12608.681641
1667.388672,12218.674805
1668.382813,12074.524414
1669.376953,12009.849609
1670.371094,11773.615234
1671.364258,11567.124023
1672.358398,11323.243164
1673.351563,11233.487305
1674.34375,10763.033203
1675.336914,10284.922852
1676.329102,10152.589844
1677.322266,10139.697266
1678.314453,9559.081055
1679.305664,9638.211914
1680.297852,9052.277344
1681.289063,8685.359375
1682.280273,8702.05957
1683.271484,8309.99707
1684.262695,8316.655273
1685.253906,8318.330078
1686.244141,7783.792969
1687.234375,8009.865234
1688.224609,7562.375488
1689.214844,7409.175293
1690.204102,6931.431641
1691.194336,6875.40625
1692.183594,6682.022461
1693.172852,6605.943359
1694.161133,6387.446289
1695.150391,6316.273926
1696.138672,6312.545898
1697.126953,6231.331055
1698.115234,6180.083496
1699.103516,5993.786133
1700.09082,5897.450684
1701.079102,5488.383301
1702.066406,5709.666992
1703.053711,5450.549316
1704.040039,5449.14209
1705.027344,5147.307129
1706.013672,5281.056641
1707,5166.908203
1707.986328,5092.794922
1708.972656,5206.568359
1709.958008,5302.845215
1710.944336,5218.687012
1711.929688,4958.999512
1712.914063,4786.972168
1713.899414,4644.973145
1714.884766,4538.036621
1715.869141,4496.293457
1716.853516,4617.656738
1717.837891,4643.685059
1718.821289,4734.999023
1719.805664,4828.86084
1720.789063,4626.389648
1721.772461,4373.594727
1722.755859,4115.672363
1723.738281,4124.038086
1724.72168,4225.410645
1725.704102,4291.625977
1726.686523,4430.79248
1727.668945,4278.257324
1728.651367,4269.053223
1729.632813,4254.812988
1730.614258,4202.816406
1731.595703,4052.629883
1732.577148,4008.124512
1733.558594,4069.364502
1734.539063,4286.786621
1735.519531,4123.899414
1736.5,4051.655518
1737.480469,3976.862061
1738.460938,3849.10376
1739.44043,3721.293945
1740.419922,3817.864746
1741.399414,4083.462402
1742.378906,4043.917236
1743.358398,4022.018555
1744.336914,3949.636475
1745.31543,3710.625488
1746.293945,3549.7854
1747.272461,3409.082764
1748.250977,3591.619873
1749.228516,3630.233154
1750.206055,3812.887207
1751.183594,3836.39624
1752.161133,3857.386719
1753.138672,3931.479492
1754.115234,3790.654541
1755.091797,3943.171143
1756.068359,3759.284912
1757.044922,3684.128418
1758.021484,3626.656982
1758.99707,3472.972412
1759.972656,3309.098633
1760.948242,3355.342773
1761.923828,3302.824707
1762.899414,3513.753418
1763.874023,3648.750732
1764.848633,3824.351563
1765.823242,3797.233154
1766.797852,3546.990479
1767.772461,3598.41748
1768.746094,3586.455322
1769.719727,3632.83667
1770.693359,3664.011963
1771.666992,3459.173828
1772.640625,3320.252441
1773.613281,3320.916016
1774.585938,3037.16333
1775.558594,3096.189209
1776.53125,3165.400146
1777.503906,3204.147217
1778.475586,3235.285156
1779.447266,3281.687012
1780.418945,3244.205566
1781.390625,3066.844727
1782.362305,2947.913086
1783.333008,3141.846191
1784.303711,3249.343506
1785.274414,3395.058838
1786.245117,3449.192871
1787.21582,3197.823975
1788.185547,3363.988037
1789.155273,3288.248291
1790.125,3342.403564
1791.094727,3302.301758
1792.064453,3310.606689
1793.033203,3318.915039
1794.001953,3240.539795
1794.97168,3253.937256
1795.939453,3343.858154
1796.908203,3454.223877
1797.875977,3222.714355
1798.844727,3116.16748
1799.8125,3119.341797
1800.780273,3045.922363
1801.74707,2783.501953
1802.714844,2832.58667
1803.681641,2876.581299
1804.648438,2928.259033
1805.615234,3041.294189
1806.581055,2893.639893
1807.547852,3098.755127
1808.513672,3147.960693
1809.479492,3281.591064
1810.445313,3087.817627
1811.411133,3003.993896
1812.375977,2973.881348
1813.341797,3120.381836
1814.306641,3213.174561
1815.271484,3072.970459
1816.235352,3176.0354
1817.200195,3279.141357
1818.164063,3272.107666
1819.12793,3103.611572
1820.091797,2840.203613
1821.055664,2935.632568
1822.018555,2956.732422
1822.982422,3034.268066
1823.945313,2927.125244
1824.908203,3027.778809
1825.870117,2959.088135
1826.833008,2738.920898
1827.794922,2677.847412
1828.756836,2688.652344
1829.71875,2678.913574
1830.680664,2797.619873
1831.641602,2661.993652
1832.603516,2909.243652
1833.564453,2927.816162
1834.525391,2923.256836
1835.486328,2844.120605
1836.446289,2991.293457
1837.407227,2940.437256
1838.367188,2923.010498
1839.327148,2756.309082
1840.287109,2646.171143
1841.246094,2893.859619
1842.206055,2938.212158
1843.165039,2995.460449
1844.124023,2931.652344
1845.083008,3045.608154
1846.041016,3100.334229
1847,3046.819092
1847.958008,2869.529541
1848.916016,2950.039551
1849.874023,2924.83374
1850.831055,2760.312256
1851.789063,2866.650635
1852.746094,2898.189453
1853.703125,2728.401367
1854.660156,2747.015869
1855.617188,2943.816162
1856.573242,2996.056885
1857.529297,2888.152588
1858.485352,3012.750244
1859.441406,3046.945068
1860.397461,3024.286377
1861.353516,3006.789307
1862.308594,2940.153076
1863.263672,3067.470459
1864.21875,2915.45166
1865.173828,2877.218994
1866.12793,2712.161865
1867.082031,2748.938477
1868.037109,2827.153076
1868.991211,2809.587646
1869.944336,2926.695068
1870.898438,2968.723877
1871.851563,3018.542236
1872.804688,2881.789551
1873.757813,2840.888428
1874.710938,2711.82373
1875.664063,2634.569092
1876.616211,2733.648193
1877.568359,2643.396484
1878.520508,2726.94873
1879.472656,2597.732422
1880.424805,2663.138916
1881.375977,2918.091064
1882.327148,3009.553467
1883.27832,2838.735107
1884.229492,2966.585693
1885.180664,2837.262207
1886.130859,2801.442139
1887.082031,2747.413086
1888.032227,2773.955078
1888.982422,2722.499023
1889.931641,2834.872803
1890.881836,2869.251465
1891.831055,2856.810791
1892.780273,2703.838135
1893.729492,2717.387939
1894.678711,2590.360596
1895.626953,2700.237061
1896.576172,2799.739502
1897.524414,2724.750977
1898.472656,2654.943604
1899.420898,2720.61792
1900.368164,2749.827881
1901.316406,2612.20166
1902.263672,2750.916504
1903.210938,2621.060059
1904.158203,2590.276123
1905.104492,2635.142578
1906.051758,2708.731934
1906.998047,2654.456299
1907.944336,2715.025146
1908.890625,2652.895508
1909.835938,2616.857422
1910.782227,2651.333008
1911.727539,2500.32251
1912.672852,2529.562256
1913.618164,2548.358154
1914.563477,2687.415771
1915.507813,2816.069092
1916.453125,2638.788818
1917.397461,2471.901123
1918.341797,2577.04126
1919.286133,2656.054688
1920.229492,2617.320068
1921.172852,2712.079346
1922.117188,2620.9729
1923.060547,2684.34375
1924.00293,2624.628174
1924.946289,2674.925049
1925.888672,2743.584473
1926.832031,2691.707764
1927.774414,2466.793945
1928.71582,2532.830566
1929.658203,2507.105957
1930.600586,2444.648682
1931.541992,2468.743164
1932.483398,2587.312988
1933.424805,2551.079834
1934.366211,2661.837158
1935.306641,2804.145264
1936.24707,2586.730713
1937.1875,2747.466309
1938.12793,2598.260498
1939.068359,2732.784912
1940.008789,2649.221924
1940.948242,2570.883301
1941.887695,2650.267578
1942.827148,2485.115967
1943.766602,2603.968506
1944.706055,2457.157959
1945.644531,2539.213379
1946.583008,2626.564453
1947.521484,2513.891602
1948.459961,2503.855957
1949.398438,2409.547852
1950.335938,2431.094238
1951.274414,2244.529297
1952.211914,2358.274414
1953.149414,2348.19751
1954.085938,2411.924072
1955.023438,2544.224609
1955.959961,2431.333984
1956.896484,2474.013916
1957.833008,2305.665527
1958.769531,2292.927002
1959.706055,2301.296143
1960.641602,2338.704102
1961.577148,2465.891846
1962.512695,2387.157715
1963.448242,2361.216064
1964.383789,2438.290527
1965.318359,2525.964111
1966.25293,2396.967285
1967.1875,2381.57959
1968.12207,2271.009766
1969.056641,2229.147949
1969.990234,2176.69043
1970.924805,2322.613037
1971.858398,2375.987549
1972.791992,2371.162354
1973.725586,2371.62915
1974.658203,2321.794678
1975.59082,2258.700928
1976.524414,2259.145264
1977.457031,2193.36499
1978.388672,2323.622803
1979.321289,2135.92749
1980.25293,2295.381104
1981.185547,2319.692139
1982.117188,2381.135254
1983.048828,2402.820557
1983.979492,2193.734375
1984.911133,2074.773438
1985.841797,2154.791992
1986.772461,2096.823242
1987.703125,2264.483398
1988.633789,2272.894287
1989.563477,2368.948975
1990.494141,2473.01001
1991.423828,2290.175781
1992.353516,2349.087402
1993.283203,2221.97168
1994.211914,2243.675293
1995.141602,1964.931152
1996.070313,2135.520508
1996.999023,1986.98291
1997.927734,2213.513428
1998.856445,2171.372314
1999.78418,2294.22876
2000.712891,2230.790283
2001.640625,2319.093018
2002.568359,2093.186279
2003.495117,2024.343384
2004.422852,2051.38208
2005.349609,2187.682373
2006.277344,2268.067139
2007.204102,2249.852539
2008.129883,2247.62793
2009.056641,2386.73999
2009.982422,2368.537598
2010.90918,2262.290527
2011.834961,2137.323486
2012.760742,2276.522705
2013.685547,2108.799316
2014.611328,2109.213135
2015.536133,2192.409668
2016.460938,2190.168945
2017.385742,2134.497803
2018.310547,2247.139893
2019.235352,1996.364746
2020.15918,2079.620361
2021.083008,2157.561279
2022.006836,2251.577148
2022.930664,2359.00293
2023.854492,2161.505615
2024.777344,2231.496582
2025.701172,2084.744141
2026.624023,2157.423584
2027.546875,2219.422852
2028.46875,2195.758057
2029.391602,2222.971191
2030.313477,2317.164795
2031.236328,2363.16748
2032.158203,2478.864014
2033.079102,2356.052246
2034.000977,2477.154541
2034.921875,2448.144043
2035.84375,2352.073242
2036.764648,2395.453613
2037.685547,2248.357422
2038.605469,2240.747314
2039.526367,2329.759766
2040.446289,2311.423828
2041.366211,2349.468018
2042.286133,2274.730225
2043.206055,2245.627686
2044.125977,2345.474609
2045.044922,2337.87207
2045.963867,2467.34082
2046.882813,2440.941162
2047.801758,2382.265381
2048.720703,2482.236328
2049.638672,2455.823486
2050.557617,2319.095215
2051.475586,2411.039307
2052.393555,2365.756836
2053.311523,2395.831055
2054.228516,2450.148926
2055.146484,2447.935303
2056.063477,2426.865723
2056.980469,2351.906738
2057.897461,2263.445557
2058.813477,2315.095215
2059.730469,2525.807129
2060.646484,2615.27417
2061.5625,2478.254395
2062.478516,2513.80249
2063.394531,2382.104492
2064.30957,2479.707764
2065.225586,2439.710449
2066.140625,2367.30542
2067.055664,2389.366699
2067.970703,2435.73999
2068.884766,2474.028564
2069.799805,2458.303223
2070.713867,2469.591309
2071.62793,2618.710449
2072.541992,2759.778564
2073.456055,2625.140381
2074.369141,2590.500244
2075.283203,2534.209473
2076.196289,2515.768311
2077.109375,2640.719727
2078.022461,2814.430908
2078.93457,2812.273682
2079.847656,2837.187744
2080.759766,2864.819092
2081.671875,2770.587891
2082.583984,2765.710938
2083.496094,2679.55127
2084.407227,2921.253662
2085.319336,2924.53418
2086.230469,2797.69043
2087.141602,2838.908203
2088.052734,2798.782227
2088.962891,2791.19043
2089.874023,2740.186768
2090.78418,2599.614746
2091.694336,2681.545166
2092.604492,2739.075684
2093.514648,2677.160645
2094.423828,2642.378418
2095.333984,2784.137695
2096.243164,2651.559082
2097.152344,2771.636719
2098.061523,2804.791016
2098.969727,2859.70459
2099.878906,2811.322021
2100.787109,2711.251709
2101.695313,2649.221436
2102.603516,2660.619385
2103.511719,2764.535889
2104.418945,2767.795898
2105.326172,2659.452637
2106.234375,2842.384277
2107.141602,2848.384277
2108.047852,2917.030273
2108.955078,2985.702881
2109.862305,2558.504639
2110.768555,2826.076416
2111.674805,2823.900879
2112.581055,2952.586914
2113.487305,2792.278564
2114.392578,2790.094727
2115.298828,2708.801025
2116.204102,3044.924805
2117.109375,3012.77002
2118.014648,2988.790771
2118.918945,2899.281738
2119.824219,2858.887695
2120.728516,2621.8396
2121.632813,2802.63623
2122.537109,2685.699219
2123.441406,2790.063477
2124.344727,2727.742432
2125.249023,2864.959961
2126.152344,3002.230713
2127.055664,2953.588135
2127.958984,2921.338379
2128.861328,3181.813721
2129.764648,2971.729736
2130.666992,3051.678467
2131.569336,2959.197998
2132.47168,2926.917236
2133.374023,2782.344238
2134.276367,2919.837891
2135.177734,2766.988281
2136.079102,2737.384521
2136.980469,2803.692383
2137.881836,2713.777832
2138.783203,2818.490479
2139.683594,2813.553711
2140.584961,2893.641113
2141.485352,2935.353027
2142.385742,2966.105469
2143.286133,2955.704102
2144.185547,3077.054443
2145.085938,2965.088379
2145.985352,3023.329834
2146.884766,3098.072998
2147.78418,3040.986328
2148.683594,3069.052734
2149.582031,3006.44165
2150.481445,2987.784668
2151.379883,2991.11377
2152.27832,2917.451904
2153.176758,2805.257813
2154.074219,2852.56543
2154.972656,2875.129639
2155.870117,2903.206055
2156.767578,2890.007324
2157.665039,3064.002197
2158.5625,2891.128662
2159.459961,2820.085938
2160.356445,3005.186035
2161.25293,3019.544189
2162.149414,3229.554688
2163.045898,2915.982422
2163.942383,2996.491211
2164.837891,3099.088379
2165.734375,2997.65332
2166.629883,2965.135254
2167.525391,2893.981201
2168.420898,2795.206055
2169.31543,3013.777588
2170.210938,3149.621582
2171.105469,3089.491211
2172,3048.667725
2172.894531,3267.457275
2173.789063,2953.1604
2174.682617,3100.175781
2175.577148,2992.995361
2176.470703,2896.829834
2177.364258,3209.800537
2178.257813,3146.822021
2179.150391,3111.476563
2180.043945,3056.753418
2180.936523,3035.210693
2181.829102,3016.426758
2182.72168,3041.922119
2183.614258,2923.468262
2184.506836,3140.013916
2185.398438,3101.848633
2186.290039,3182.780273
2187.182617,3211.102295
2188.073242,2970.636475
2188.964844,3228.975098
2189.856445,3251.777588
2190.74707,3485.315674
2191.637695,3228.07666
2192.52832,3295.272461
2193.418945,3287.586914
2194.30957,3163.353516
2195.199219,3155.63916
2196.089844,3028.556152
2196.979492,3101.330322
2197.869141,3004.734619
2198.758789,3113.640137
2199.647461,3122.57666
2200.537109,3073.165039
2201.425781,2920.905029
2202.314453,3232.796631
2203.203125,3061.046387
2204.091797,3072.76123
2204.979492,3026.072754
2205.868164,3215.82373
2206.755859,3286.004883
2207.643555,3306.120605
2208.53125,3315.109619
2209.417969,3338.022217
2210.305664,3333.098145
2211.192383,3389.443604
2212.079102,3454.167725
2212.96582,3404.684082
2213.852539,3282.727051
2214.739258,3358.616211
2215.625,3392.718262
2216.510742,3334.818848
2217.397461,3299.207764
2218.282227,3249.635742
2219.167969,3322.80127
2220.053711,3211.824219
2220.938477,3178.952148
2221.823242,3307.976563
2222.708008,3160.634766
2223.592773,3312.046387
2224.477539,3119.95752
2225.362305,3128.940674
2226.246094,3191.017578
2227.129883,3281.066162
2228.013672,3318.03833
2228.897461,3385.778809
2229.78125,3073.23584
2230.664063,3244.44165
2231.546875,3412.915771
2232.429688,3385.59375
2233.3125,3249.117676
2234.195313,3160.17334
2235.078125,3351.157715
2235.959961,3298.600586
2236.842773,3338.446289
2237.724609,3347.493652
2238.606445,3454.607178
2239.487305,3410.435791
2240.369141,3455.938965
2241.25,3403.340088
2242.130859,3415.211914
2243.011719,3171.879395
2243.892578,3405.308105
2244.773438,3419.991943
2245.654297,3412.232666
2246.53418,3469.022949
2247.414063,3399.511475
2248.293945,3518.091064
2249.173828,3426.095703
2250.053711,3308.785156
2250.932617,3348.753418
2251.811523,3222.952881
2252.69043,3113.966309
2253.569336,3328.200439
2254.448242,3295.103027
2255.327148,3343.54248
2256.205078,3408.875977
2257.083984,3477.047607
2257.961914,3483.344238
2258.839844,3332.046143
2259.716797,3518.462402
2260.594727,3482.540283
2261.47168,3348.049561
2262.348633,3374.04126
2263.226563,3391.592041
2264.102539,3375.3396
2264.979492,3350.626709
2265.856445,3263.895752
2266.732422,3284.257324
2267.608398,3437.149902
2268.484375,3581.640625
2269.360352,3540.018311
2270.236328,3591.481934
2271.111328,3586.528809
2271.987305,3242.890625
2272.862305,3474.991943
2273.737305,3410.720947
2274.612305,3445.264404
2275.486328,3349.892578
2276.361328,3299.685059
2277.235352,3503.763428
2278.109375,3332.041016
2278.983398,3519.243652
2279.857422,3528.401611
2280.730469,3449.901367
2281.604492,3521.272461
2282.477539,3697.339111
2283.350586,3604.678711
2284.223633,3582.731445
2285.09668,3722.114258
2285.96875,3694.518555
2286.841797,3581.964355
2287.713867,3596.812744
2288.585938,3617.332275
2289.458008,3697.356934
2290.330078,3485.53418
2291.201172,3429.51709
2292.073242,3359.303955
2292.944336,3447.846191
2293.81543,3360.59375
2294.686523,3644.887451
2295.557617,3603.031494
2296.427734,3620.748291
2297.297852,3672.529297
2298.168945,3559.687256
2299.039063,3523.460449
2299.908203,3444.623291
2300.77832,3493.569092
2301.648438,3457.308105
2302.517578,3477.861084
2303.386719,3461.476563
2304.255859,3518.989746
2305.125,3522.507568
2305.994141,3474.842529
2306.862305,3526.702637
2307.730469,3646.854492
2308.598633,3582.114014
2309.466797,3517.348389
2310.334961,3620.489258
2311.203125,3501.615723
2312.070313,3562.082031
2312.938477,3750.728271
2313.805664,3657.447266
2314.672852,3595.469482
2315.539063,3675.946289
2316.40625,3690.901367
2317.272461,3663.101807
2318.139648,3526.945313
2319.005859,3635.987549
2319.87207,3491.216797
2320.737305,3734.377441
2321.603516,3563.888916
2322.46875,3630.212158
2323.334961,3610.925781
2324.200195,3531.67627
2325.06543,3732.24292
2325.929688,3895.756592
2326.794922,3825.085693
2327.65918,3657.241943
2328.524414,3692.235107
2329.388672,3532.876221
2330.251953,3736.531494
2331.116211,3662.901855
2331.980469,3695.062256
2332.84375,3678.606201
2333.707031,3622.089111
2334.570313,3602.750732
2335.433594,3629.199219
2336.296875,3569.7771
2337.15918,3570.459717
2338.022461,3728.651123
2338.884766,3683.534668
2339.74707,3569.643799
2340.609375,3687.809082
2341.47168,3625.462646
2342.333008,3660.554199
2343.194336,3687.057617
2344.056641,3702.100586
2344.917969,3857.689453
2345.779297,3875.63916
2346.639648,3882.118652
2347.500977,3891.469971
2348.361328,3938.139404
2349.22168,3824.05542
2350.082031,3778.842773
2350.942383,3816.900879
2351.802734,3774.541748
2352.662109,3591.384033
2353.522461,3592.070068
2354.381836,3549.643066
2355.241211,3832.046875
2356.100586,3933.414551
2356.958984,3591.939209
2357.818359,3822.737305
2358.676758,3840.729004
2359.535156,3789.667236
2360.393555,3899.756592
2361.251953,3664.456055
2362.110352,3765.925781
2362.967773,3841.516846
2363.825195,3738.561035
2364.683594,3842.983398
2365.541016,3754.39502
2366.397461,3873.269287
2367.254883,3836.536621
2368.111328,3834.385498
2368.96875,3887.020996
2369.825195,3881.994385
2370.681641,3856.773193
2371.538086,3756.526855
2372.393555,3809.186768
2373.25,3902.274902
2374.105469,3848.168945
2374.960938,3854.677734
2375.816406,3944.939209
2376.671875,4098.781738
2377.527344,4044.671387
2378.381836,3874.956055
2379.236328,3765.868896
2380.091797,3864.870605
2380.946289,3700.805908
2381.799805,3924.180176
2382.654297,3919.143555
2383.507813,3966.177002
2384.362305,3859.874756
2385.21582,4019.780762
2386.069336,4110.27832
2386.922852,4047.368652
2387.775391,3891.773926
2388.628906,3947.543457
2389.481445,4075.753174
2390.333984,4235.881836
2391.186523,4317.829102
2392.039063,4196.91748
2392.891602,4331.069824
2393.743164,4276.803711
2394.594727,4309.518555
2395.447266,4324.842285
2396.298828,4256.037109
2397.149414,4323.587402
2398.000977,4240.244141
2398.851563,4380.387695
2399.703125,4125.722656
2400.553711,4318.168457
2401.404297,4217.33252
2402.254883,4328.526855
2403.104492,4189.881836
2403.955078,4466.763672
2404.804688,4467.61377
2405.654297,4465.556152
2406.503906,4341.369629
2407.353516,4385.820801
2408.203125,4471.01416
2409.051758,4393.308594
2409.901367,4365.043457
2410.75,4435.727539
2411.598633,4378.348633
2412.447266,4385.004395
2413.294922,4522.713379
2414.143555,4488.619629
2414.991211,4544.82666
2415.838867,4510.723633
2416.686523,4464.949707
2417.53418,4646.529297
2418.381836,4594.932129
2419.228516,4616.217773
2420.076172,4541.261719
2420.922852,4603.38623
2421.769531,4560.494141
2422.616211,4488.402344
2423.461914,4824.927246
2424.308594,4840.441406
2425.154297,4908.520508
2426,4853.962402
2426.845703,4790.619629
2427.691406,4689.271484
2428.537109,4912.250488
2429.382813,4834.268066
2430.227539,4826.416016
2431.072266,4868.26709
2431.916992,5012.48877
2432.761719,4919.840332
2433.606445,5099.23291
2434.450195,5167.500977
2435.294922,5013.368652
2436.138672,5020.174805
2436.982422,4901.088867
2437.826172,5025.008301
2438.669922,5090.397461
2439.512695,5278.847168
2440.356445,5376.538574
2441.199219,5289.64209
2442.041992,5214.436523
2442.884766,5350.282227
2443.726563,5336.635742
2444.569336,5352.311523
2445.411133,5344.526855
2446.253906,5239.92041
2447.095703,5243.848145
2447.9375,5265.387695
2448.779297,5495.359375
2449.620117,5616.781738
2450.461914,5617.846191
2451.302734,5671.78125
2452.143555,5737.487305
2452.984375,5735.636719
2453.825195,5698.518066
2454.665039,5867.146484
2455.505859,5912.358398
2456.345703,5969.349609
2457.185547,5873.42334
2458.025391,5880.419434
2458.865234,5925.666992
2459.705078,5962.103027
2460.543945,5866.101563
2461.382813,6114.500977
2462.222656,6224.604492
